%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.dim2.label,field.layout.dim2.size,field.layout.dim2.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31
1630639377709795695,height,4,32,width,4,8,imag,2,2,0,8.00465932116e-06,0.0,-3.41109114288e-08,1.73553456051e-08,-1.08796909259e-08,3.93277659327e-08,1.76265793073e-08,-1.21982193235e-08,-3.41109114288e-08,-1.73553456051e-08,1.04359251054e-05,0.0,-2.11843982356e-07,7.13461432156e-08,4.03711908348e-08,-2.32569021819e-08,-1.08796909259e-08,-3.93277659327e-08,-2.11843982356e-07,-7.13461432156e-08,1.26388440549e-05,0.0,1.16557970387e-07,1.15975922199e-07,1.76265793073e-08,1.21982193235e-08,4.03711908348e-08,2.32569021819e-08,1.16557970387e-07,-1.15975922199e-07,1.40911615745e-05,0.0
1630639377744313845,height,4,32,width,4,8,imag,2,2,0,8.07227206678e-06,0.0,-4.27795932012e-08,-1.50143719679e-08,-3.11114227713e-08,-5.33464152852e-08,3.9751004266e-08,-7.73211716876e-10,-4.27795932012e-08,1.50143719679e-08,1.05293102024e-05,0.0,-1.30372214358e-07,9.5249539811e-08,-8.72835599353e-08,-3.02058325019e-08,-3.11114227713e-08,5.33464152852e-08,-1.30372214358e-07,-9.5249539811e-08,1.26406212075e-05,0.0,-3.25332361051e-09,1.06248883469e-07,3.9751004266e-08,7.73211716876e-10,-8.72835599353e-08,3.02058325019e-08,-3.25332361051e-09,-1.06248883469e-07,1.3891771232e-05,0.0
1630639377805567718,height,4,32,width,4,8,imag,2,2,0,8.041851288e-06,0.0,-5.35601030194e-09,-1.68858121929e-10,-5.57070940488e-08,-2.25613061566e-09,1.15701348502e-09,1.0346474788e-08,-5.35601030194e-09,1.68858121929e-10,1.04119762909e-05,0.0,-1.91709773389e-07,9.05697987719e-08,-1.0433553399e-07,-5.92866626903e-08,-5.57070940488e-08,2.25613061566e-09,-1.91709773389e-07,-9.05697987719e-08,1.25684546219e-05,0.0,-5.83928425613e-08,9.64432942396e-08,1.15701348502e-09,-1.0346474788e-08,-1.0433553399e-07,5.92866626903e-08,-5.83928425613e-08,-9.64432942396e-08,1.40569709401e-05,0.0
1630639378038984707,height,4,32,width,4,8,imag,2,2,0,8.06867956271e-06,0.0,5.44517710921e-08,1.2155156881e-08,-6.29079437431e-08,-1.97398417612e-08,-2.52168597115e-09,1.41332323622e-09,5.44517710921e-08,-1.2155156881e-08,1.05104709291e-05,0.0,-1.7578433642e-07,1.12801920693e-07,-1.36362530156e-07,-2.82259708939e-08,-6.29079437431e-08,1.97398417612e-08,-1.7578433642e-07,-1.12801920693e-07,1.26950917547e-05,0.0,4.93014447045e-08,1.02796455792e-07,-2.52168597115e-09,-1.41332323622e-09,-1.36362530156e-07,2.82259708939e-08,4.93014447045e-08,-1.02796455792e-07,1.40228403325e-05,0.0
1630639378166803455,height,4,32,width,4,8,imag,2,2,0,8.03347575129e-06,0.0,7.09167391477e-10,2.76869567273e-08,-4.43233112435e-08,-6.37972661366e-08,1.45004053209e-08,-9.70959419533e-08,7.09167391477e-10,-2.76869567273e-08,1.06425677586e-05,0.0,-1.35744073759e-07,7.02260507524e-08,-1.67669633733e-09,-8.54030304254e-08,-4.43233112435e-08,6.37972661366e-08,-1.35744073759e-07,-7.02260507524e-08,1.25361384562e-05,0.0,2.92376238775e-08,1.90406659328e-08,1.45004053209e-08,9.70959419533e-08,-1.67669633733e-09,8.54030304254e-08,2.92376238775e-08,-1.90406659328e-08,1.40250231198e-05,0.0
1630639379482202864,height,4,32,width,4,8,imag,2,2,0,7.95809955889e-06,0.0,-8.3227739367e-08,5.62541613292e-09,-1.88383317834e-08,6.44004671813e-08,-2.38944508624e-08,-2.62134776108e-08,-8.3227739367e-08,-5.62541613292e-09,1.05463241198e-05,0.0,2.57909462675e-08,-1.07925622217e-07,8.34967206487e-09,9.01480845528e-08,-1.88383317834e-08,-6.44004671813e-08,2.57909462675e-08,1.07925622217e-07,1.24542493722e-05,0.0,-7.23384161461e-08,1.37653259458e-07,-2.38944508624e-08,2.62134776108e-08,8.34967206487e-09,-9.01480845528e-08,-7.23384161461e-08,-1.37653259458e-07,1.41328300742e-05,0.0
1630639379505501689,height,4,32,width,4,8,imag,2,2,0,8.00588986749e-06,0.0,-5.61932580467e-08,1.68738498729e-08,-3.49936470911e-08,-1.29139143823e-08,1.53675072667e-09,-2.410675215e-08,-5.61932580467e-08,-1.68738498729e-08,1.04463506432e-05,0.0,1.10806999132e-08,-1.14167960419e-07,1.25521220085e-08,5.24963503779e-08,-3.49936470911e-08,1.29139143823e-08,1.10806999132e-08,1.14167960419e-07,1.25408414533e-05,0.0,8.70394867292e-09,1.88702131254e-07,1.53675072667e-09,2.410675215e-08,1.25521220085e-08,-5.24963503779e-08,8.70394867292e-09,-1.88702131254e-07,1.4128316252e-05,0.0
1630639379549129366,height,4,32,width,4,8,imag,2,2,0,7.96671974967e-06,0.0,-2.33786821013e-08,3.51396458598e-08,-6.97880508937e-09,-7.09142824462e-08,-3.34306471395e-09,-3.16088524244e-08,-2.33786821013e-08,-3.51396458598e-08,1.04830360215e-05,0.0,-6.80975387191e-10,-1.24483733543e-07,-1.09523847769e-08,-6.00333791567e-08,-6.97880508937e-09,7.09142824462e-08,-6.80975387191e-10,1.24483733543e-07,1.24871794469e-05,0.0,-4.06417939303e-08,4.56195223819e-08,-3.34306471395e-09,3.16088524244e-08,-1.09523847769e-08,6.00333791567e-08,-4.06417939303e-08,-4.56195223819e-08,1.39968778967e-05,0.0
1630639379583784838,height,4,32,width,4,8,imag,2,2,0,8.07907326816e-06,0.0,6.40997512846e-08,1.08465352255e-08,-7.58273159818e-08,-1.39002755972e-08,4.89893672295e-08,-5.71178055964e-08,6.40997512846e-08,-1.08465352255e-08,1.04343607745e-05,0.0,3.80372924269e-08,-1.10095740524e-07,-5.28598853577e-08,9.58660280048e-08,-7.58273159818e-08,1.39002755972e-08,3.80372924269e-08,1.10095740524e-07,1.24366297314e-05,0.0,-8.55104431707e-08,4.48157031485e-08,4.89893672295e-08,5.71178055964e-08,-5.28598853577e-08,-9.58660280048e-08,-8.55104431707e-08,-4.48157031485e-08,1.40585016197e-05,0.0
1630639379665427610,height,4,32,width,4,8,imag,2,2,0,8.12515281723e-06,0.0,1.01041450762e-08,3.02404181696e-08,-1.84092119326e-08,-1.30010375798e-08,-5.00577357343e-08,-5.50984458059e-09,1.01041450762e-08,-3.02404181696e-08,1.05053049992e-05,0.0,4.78408281879e-08,-5.83945940491e-08,-9.76481686621e-08,-4.73878500884e-08,-1.84092119326e-08,1.30010375798e-08,4.78408281879e-08,5.83945940491e-08,1.26185759655e-05,0.0,-3.74504018907e-08,1.13076893626e-07,-5.00577357343e-08,5.50984458059e-09,-9.76481686621e-08,4.73878500884e-08,-3.74504018907e-08,-1.13076893626e-07,1.41433411045e-05,0.0
