%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.dim2.label,field.layout.dim2.size,field.layout.dim2.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31
1628092184564909609,height,4,32,width,4,8,imag,2,2,0,1.51458365849e-08,0.0,5.83833092982e-10,-2.44023867779e-09,-1.2049154563e-08,-2.97919111603e-09,4.06539607534e-10,-9.77550396186e-09,5.83833092982e-10,2.44023867779e-09,4.11975725001e-06,0.0,4.64664005051e-08,-6.20391062967e-08,4.87456688347e-08,3.17473052291e-08,-1.2049154563e-08,2.97919111603e-09,4.64664005051e-08,6.20391062967e-08,5.15345891472e-06,0.0,1.27088284785e-07,2.4807101795e-07,4.06539607534e-10,9.77550396186e-09,4.87456688347e-08,-3.17473052291e-08,1.27088284785e-07,-2.4807101795e-07,4.37053449787e-06,0.0
1628092184691853097,height,4,32,width,4,8,imag,2,2,0,1.50089700668e-08,0.0,1.23991455991e-10,-2.36153341326e-09,-1.17771339347e-08,-7.08472924771e-09,-2.52047449578e-09,-9.34091115568e-09,1.23991455991e-10,2.36153341326e-09,4.03752119382e-06,0.0,-1.6517009982e-08,-3.99750987867e-08,6.07094392535e-08,4.41121628114e-08,-1.17771339347e-08,7.08472924771e-09,-1.6517009982e-08,3.99750987867e-08,5.11865664521e-06,0.0,1.70933518007e-07,2.35080548805e-07,-2.52047449578e-09,9.34091115568e-09,6.07094392535e-08,-4.41121628114e-08,1.70933518007e-07,-2.35080548805e-07,4.31008947999e-06,0.0
1628092184820249965,height,4,32,width,4,8,imag,2,2,0,1.51321355446e-08,0.0,8.0528717028e-10,-1.29143218341e-09,-1.41026621492e-08,-4.1896046632e-09,-2.76587952541e-09,-1.2198784205e-08,8.0528717028e-10,1.29143218341e-09,4.12347753809e-06,0.0,2.15698481298e-08,-4.07945606185e-08,7.89223690845e-08,4.22032080394e-08,-1.41026621492e-08,4.1896046632e-09,2.15698481298e-08,4.07945606185e-08,5.11610051035e-06,0.0,1.59599949257e-07,2.58789725649e-07,-2.76587952541e-09,1.2198784205e-08,7.89223690845e-08,-4.22032080394e-08,1.59599949257e-07,-2.58789725649e-07,4.32272963735e-06,0.0
1628092184948642932,height,4,32,width,4,8,imag,2,2,0,1.50258898657e-08,0.0,-4.38509298317e-11,-2.76794209775e-09,-1.09703499618e-08,-5.85373083339e-09,-3.42047362656e-10,-9.03576236055e-09,-4.38509298317e-11,2.76794209775e-09,4.138769782e-06,0.0,3.13879482405e-08,4.67783944913e-09,3.77460658285e-08,1.00428341199e-08,-1.09703499618e-08,5.85373083339e-09,3.13879482405e-08,-4.67783944913e-09,5.1101264944e-06,0.0,1.51807967086e-07,2.4363674811e-07,-3.42047362656e-10,9.03576236055e-09,3.77460658285e-08,-1.00428341199e-08,1.51807967086e-07,-2.4363674811e-07,4.34682669948e-06,0.0
1628092185076418900,height,4,32,width,4,8,imag,2,2,0,1.51171803964e-08,0.0,4.93936225254e-10,1.44024348003e-10,-1.24266117396e-08,-6.52070841767e-09,-2.54139487232e-09,-9.28953625134e-09,4.93936225254e-10,-1.44024348003e-10,4.09770564147e-06,0.0,2.25367973172e-08,-7.79696751607e-09,5.07524866578e-08,1.92539051369e-08,-1.24266117396e-08,6.52070841767e-09,2.25367973172e-08,7.79696751607e-09,5.13153781867e-06,0.0,1.62950016147e-07,2.24363333245e-07,-2.54139487232e-09,9.28953625134e-09,5.07524866578e-08,-1.92539051369e-08,1.62950016147e-07,-2.24363333245e-07,4.32991600974e-06,0.0
1628092185205122163,height,4,32,width,4,8,imag,2,2,0,1.49500962721e-08,0.0,-6.72178868122e-10,-6.06701189287e-10,-1.33519382217e-08,-4.47819870075e-09,1.57665336342e-09,-9.76838432365e-09,-6.72178868122e-10,6.06701189287e-10,4.09310814575e-06,0.0,3.52600828535e-08,-6.02931660154e-09,3.318305275e-08,5.80096459757e-09,-1.33519382217e-08,4.47819870075e-09,3.52600828535e-08,6.02931660154e-09,5.21034371559e-06,0.0,8.65061977606e-08,2.64649486326e-07,1.57665336342e-09,9.76838432365e-09,3.318305275e-08,-5.80096459757e-09,8.65061977606e-08,-2.64649486326e-07,4.28490193372e-06,0.0
1628092185332485896,height,4,32,width,4,8,imag,2,2,0,0.00119112129323,0.0,0.0192580297589,0.00171440560371,0.00229144538753,0.0207482855767,-0.0178715083748,0.00634431606159,0.0192580297589,-0.00171440560371,0.318860292435,0.0,0.0623374395072,0.33553814888,-0.283579140902,0.125622034073,0.00229144538753,-0.0207482855767,0.0623374395072,-0.33553814888,0.379254311323,0.0,0.0756768509746,0.330499231815,-0.0178715083748,-0.00634431606159,-0.283579140902,-0.125622034073,0.0756768509746,-0.330499231815,0.308578163385,0.0
1628092185461215160,height,4,32,width,4,8,imag,2,2,0,0.00150624383241,0.0,0.0243285782635,0.00248054112308,0.00320698553696,0.0260976701975,-0.0225303135812,0.0078830178827,0.0243285782635,-0.00248054112308,0.403167247772,0.0,0.0891574174166,0.420334249735,-0.355544179678,0.161200672388,0.00320698553696,-0.0260976701975,0.0891574174166,-0.420334249735,0.475443631411,0.0,0.088078469038,0.415644288063,-0.0225303135812,-0.0078830178827,-0.355544179678,-0.161200672388,0.088078469038,-0.415644288063,0.386344820261,0.0
1628092185588023947,height,4,32,width,4,8,imag,2,2,0,0.00150433299132,0.0,0.0243056453764,0.00232284329832,0.00314076012,0.0260819718242,-0.0223572831601,0.00813408475369,0.0243056453764,-0.00232284329832,0.402823358774,0.0,0.0847027599812,0.421250581741,-0.353579521179,0.162372872233,0.00314076012,-0.0260819718242,0.0847027599812,-0.421250581741,0.476741284132,0.0,0.0940232649446,0.414078295231,-0.0223572831601,-0.00813408475369,-0.353579521179,-0.162372872233,0.0940232649446,-0.414078295231,0.384805500507,0.0
1628092185716264139,height,4,32,width,4,8,imag,2,2,0,0.00149431393947,0.0,0.0241328757256,0.00245625060052,0.00343018700369,0.0258657876402,-0.0222180634737,0.00802149064839,0.0241328757256,-0.00245625060052,0.400059223175,0.0,0.0920688360929,0.416383475065,-0.350306093693,0.162863478065,0.00343018700369,-0.0258657876402,0.0920688360929,-0.416383475065,0.472472339869,0.0,0.0875030085444,0.411598920822,-0.0222180634737,-0.00802149064839,-0.350306093693,-0.162863478065,0.0875030085444,-0.411598920822,0.381353229284,0.0
