%time,field.data
1626449191966768012,18.0
1626449192081297390,18.0
1626449192212371778,18.0
1626449192340921709,18.0
1626449192482454895,21.0
1626449192611825531,23.0
1626449192739613991,21.0
1626449192863483144,20.0
1626449192992849052,19.0
1626449193121755618,6.0
1626449193237709553,12.0
1626449193363826189,341.0
1626449193494215090,344.0
1626449193630465726,351.0
1626449193746605408,9.0
1626449193878714369,353.0
1626449194003630543,340.0
1626449194134124124,342.0
1626449194261831703,340.0
1626449194388561522,337.0
1626449194515952775,335.0
1626449194644228503,339.0
1626449194771982993,341.0
1626449194899115762,337.0
1626449195027823604,344.0
1626449195156498692,333.0
1626449195283695712,343.0
1626449195412977352,348.0
1626449195540146376,338.0
1626449195668076982,339.0
1626449195796586840,344.0
1626449195923668352,341.0
1626449196048876858,348.0
1626449196177632159,20.0
1626449196306223939,20.0
1626449196433821113,20.0
1626449196563929451,20.0
1626449196693668035,20.0
1626449196834491056,19.0
1626449196959755843,17.0
1626449197076014196,15.0
1626449197205199278,14.0
1626449197332896325,15.0
1626449197460681322,15.0
1626449197599821749,340.0
1626449197724473940,346.0
1626449197843415706,345.0
1626449197969528570,341.0
1626449198096881242,350.0
1626449198226164463,340.0
1626449198352998478,351.0
1626449198481379758,341.0
1626449198609653819,338.0
1626449198737374900,339.0
1626449198865593868,335.0
1626449198994278689,337.0
1626449199134702917,336.0
1626449199250370214,344.0
1626449199377377704,333.0
1626449199505090876,338.0
1626449199633809398,10.0
1626449199761116929,336.0
1626449199904627691,343.0
1626449200031568605,343.0
1626449200147508778,341.0
1626449200276653301,338.0
1626449200404155352,343.0
1626449200531450945,334.0
1626449200661329614,18.0
1626449200788881346,18.0
1626449200916994430,18.0
1626449201045725034,18.0
1626449201174085123,18.0
1626449201299808930,18.0
1626449201429590130,18.0
1626449201562837424,18.0
1626449201685000620,18.0
1626449201813358183,18.0
1626449201941286339,342.0
1626449202068030369,340.0
1626449202194550211,339.0
1626449202321097030,340.0
1626449202449420804,334.0
1626449202578171159,341.0
1626449202712289108,332.0
1626449202837797189,3.0
1626449202964660272,339.0
1626449203105675655,346.0
1626449203235275468,340.0
1626449203360265088,335.0
1626449203477738332,337.0
1626449203605823278,339.0
1626449203732770473,339.0
1626449203866406523,337.0
1626449203987743525,335.0
1626449204115377856,336.0
1626449204244841424,340.0
1626449204372296249,338.0
1626449204500749907,336.0
1626449204628474109,338.0
1626449204756189738,342.0
1626449204884615884,335.0
1626449205012810391,340.0
1626449205140271486,18.0
1626449205268894963,18.0
1626449205396071695,18.0
1626449205524870116,18.0
1626449205652926134,18.0
1626449205780147409,18.0
1626449205908595687,18.0
1626449206036143454,18.0
1626449206164494627,18.0
1626449206308549932,18.0
1626449206432084388,19.0
1626449206544953851,340.0
1626449206675083532,332.0
1626449206804766725,342.0
1626449206933805494,344.0
1626449207062215962,338.0
1626449207202551490,338.0
1626449207315859719,335.0
1626449207443849266,345.0
1626449207572116916,344.0
1626449207700473896,320.0
1626449207828105108,337.0
1626449207956529440,343.0
1626449208082876016,340.0
1626449208212133142,340.0
1626449208339809127,337.0
1626449208468110669,336.0
1626449208596345371,343.0
1626449208724689472,344.0
1626449208851809603,342.0
1626449208979915900,340.0
1626449209107965814,341.0
1626449209249066574,340.0
1626449209363813314,339.0
1626449209493154146,18.0
1626449209619483048,18.0
1626449209749117675,18.0
1626449209876686279,18.0
1626449210004289352,18.0
1626449210131909134,18.0
1626449210261770609,18.0
1626449210387560293,18.0
1626449210516992948,18.0
1626449210644239278,18.0
1626449210773591105,18.0
1626449210901232950,339.0
1626449211028268546,337.0
1626449211156014879,335.0
1626449211288555000,347.0
1626449211420324789,338.0
1626449211536761357,341.0
1626449211665043744,341.0
1626449211793277761,345.0
1626449211921052324,348.0
1626449212049136654,350.0
1626449212176951111,339.0
1626449212307142772,340.0
1626449212434098291,340.0
1626449212562199840,337.0
1626449212702374575,357.0
1626449212818544704,335.0
1626449212945295707,343.0
1626449213073738114,340.0
1626449213200696036,334.0
1626449213328233595,342.0
1626449213457046606,346.0
1626449213585148216,19.0
1626449213715487862,342.0
1626449213844757444,342.0
1626449213974134867,17.0
1626449214102124694,17.0
1626449214228316801,17.0
1626449214356355192,18.0
1626449214483773127,18.0
1626449214612695067,18.0
1626449214740811772,18.0
1626449214868390533,18.0
1626449214996253439,18.0
1626449215124626106,18.0
1626449215252430211,18.0
1626449215380252928,343.0
1626449215508122166,334.0
1626449215636372874,338.0
1626449215764119855,344.0
1626449215889449791,348.0
1626449216016874839,339.0
1626449216144696300,346.0
1626449216277305626,339.0
1626449216403163413,338.0
1626449216532275008,341.0
1626449216660110740,340.0
1626449216787614948,341.0
1626449216915900924,343.0
1626449217044180224,4.0
1626449217171323589,340.0
1626449217299489781,345.0
1626449217428150822,342.0
1626449217555034250,341.0
1626449217683954593,344.0
1626449217810786552,12.0
1626449217940279270,357.0
1626449218067423013,334.0
1626449218197484586,347.0
1626449218323424336,337.0
1626449218451479059,18.0
1626449218596931955,18.0
1626449218723792780,18.0
1626449218851309151,18.0
1626449218965487267,18.0
1626449219092831191,18.0
1626449219220400601,18.0
1626449219348357517,18.0
1626449219475897180,18.0
1626449219604603766,18.0
1626449219731996606,18.0
1626449219860373846,342.0
1626449219988288101,2.0
1626449220115354213,341.0
1626449220245695374,342.0
1626449220372359563,340.0
1626449220499701746,343.0
1626449220630660463,340.0
1626449220768299633,336.0
1626449220891609751,356.0
1626449221010142132,341.0
1626449221138082578,338.0
1626449221267061605,336.0
1626449221394444926,12.0
1626449221521797562,347.0
1626449221665049172,338.0
1626449221792721161,29.0
1626449221920976187,348.0
1626449222043765707,343.0
1626449222163392187,342.0
1626449222290526538,335.0
1626449222419624197,343.0
1626449222548034560,337.0
1626449222676055717,337.0
1626449222803852597,343.0
1626449222929120731,18.0
1626449223058252399,18.0
1626449223185437001,18.0
1626449223328189422,18.0
1626449223461376247,18.0
1626449223590201657,18.0
1626449223717863670,18.0
1626449223842432478,18.0
1626449223956340429,18.0
1626449224099943403,19.0
1626449224212036071,19.0
1626449224341497317,347.0
1626449224468440448,341.0
1626449224596369708,346.0
1626449224735554192,347.0
1626449224851922480,354.0
1626449224979034359,350.0
1626449225108391471,332.0
1626449225235135905,338.0
1626449225363148593,339.0
1626449225507563053,340.0
1626449225634633287,337.0
1626449225746656005,347.0
1626449225875538242,342.0
1626449226004205172,347.0
1626449226133177303,342.0
1626449226260650604,341.0
1626449226388254495,338.0
1626449226530069639,359.0
1626449226656711708,335.0
1626449226772939882,343.0
1626449226901691100,350.0
1626449227028049539,345.0
1626449227156441884,339.0
1626449227284521262,345.0
1626449227412740966,19.0
1626449227549659593,19.0
1626449227668387637,19.0
1626449227796272873,19.0
1626449227925172528,19.0
1626449228052411493,19.0
1626449228179987504,19.0
1626449228307997718,19.0
1626449228435341494,19.0
1626449228562902947,19.0
1626449228703385148,349.0
1626449228831870249,344.0
1626449228960636794,343.0
1626449229088855233,333.0
1626449229213292476,343.0
1626449229330544318,338.0
1626449229459061623,346.0
1626449229592012826,336.0
1626449229722378696,346.0
1626449229848802849,334.0
1626449229976820671,338.0
1626449230099096309,346.0
1626449230232225876,342.0
1626449230355474551,340.0
1626449230482696988,339.0
1626449230614689023,346.0
1626449230741722340,340.0
1626449230869536243,336.0
1626449230995510666,342.0
1626449231123325347,341.0
1626449231252311436,337.0
1626449231390801389,334.0
1626449231508604008,344.0
1626449231637624149,344.0
1626449231763757107,338.0
1626449231892747200,19.0
1626449232018749256,19.0
1626449232147227050,19.0
1626449232275753821,19.0
1626449232404103297,19.0
1626449232531114068,19.0
1626449232659739084,19.0
1626449232798948412,19.0
1626449232914495583,19.0
1626449233060031201,19.0
1626449233175203850,336.0
1626449233311602666,335.0
1626449233425129690,333.0
1626449233553221490,345.0
1626449233680516382,339.0
1626449233808813521,337.0
1626449233936593597,339.0
1626449234065026574,335.0
1626449234192998869,14.0
1626449234320794673,339.0
1626449234449030038,340.0
1626449234576564190,341.0
1626449234705342416,332.0
1626449234833070418,338.0
1626449234960248132,342.0
1626449235088895776,338.0
1626449235217682445,328.0
1626449235347306652,339.0
1626449235473584985,334.0
1626449235601174278,343.0
1626449235727469262,329.0
1626449235857507670,346.0
1626449235984762898,345.0
1626449236112742842,345.0
1626449236245500249,22.0
1626449236371367409,21.0
1626449236498862727,20.0
1626449236627800062,19.0
1626449236755364962,18.0
1626449236884580872,19.0
1626449237012880111,18.0
1626449237140166092,18.0
1626449237267520059,19.0
1626449237395588667,18.0
1626449237523924340,19.0
1626449237657741356,29.0
1626449237779932728,339.0
1626449237907254126,350.0
1626449238034290210,342.0
1626449238163793125,348.0
1626449238291347132,339.0
1626449238418887140,347.0
1626449238546774453,348.0
1626449238675095557,342.0
1626449238803589616,341.0
1626449238930529905,346.0
