%time,field.data
1626450074793250630,22.0
1626450074920529757,348.0
1626450075048560312,350.0
1626450075177097188,352.0
1626450075306728707,351.0
1626450075433967647,350.0
1626450075576949511,349.0
1626450075705236561,353.0
1626450075830901817,350.0
1626450075959482495,349.0
1626450076087231220,351.0
1626450076215016536,351.0
1626450076343447996,351.0
1626450076471035338,349.0
1626450076584271017,352.0
1626450076713042365,354.0
1626450076840211553,350.0
1626450076979886826,349.0
1626450077095723893,349.0
1626450077223760826,351.0
1626450077352762703,349.0
1626450077479332078,348.0
1626450077610055087,347.0
1626450077752875137,352.0
1626450077880987670,353.0
1626450078010091490,349.0
1626450078133438579,23.0
1626450078249680398,23.0
1626450078379221062,23.0
1626450078507837442,23.0
1626450078635222840,23.0
1626450078762367047,23.0
1626450078891100103,23.0
1626450079032101523,23.0
1626450079146330482,23.0
1626450079274638548,23.0
1626450079402999344,349.0
1626450079532369118,351.0
1626450079659710582,351.0
1626450079788690057,352.0
1626450079916043107,352.0
1626450080042568197,352.0
1626450080170872557,353.0
1626450080298669159,352.0
1626450080426745416,350.0
1626450080554143057,353.0
1626450080682239678,351.0
1626450080810878587,350.0
1626450080939520691,351.0
1626450081063203735,352.0
1626450081194344409,350.0
1626450081323496004,352.0
1626450081450522151,349.0
1626450081578494312,350.0
1626450081706443543,353.0
1626450081834148320,349.0
1626450081962870943,350.0
1626450082090359231,350.0
1626450082218332732,349.0
1626450082345620544,353.0
1626450082474468017,22.0
1626450082602420427,22.0
1626450082730343392,22.0
1626450082858716148,22.0
1626450082987488802,22.0
1626450083111055889,22.0
1626450083239351775,22.0
1626450083367213266,22.0
1626450083512451146,21.0
1626450083623921928,21.0
1626450083754645691,21.0
1626450083897392463,348.0
1626450084024202784,349.0
1626450084139330432,352.0
1626450084266257343,350.0
1626450084394565482,353.0
1626450084522970150,352.0
1626450084649790723,353.0
1626450084776996645,352.0
1626450084906233810,350.0
1626450085038623210,350.0
1626450085173006891,352.0
1626450085290096561,350.0
1626450085418109687,347.0
1626450085545694512,351.0
1626450085673855995,349.0
1626450085801756763,353.0
1626450085930863269,350.0
1626450086057692744,351.0
1626450086185120535,350.0
1626450086314329114,350.0
1626450086442595791,350.0
1626450086568906388,352.0
1626450086697242707,351.0
1626450086825028948,350.0
1626450086954033568,21.0
1626450087081754532,21.0
1626450087210084638,21.0
1626450087337900274,21.0
1626450087464868357,21.0
1626450087593808094,21.0
1626450087721964403,21.0
1626450087849184083,21.0
1626450087977082838,21.0
1626450088105416850,21.0
1626450088232976042,21.0
1626450088360232956,353.0
1626450088500935327,351.0
1626450088628398318,353.0
1626450088757749458,352.0
1626450088885108705,350.0
1626450089000124551,351.0
1626450089130198029,348.0
1626450089258074244,353.0
1626450089384944151,352.0
1626450089513131113,352.0
1626450089648336137,349.0
1626450089791439630,352.0
1626450089896182240,351.0
1626450090024837623,350.0
1626450090154007852,350.0
1626450090282810885,349.0
1626450090409593681,353.0
1626450090535852310,350.0
1626450090665787281,349.0
1626450090793455806,351.0
1626450090921033962,355.0
1626450091048667833,353.0
1626450091176817210,352.0
1626450091304106811,349.0
1626450091431941626,22.0
1626450091559666666,22.0
1626450091688657028,22.0
1626450091815820832,22.0
1626450091944298149,22.0
1626450092072782256,22.0
1626450092200510133,22.0
1626450092330354320,22.0
1626450092458294883,22.0
1626450092585091274,22.0
1626450092714180533,22.0
1626450092841225249,352.0
1626450092968286674,351.0
1626450093112637183,350.0
1626450093224734357,351.0
1626450093352510414,350.0
1626450093484319504,347.0
1626450093619881352,348.0
1626450093737242026,352.0
1626450093864139538,352.0
1626450093992754327,351.0
1626450094120488068,351.0
1626450094249068719,351.0
1626450094375649233,350.0
1626450094508001094,352.0
1626450094635152332,351.0
1626450094773576636,349.0
1626450094887244134,352.0
1626450095032772153,349.0
1626450095160332292,352.0
1626450095288700783,350.0
1626450095415285536,354.0
1626450095544571500,352.0
1626450095670744884,351.0
1626450095801593216,349.0
1626450095928637651,20.0
1626450096052459631,20.0
1626450096185428328,20.0
1626450096315001121,20.0
1626450096440458876,20.0
1626450096557352268,20.0
1626450096683256016,20.0
1626450096823787152,20.0
1626450096948023998,20.0
1626450097062872052,20.0
1626450097191484712,20.0
1626450097319812416,352.0
1626450097447979547,347.0
1626450097577481014,349.0
1626450097704771288,350.0
1626450097832453176,352.0
1626450097975287922,350.0
1626450098107476663,350.0
1626450098212991914,352.0
1626450098344208053,349.0
1626450098483839093,352.0
1626450098599082533,353.0
1626450098727498874,352.0
1626450098855360398,352.0
1626450098982724252,352.0
1626450099111836515,348.0
1626450099240985930,349.0
1626450099367995153,354.0
1626450099497579422,350.0
1626450099624035892,351.0
1626450099751898385,351.0
1626450099893887536,350.0
1626450100007235962,350.0
1626450100135667474,349.0
1626450100263828225,20.0
1626450100391885239,20.0
1626450100519661686,19.0
1626450100647277716,19.0
1626450100775394942,19.0
1626450100903419902,19.0
1626450101031254140,19.0
1626450101158568439,19.0
1626450101286884896,19.0
1626450101429086197,18.0
1626450101556644080,18.0
1626450101684188479,350.0
1626450101797802216,347.0
1626450101925238326,351.0
1626450102055137637,348.0
1626450102183540518,346.0
1626450102309548445,347.0
1626450102438918977,348.0
1626450102566026851,348.0
1626450102694227185,349.0
1626450102822947408,346.0
1626450102949907319,347.0
1626450103077158810,348.0
1626450103206726532,345.0
1626450103334824080,350.0
1626450103463137995,346.0
1626450103594529694,348.0
1626450103717955978,351.0
1626450103846379269,348.0
1626450103974976508,350.0
1626450104101902296,349.0
1626450104229405496,348.0
1626450104358198566,348.0
1626450104486766837,348.0
1626450104614735527,349.0
1626450104747838652,348.0
1626450104877565667,22.0
1626450105001826368,22.0
1626450105129950390,22.0
1626450105259383710,22.0
1626450105386723245,22.0
1626450105512151028,22.0
1626450105653081744,22.0
1626450105766070918,22.0
1626450105894399468,22.0
1626450106022061057,23.0
1626450106150136111,349.0
1626450106277820409,349.0
1626450106405464778,348.0
1626450106533093619,346.0
1626450106663489206,350.0
1626450106791447418,348.0
1626450106917391889,349.0
1626450107044482039,348.0
1626450107173809400,352.0
1626450107301672111,349.0
1626450107429379815,349.0
1626450107557624054,349.0
1626450107685312525,349.0
1626450107813325528,351.0
1626450107941783809,350.0
1626450108068830028,347.0
1626450108194484920,345.0
1626450108322969182,350.0
1626450108451241682,350.0
1626450108578655565,350.0
1626450108705740825,351.0
1626450108834347216,346.0
1626450108962443927,350.0
1626450109090646901,346.0
1626450109230631662,21.0
1626450109351021576,21.0
1626450109479550057,21.0
1626450109608768191,21.0
1626450109754505530,21.0
1626450109878748194,21.0
1626450109990922839,21.0
1626450110118436227,21.0
1626450110246521835,21.0
1626450110374142886,21.0
1626450110501314944,21.0
1626450110630681625,349.0
1626450110757693976,349.0
1626450110886793610,351.0
1626450111024682357,348.0
1626450111153510037,347.0
1626450111267103265,350.0
1626450111396918319,351.0
1626450111528186479,348.0
1626450111670237015,347.0
1626450111783051387,351.0
1626450111921850553,351.0
1626450112049887664,347.0
1626450112176984407,349.0
1626450112303464593,347.0
1626450112431738332,349.0
1626450112551005067,349.0
1626450112688664605,350.0
1626450112804430286,351.0
1626450112932925215,349.0
1626450113060775729,350.0
1626450113189855503,349.0
1626450113316596701,346.0
1626450113444308735,349.0
1626450113573122317,350.0
1626450113701002530,20.0
1626450113826053898,20.0
1626450113954047603,20.0
1626450114082201422,20.0
1626450114209979218,20.0
1626450114339776349,20.0
1626450114468896891,20.0
1626450114595629321,20.0
1626450114725629546,20.0
1626450114853539502,20.0
1626450114980601603,20.0
1626450115108131167,348.0
1626450115237039892,349.0
1626450115364075535,351.0
1626450115492220615,348.0
1626450115620355863,353.0
1626450115748177679,349.0
1626450115875801929,346.0
1626450116006146148,348.0
1626450116133914646,348.0
1626450116259450303,349.0
1626450116388226810,347.0
1626450116513369724,347.0
1626450116640494034,346.0
1626450116770325254,347.0
1626450116897392235,350.0
1626450117025814025,349.0
1626450117157257145,350.0
1626450117284345135,350.0
1626450117410559017,350.0
1626450117541705652,349.0
1626450117668518120,353.0
1626450117795540874,348.0
1626450117940066629,350.0
1626450118053185544,354.0
1626450118181075805,22.0
1626450118309238190,22.0
1626450118436930364,22.0
1626450118564887653,22.0
1626450118691905148,22.0
1626450118837006645,22.0
1626450118965910557,22.0
1626450119091234084,22.0
1626450119211666161,22.0
1626450119332469043,22.0
1626450119461169584,22.0
1626450119607241750,352.0
1626450119735723143,351.0
1626450119860210732,350.0
1626450119972858978,349.0
1626450120097266497,352.0
1626450120225705031,349.0
1626450120353929838,350.0
1626450120481372732,350.0
1626450120610380693,351.0
1626450120739675749,352.0
1626450120868929651,350.0
1626450120995180841,351.0
1626450121124094402,351.0
1626450121252050865,351.0
1626450121379498008,350.0
1626450121507720623,352.0
1626450121636608564,354.0
1626450121763250459,351.0
1626450121891935428,351.0
1626450122036579668,349.0
1626450122161291141,353.0
1626450122275205133,349.0
1626450122403933877,352.0
1626450122531335372,20.0
1626450122658640534,19.0
1626450122787873962,19.0
1626450122915323081,19.0
1626450123044912438,19.0
1626450123168906110,19.0
1626450123296737426,19.0
1626450123424486556,19.0
1626450123553414716,19.0
1626450123680819827,19.0
1626450123811303221,19.0
1626450123940710757,349.0
1626450124068070887,350.0
1626450124194731383,350.0
1626450124323535537,349.0
1626450124451911513,350.0
1626450124578995070,349.0
1626450124707853683,350.0
1626450124835272823,349.0
1626450124963274957,348.0
1626450125091793451,349.0
