%time,field.data
1626449277457161009,21.0
1626449277585824405,21.0
1626449277712430085,27.0
1626449277841072428,332.0
1626449277970694810,329.0
1626449278100806904,337.0
1626449278227485948,332.0
1626449278355243312,332.0
1626449278484389016,336.0
1626449278611922557,330.0
1626449278754023407,332.0
1626449278884124339,335.0
1626449279007550252,334.0
1626449279124501735,331.0
1626449279251716355,337.0
1626449279376886443,339.0
1626449279505954414,337.0
1626449279634468030,8.0
1626449279760818113,340.0
1626449279889689669,322.0
1626449280017095874,343.0
1626449280146318927,337.0
1626449280274305349,339.0
1626449280402869392,338.0
1626449280528815010,338.0
1626449280659693436,346.0
1626449280787517225,30.0
1626449280915755752,21.0
1626449281047778645,22.0
1626449281173303641,23.0
1626449281301656661,23.0
1626449281428639565,23.0
1626449281564473445,23.0
1626449281696985113,23.0
1626449281823201317,22.0
1626449281940454949,22.0
1626449282067404029,22.0
1626449282195446581,337.0
1626449282323738626,334.0
1626449282452588861,37.0
1626449282580455375,336.0
1626449282708341329,339.0
1626449282836352622,330.0
1626449282963086436,349.0
1626449283091699179,330.0
1626449283221072331,343.0
1626449283346854656,337.0
1626449283476024911,43.0
1626449283604262509,334.0
1626449283731753987,341.0
1626449283859992653,347.0
1626449283987303884,34.0
1626449284116503298,19.0
1626449284244414779,329.0
1626449284372318309,335.0
1626449284500305841,39.0
1626449284629058700,347.0
1626449284757414084,332.0
1626449284885285901,334.0
1626449285013323371,17.0
1626449285152285859,334.0
1626449285268754324,24.0
1626449285397133871,24.0
1626449285524700789,24.0
1626449285652646545,24.0
1626449285777778882,24.0
1626449285919681977,24.0
1626449286035237671,24.0
1626449286164916459,24.0
1626449286290148726,24.0
1626449286417006757,23.0
1626449286558686746,23.0
1626449286678251260,330.0
1626449286804949043,332.0
1626449286935518768,340.0
1626449287061335609,335.0
1626449287188554298,12.0
1626449287315934555,329.0
1626449287442872268,333.0
1626449287572089683,340.0
1626449287699469938,336.0
1626449287827638390,332.0
1626449287967038107,342.0
1626449288081119360,340.0
1626449288212509272,332.0
1626449288338109021,337.0
1626449288465348980,328.0
1626449288593933173,29.0
1626449288721281460,334.0
1626449288849391653,340.0
1626449288976933811,22.0
1626449289105729103,336.0
1626449289232827055,337.0
1626449289360419774,31.0
1626449289489336828,332.0
1626449289617167827,334.0
1626449289744926498,22.0
1626449289873183971,23.0
1626449290003751523,23.0
1626449290131505319,23.0
1626449290259455885,23.0
1626449290387371775,23.0
1626449290516572991,23.0
1626449290643804568,23.0
1626449290772076465,23.0
1626449290897676682,22.0
1626449291025304949,22.0
1626449291153864491,327.0
1626449291280864386,339.0
1626449291408918566,337.0
1626449291537325310,337.0
1626449291665124732,338.0
1626449291793476131,341.0
1626449291922020177,340.0
1626449292049096043,323.0
1626449292180140410,336.0
1626449292306484094,31.0
1626449292434180908,337.0
1626449292561876433,333.0
1626449292689262923,330.0
1626449292817624089,338.0
1626449292945281734,333.0
1626449293074733235,333.0
1626449293202536978,342.0
1626449293328838929,331.0
1626449293458123574,335.0
1626449293589792696,337.0
1626449293716891640,348.0
1626449293843050489,339.0
1626449293971848128,334.0
1626449294100209916,339.0
1626449294228687057,23.0
1626449294356326118,23.0
1626449294484363070,22.0
1626449294612516364,22.0
1626449294740909697,22.0
1626449294869147186,22.0
1626449294997859669,22.0
1626449295122701412,22.0
1626449295249697030,22.0
1626449295377632279,22.0
1626449295505546581,334.0
1626449295633126892,25.0
1626449295762478761,30.0
1626449295891676915,342.0
1626449296019336154,26.0
1626449296146186975,335.0
1626449296273186171,35.0
1626449296401367289,327.0
1626449296532688293,338.0
1626449296660055600,335.0
1626449296788330734,335.0
1626449296916152789,29.0
1626449297044476120,339.0
1626449297172143158,339.0
1626449297299944415,335.0
1626449297427523932,342.0
1626449297556907451,21.0
1626449297680809668,335.0
1626449297808672811,343.0
1626449297937351199,32.0
