%time,field.data
1626449364385238554,345.0
1626449364509625575,335.0
1626449364629238381,334.0
1626449364757932125,335.0
1626449364886373395,333.0
1626449365013348113,336.0
1626449365141691440,340.0
1626449365268422826,335.0
1626449365396216405,339.0
1626449365524710430,340.0
1626449365653184119,339.0
1626449365779872950,339.0
1626449365920691619,339.0
1626449366048742893,339.0
1626449366165582424,338.0
1626449366292727590,335.0
1626449366421330533,334.0
1626449366548749467,334.0
1626449366677315280,334.0
1626449366806032324,334.0
1626449366933479303,333.0
1626449367061505370,340.0
1626449367189565067,21.0
1626449367322186618,334.0
1626449367448959817,333.0
1626449367573808475,333.0
1626449367704169410,340.0
1626449367844341666,333.0
1626449367962011317,337.0
1626449368089795744,333.0
1626449368212587139,336.0
1626449368349124100,335.0
1626449368469129350,330.0
1626449368603733837,329.0
1626449368721902902,341.0
1626449368856556385,344.0
1626449368982588954,338.0
1626449369110342397,345.0
1626449369234821922,337.0
1626449369363868487,339.0
1626449369505479982,332.0
1626449369622884598,343.0
1626449369749908144,345.0
1626449369878756511,335.0
1626449370007209923,334.0
1626449370130114938,334.0
1626449370261269916,335.0
1626449370389541261,335.0
1626449370518985931,335.0
1626449370685127581,335.0
1626449370787661608,335.0
1626449370915113443,335.0
1626449371033905416,335.0
1626449371161066900,335.0
1626449371290963674,340.0
1626449371417159421,341.0
1626449371541199877,342.0
1626449371668747866,338.0
1626449371797545534,348.0
1626449371938747837,337.0
1626449372060776240,341.0
1626449372184445253,342.0
1626449372310091983,338.0
1626449372440492580,332.0
1626449372563798754,337.0
1626449372689277998,337.0
1626449372822588692,336.0
1626449372950449992,336.0
1626449373077552024,333.0
1626449373203443318,343.0
1626449373329790814,328.0
1626449373456952178,334.0
1626449373586838963,337.0
1626449373713488340,334.0
1626449373842719448,336.0
1626449373973113849,332.0
1626449374100327376,341.0
1626449374228606448,337.0
1626449374357757603,335.0
1626449374484369639,335.0
1626449374618135853,335.0
1626449374745015379,335.0
1626449374875625736,335.0
1626449375002507417,335.0
1626449375129432362,335.0
1626449375257268082,335.0
