%time,field.data
1625154674726339851,1.0
1625154674980182895,351.0
1625154675237388704,325.0
1625154675496207980,325.0
1625154675752289697,325.0
1625154676005832970,326.0
1625154676148959944,326.0
1625154676402352421,13.0
1625154676657395437,359.0
1625154676805141676,359.0
1625154677040863037,5.0
1625154677192757312,0.0
1625154677411742928,359.0
1625154677668062085,356.0
1625154677924531330,0.0
1625154678061207787,3.0
1625154678310287590,3.0
1625154678566240687,1.0
1625154678823004026,359.0
1625154679078105268,358.0
1625154679333166403,1.0
1625154679599957760,357.0
1625154679853845143,19.0
1625154680103598938,19.0
1625154680359271353,19.0
1625154680609497325,19.0
1625154680756520117,19.0
1625154681013565617,19.0
1625154681272645451,359.0
1625154681516321991,0.0
1625154681764904182,358.0
1625154681903198947,2.0
1625154682148451493,359.0
1625154682404935256,1.0
1625154682660953897,2.0
1625154682918706363,359.0
1625154683157017300,2.0
1625154683300624279,0.0
1625154683451864673,2.0
1625154683686839253,357.0
1625154683821955785,357.0
1625154684071068441,18.0
1625154684324662949,20.0
1625154684510775391,20.0
1625154684710356429,21.0
1625154684968940399,21.0
1625154685123102971,21.0
1625154685349520393,21.0
1625154685606365434,0.0
1625154685861392105,356.0
1625154686119218306,2.0
1625154686299937275,2.0
1625154686545619289,356.0
1625154686804355576,2.0
1625154687060778037,3.0
1625154687316430292,2.0
1625154687572838608,350.0
1625154687827481082,356.0
1625154688082395164,5.0
1625154688339582502,1.0
1625154688595785713,0.0
1625154688846372297,20.0
1625154689107907092,20.0
1625154689361863932,19.0
1625154689621032378,19.0
1625154689877381705,19.0
1625154690132880736,357.0
1625154690389127793,356.0
1625154690598041371,358.0
1625154690852852680,0.0
1625154691110337025,4.0
1625154691363719364,358.0
1625154691509084266,349.0
1625154691795232551,0.0
1625154692005860100,352.0
1625154692259528808,356.0
1625154692400289645,2.0
1625154692646273000,357.0
1625154692901528572,0.0
1625154693158744274,20.0
1625154693413213385,20.0
1625154693669832668,20.0
1625154693924937478,20.0
1625154694180542510,20.0
1625154694434458697,2.0
1625154694590417609,356.0
1625154694836648087,359.0
1625154695078113150,358.0
1625154695332152638,3.0
1625154695469955874,2.0
1625154695719327252,1.0
1625154695974658009,355.0
1625154696113986083,0.0
1625154696371691113,2.0
1625154696607875594,2.0
1625154696794988970,1.0
1625154696997116959,359.0
1625154697251079084,3.0
1625154697421874113,0.0
1625154697684490726,20.0
1625154697893304463,20.0
1625154698030711857,20.0
1625154698289193634,20.0
1625154698546895997,20.0
1625154698828799177,0.0
1625154699091405983,356.0
1625154699347384240,1.0
1625154699557830951,1.0
1625154699813473491,1.0
1625154699950258772,1.0
1625154700196061925,359.0
1625154700464947720,358.0
1625154700720646321,358.0
1625154700964274499,357.0
1625154701221801129,5.0
1625154701475671598,357.0
1625154701610792964,358.0
1625154701860883948,2.0
1625154702022947098,20.0
1625154702292394366,20.0
1625154702549996065,20.0
1625154702805922331,20.0
1625154703061968794,20.0
1625154703311344719,21.0
1625154703574491086,3.0
1625154703781091219,1.0
1625154703919533641,353.0
1625154704165245198,358.0
1625154704318520682,352.0
1625154704549758931,2.0
1625154704687423300,1.0
1625154704932709781,1.0
1625154705090324797,358.0
1625154705323494087,357.0
1625154705572111857,1.0
1625154705828025866,1.0
1625154706085303909,358.0
1625154706342855352,21.0
1625154706596814203,21.0
1625154706853455708,21.0
1625154707108208563,21.0
1625154707248224509,21.0
1625154707492479575,21.0
1625154707647928038,21.0
1625154707877067945,357.0
1625154708051952904,0.0
1625154708319934951,2.0
1625154708528624558,2.0
1625154708772506360,3.0
1625154709027759560,1.0
1625154709165385617,2.0
1625154709413394691,1.0
1625154709580719395,2.0
1625154709808477897,359.0
1625154710054076197,0.0
1625154710308993784,357.0
1625154710565626466,359.0
1625154710733269121,357.0
1625154710948726820,20.0
1625154711205240451,20.0
1625154711361402147,20.0
1625154711590725058,20.0
1625154711857866666,21.0
1625154712113021025,20.0
1625154712263086786,3.0
1625154712486951087,1.0
1625154712740245380,0.0
1625154712877501784,4.0
1625154713124327732,357.0
1625154713377327149,356.0
1625154713519883051,2.0
1625154713767518292,1.0
1625154714022841759,359.0
1625154714290281043,357.0
1625154714538262475,355.0
1625154714672004902,359.0
1625154714917327784,359.0
1625154715071167056,357.0
1625154715302997262,20.0
1625154715558872754,20.0
1625154715827991447,20.0
1625154716070177746,20.0
1625154716326265305,20.0
1625154716581763045,19.0
1625154716735094075,6.0
1625154716966869022,359.0
1625154717220131124,3.0
1625154717476790528,357.0
1625154717613662327,3.0
1625154717860399356,1.0
1625154718117287441,7.0
1625154718372140104,1.0
1625154718629200984,358.0
1625154718766649108,1.0
1625154719011938513,1.0
1625154719161807714,3.0
1625154719409597607,359.0
1625154719666082904,0.0
1625154719819533091,20.0
1625154720043993740,20.0
1625154720292852477,20.0
1625154720447740428,19.0
1625154720676824409,20.0
1625154720814330895,20.0
1625154721062084911,20.0
1625154721241749846,359.0
