%time,field.data
1625153298377354308,3.0
1625153298505523962,359.0
1625153298633092172,358.0
1625153298760812279,0.0
1625153298888702382,357.0
1625153299016837126,357.0
1625153299145751229,358.0
1625153299273836617,0.0
1625153299401188863,353.0
1625153299536560342,1.0
1625153299657662113,1.0
1625153299784425624,1.0
1625153299912751798,3.0
1625153300041200868,0.0
1625153300168847287,2.0
1625153300297289767,0.0
1625153300424779772,359.0
1625153300552707300,358.0
1625153300681861515,343.0
1625153300808697634,343.0
1625153300937348050,342.0
1625153301064824003,342.0
1625153301194166482,342.0
1625153301321497396,342.0
1625153301448779635,342.0
1625153301576604910,342.0
1625153301706189131,343.0
1625153301833509164,343.0
1625153301962164998,343.0
1625153302094861239,0.0
1625153302216238455,359.0
1625153302345527881,0.0
1625153302474183050,359.0
1625153302600887234,0.0
1625153302728193611,359.0
1625153302856491387,359.0
1625153302985074777,357.0
1625153303114471544,2.0
1625153303243173460,359.0
1625153303370315943,356.0
1625153303499342918,357.0
1625153303626818364,359.0
1625153303754867219,0.0
1625153303882345159,2.0
1625153304011374029,357.0
1625153304139753612,358.0
1625153304265128908,1.0
1625153304399619730,358.0
1625153304527222791,357.0
1625153304655468430,1.0
1625153304783573415,358.0
1625153304911498148,358.0
1625153305039152191,341.0
1625153305167171519,342.0
1625153305295407551,342.0
1625153305423377956,342.0
1625153305551618954,342.0
1625153305680148621,342.0
1625153305807752994,342.0
1625153305935604079,342.0
1625153306065158346,342.0
1625153306192623964,343.0
1625153306319666049,343.0
1625153306447408599,0.0
1625153306576774748,357.0
1625153306704086917,1.0
1625153306832966806,2.0
1625153306960411465,3.0
1625153307087871842,359.0
1625153307216028770,3.0
1625153307337444943,353.0
1625153307466227378,355.0
1625153307593516374,0.0
1625153307721329000,359.0
1625153307849189768,3.0
1625153307977887168,0.0
1625153308106557692,0.0
1625153308240367751,1.0
1625153308367631828,0.0
1625153308496647591,0.0
1625153308623382232,356.0
1625153308745915100,0.0
1625153308873526429,358.0
1625153309001935536,1.0
1625153309129769667,359.0
1625153309257954057,357.0
1625153309386177349,0.0
1625153309512494419,359.0
1625153309641928512,341.0
1625153309768888724,341.0
1625153309897414129,341.0
1625153310025924973,341.0
1625153310153334850,341.0
1625153310281925495,341.0
1625153310408848847,341.0
1625153310537277057,342.0
1625153310672414273,341.0
1625153310799711921,341.0
1625153310928475617,354.0
1625153311055701174,4.0
1625153311177996151,1.0
1625153311305317527,2.0
1625153311433775836,1.0
1625153311568212832,1.0
1625153311696115432,358.0
1625153311823753137,357.0
1625153311946246801,357.0
1625153312074175036,2.0
1625153312202013002,356.0
1625153312329544183,359.0
1625153312456583605,358.0
1625153312585845190,359.0
1625153312714377172,2.0
1625153312841704868,0.0
1625153312969504486,357.0
1625153313096666112,0.0
1625153313225580298,359.0
1625153313354098727,0.0
1625153313481314518,0.0
1625153313609993598,359.0
1625153313738346262,0.0
1625153313865551606,359.0
1625153313992931653,343.0
1625153314122657221,343.0
1625153314248715813,343.0
1625153314376657948,343.0
1625153314505204774,344.0
1625153314632941024,344.0
1625153314761003753,344.0
1625153314889424403,344.0
1625153315016833615,344.0
1625153315144925356,344.0
1625153315273280893,344.0
1625153315401141404,2.0
1625153315528719419,1.0
1625153315657105157,359.0
1625153315784721203,2.0
1625153315913944939,3.0
1625153316040693865,359.0
1625153316170639543,359.0
1625153316298171434,359.0
1625153316427455273,359.0
1625153316555533569,0.0
1625153316683633291,3.0
1625153316811619924,359.0
1625153316940237383,353.0
1625153317067612862,358.0
1625153317195479950,359.0
1625153317323878928,2.0
1625153317451318433,2.0
1625153317580201347,5.0
1625153317707955489,357.0
1625153317835743459,358.0
1625153317963060900,3.0
1625153318092240669,0.0
1625153318220206137,1.0
1625153318347965172,343.0
1625153318476319872,344.0
1625153318604414468,344.0
1625153318731687296,344.0
1625153318859549325,344.0
1625153318988058710,344.0
1625153319116143072,344.0
1625153319244483144,344.0
1625153319373118189,344.0
1625153319499490691,344.0
1625153319628461890,344.0
1625153319755854507,354.0
1625153319885036515,359.0
1625153320017865726,2.0
1625153320146178964,0.0
1625153320272480134,354.0
1625153320397926468,358.0
1625153320526748740,356.0
1625153320654471730,359.0
1625153320782659307,0.0
1625153320904223578,1.0
1625153321033294380,1.0
1625153321160270946,2.0
1625153321289243853,359.0
1625153321416692400,0.0
1625153321544668878,358.0
1625153321672260262,0.0
1625153321800192248,1.0
1625153321928899853,358.0
1625153322057013269,4.0
1625153322184507540,359.0
1625153322311789513,3.0
1625153322440251673,359.0
1625153322567838131,359.0
1625153322696092139,359.0
1625153322824555038,357.0
1625153322952263638,344.0
1625153323080873978,344.0
1625153323209432028,344.0
1625153323337516199,344.0
1625153323465123617,344.0
1625153323593563293,344.0
1625153323720195583,344.0
1625153323848224483,344.0
1625153323979096803,344.0
1625153324105360412,344.0
1625153324233343329,359.0
1625153324359954382,354.0
1625153324488688895,357.0
1625153324617346250,1.0
1625153324744609108,358.0
1625153324873478762,358.0
1625153325001341450,3.0
1625153325128063415,2.0
1625153325257386289,359.0
1625153325385209536,2.0
1625153325516015240,1.0
1625153325645043523,0.0
1625153325771930408,359.0
1625153325923870393,0.0
1625153326051475160,356.0
1625153326171907569,355.0
1625153326279919431,358.0
1625153326408570665,359.0
1625153326537494642,358.0
1625153326664988474,359.0
1625153326792744640,359.0
1625153326920626968,5.0
1625153327048528040,359.0
1625153327176058887,0.0
1625153327304558112,344.0
1625153327432241402,344.0
1625153327561586096,344.0
1625153327689550095,344.0
1625153327817055848,344.0
1625153327951803200,344.0
1625153328079056548,344.0
1625153328206995898,344.0
1625153328328592524,344.0
1625153328457693289,344.0
1625153328585635399,344.0
1625153328713368927,353.0
1625153328840062306,357.0
1625153328969221916,359.0
1625153329096973203,0.0
1625153329225035917,359.0
1625153329352349948,359.0
1625153329480583977,2.0
1625153329608918335,0.0
1625153329736464572,0.0
1625153329865450507,359.0
1625153329997008742,4.0
1625153330125076098,358.0
1625153330252183033,2.0
1625153330379935170,355.0
1625153330508924060,2.0
1625153330636561233,359.0
1625153330763693185,357.0
1625153330893220988,0.0
1625153331021383220,358.0
1625153331148573192,0.0
1625153331276959516,4.0
1625153331404795895,0.0
1625153331532360589,356.0
1625153331667066141,1.0
1625153331787813128,341.0
1625153331915917189,342.0
1625153332040715406,342.0
1625153332168363550,342.0
1625153332296760158,341.0
1625153332425306844,342.0
1625153332552700919,342.0
1625153332680683719,342.0
1625153332808877978,341.0
1625153332937212534,342.0
1625153333074421601,342.0
1625153333202215182,359.0
1625153333330417283,0.0
1625153333453021315,0.0
1625153333602942272,2.0
1625153333729805353,0.0
1625153333858626343,3.0
1625153333986767786,357.0
1625153334114050279,2.0
1625153334241314452,358.0
1625153334370448903,1.0
1625153334498525044,359.0
1625153334625225876,3.0
1625153334754541667,359.0
1625153334881601822,1.0
1625153335009910495,357.0
1625153335138378447,358.0
1625153335266327068,356.0
1625153335394580112,355.0
1625153335522528857,357.0
1625153335650725726,0.0
1625153335778369684,0.0
1625153335906179994,357.0
1625153336010176156,358.0
1625153336138318283,0.0
1625153336266752148,341.0
1625153336394337037,342.0
1625153336522598547,341.0
1625153336650168022,342.0
1625153336778633307,342.0
1625153336906773035,341.0
1625153337034699927,341.0
