%time,field.data
1625152797505897937,2.0
1625152797665962731,2.0
1625152797793483942,2.0
1625152797898364054,2.0
1625152798027692939,2.0
1625152798155414490,2.0
1625152798284194043,2.0
1625152798411635850,2.0
1625152798538890768,2.0
1625152798667380467,356.0
1625152798795157508,0.0
1625152798923386585,2.0
1625152799051636927,0.0
1625152799179230963,357.0
1625152799306902396,359.0
1625152799436051788,359.0
1625152799563633067,358.0
1625152799691721893,1.0
1625152799819512486,1.0
1625152799953371168,356.0
1625152800079558979,357.0
1625152800206967457,357.0
1625152800334035437,1.0
1625152800461800944,354.0
1625152800589931010,0.0
1625152800717656660,0.0
1625152800846916518,359.0
1625152800973811727,358.0
1625152801103100534,359.0
1625152801231278956,1.0
1625152801357754223,358.0
1625152801486342365,357.0
1625152801609864753,359.0
1625152801736471607,354.0
1625152801865816725,2.0
1625152801993407348,2.0
1625152802121079121,1.0
1625152802249585030,1.0
1625152802377646122,1.0
1625152802505952470,1.0
1625152802633332427,1.0
1625152802761141826,1.0
1625152802890211096,1.0
1625152803018492723,1.0
1625152803148218434,356.0
1625152803275407261,0.0
1625152803402524325,1.0
1625152803531505546,358.0
1625152803660018997,359.0
1625152803788191765,1.0
1625152803920408025,2.0
1625152804049662291,359.0
1625152804175924595,2.0
1625152804303465068,2.0
1625152804432474868,357.0
1625152804559650739,355.0
1625152804688023126,1.0
1625152804815955632,0.0
1625152804938018527,359.0
1625152805075856548,356.0
1625152805217692815,359.0
1625152805346565809,4.0
1625152805473719343,357.0
1625152805601022234,358.0
1625152805729250839,2.0
1625152805857382419,0.0
1625152805984856654,1.0
1625152806113146218,357.0
1625152806241458541,3.0
1625152806368688211,4.0
1625152806497409490,4.0
1625152806625102040,4.0
1625152806753486017,4.0
1625152806881148347,5.0
1625152807009481112,5.0
1625152807137228581,5.0
1625152807265343900,5.0
1625152807393956557,5.0
1625152807521327175,6.0
1625152807648682890,0.0
1625152807777008380,1.0
1625152807904878607,0.0
1625152808033171417,0.0
1625152808162165950,356.0
1625152808290558057,1.0
1625152808417114914,355.0
1625152808546407935,358.0
1625152808674179398,352.0
1625152808801682887,354.0
1625152808930225747,357.0
1625152809058152816,357.0
1625152809186162828,356.0
1625152809313829992,355.0
1625152809442753099,4.0
1625152809570206002,0.0
1625152809673724914,358.0
1625152809803440335,356.0
1625152809931367269,358.0
1625152810060214600,359.0
1625152810188119346,355.0
1625152810316022107,357.0
1625152810443440633,359.0
1625152810571392942,356.0
1625152810699882787,7.0
1625152810828507670,7.0
1625152810955457207,7.0
1625152811083774137,7.0
1625152811211761245,7.0
1625152811340779625,7.0
1625152811468177848,7.0
1625152811596917151,7.0
1625152811724405567,7.0
1625152811852841533,7.0
1625152811980055341,7.0
1625152812107068365,0.0
1625152812233462653,359.0
1625152812361649002,354.0
1625152812489746122,359.0
1625152812617561180,357.0
1625152812747124781,0.0
1625152812875944057,356.0
1625152813003296183,1.0
1625152813131772532,0.0
1625152813258873720,359.0
1625152813386351621,356.0
1625152813512832455,358.0
1625152813640831314,359.0
1625152813768510551,359.0
1625152813897244606,1.0
1625152814025636317,357.0
1625152814152791368,3.0
1625152814282279864,356.0
1625152814409114137,357.0
1625152814538329783,0.0
1625152814665174203,2.0
1625152814793993474,0.0
1625152814920985648,356.0
1625152815049594859,0.0
1625152815178368460,6.0
1625152815304981494,6.0
1625152815433887102,6.0
1625152815567360043,6.0
1625152815695687361,6.0
1625152815823013582,6.0
1625152815951146352,6.0
1625152816078761483,6.0
1625152816206992664,6.0
1625152816335130926,6.0
1625152816463040196,357.0
1625152816591162396,358.0
1625152816720971448,0.0
1625152816849447351,0.0
1625152816971561933,357.0
1625152817100678547,0.0
1625152817228132823,359.0
1625152817356587055,359.0
1625152817484296856,1.0
1625152817611676426,359.0
1625152817739463652,358.0
1625152817868467771,2.0
1625152817997003151,357.0
1625152818124730736,5.0
1625152818253252359,358.0
1625152818381029729,358.0
1625152818508838899,355.0
1625152818636417008,0.0
1625152818764231978,354.0
1625152818898561543,0.0
1625152819026531695,0.0
1625152819173282522,357.0
1625152819299136709,1.0
1625152819427491528,1.0
1625152819554425135,2.0
1625152819659531169,6.0
1625152819793645687,6.0
1625152819939702374,6.0
1625152820067911720,6.0
1625152820194950694,6.0
1625152820322104658,6.0
1625152820451334102,6.0
1625152820579541227,6.0
1625152820706700229,6.0
1625152820834699924,6.0
1625152820962804570,6.0
1625152821090326444,359.0
1625152821201264632,352.0
1625152821330185997,356.0
1625152821457691175,0.0
1625152821586138174,358.0
1625152821714933721,359.0
1625152821836607584,359.0
1625152821965163140,357.0
1625152822092781488,1.0
1625152822221070867,356.0
1625152822348516437,357.0
1625152822476614980,358.0
1625152822605004768,356.0
1625152822731999231,1.0
1625152822860473518,357.0
1625152822988949959,355.0
1625152823116682308,357.0
1625152823244761306,359.0
1625152823372308381,358.0
1625152823504642968,358.0
1625152823652055746,1.0
1625152823779552834,1.0
1625152823882607392,359.0
1625152824008759876,5.0
1625152824137782703,6.0
1625152824265537132,6.0
1625152824393629707,6.0
1625152824521209956,6.0
1625152824649428766,6.0
1625152824784934634,6.0
1625152824912865837,6.0
1625152825040111017,6.0
1625152825167464785,6.0
1625152825296166516,6.0
1625152825424224267,1.0
1625152825552395903,358.0
1625152825680129528,0.0
1625152825807723866,356.0
1625152825935830549,2.0
1625152826063161210,1.0
1625152826193595953,359.0
1625152826316930716,359.0
1625152826444794796,358.0
1625152826573018738,1.0
1625152826701202935,358.0
1625152826828428672,353.0
1625152826957575969,356.0
1625152827084696450,358.0
1625152827214164049,356.0
1625152827341622168,2.0
1625152827469103106,359.0
1625152827593540484,2.0
1625152827722146418,358.0
1625152827848839627,2.0
1625152827977886350,0.0
