%time,field.data
1625152930371501232,359.0
1625152930505965611,4.0
1625152930635079985,355.0
1625152930765575932,357.0
1625152930894164477,1.0
1625152931022257474,338.0
1625152931149087897,338.0
1625152931278226054,338.0
1625152931406071610,338.0
1625152931532543949,338.0
1625152931662584473,338.0
1625152931790591444,338.0
1625152931923377814,338.0
1625152932050984983,338.0
1625152932179488596,338.0
1625152932307509178,1.0
1625152932431311286,359.0
1625152932559693207,358.0
1625152932687931729,0.0
1625152932817328931,359.0
1625152932938059892,358.0
1625152933065788401,358.0
1625152933194332597,3.0
1625152933322835909,4.0
1625152933450902147,2.0
1625152933578917103,2.0
1625152933706724641,359.0
1625152933835118005,0.0
1625152933962041510,3.0
1625152934090125117,1.0
1625152934218297781,0.0
1625152934346181461,1.0
1625152934474535394,359.0
1625152934603904702,3.0
1625152934730851831,359.0
1625152934861971727,1.0
1625152934988132456,0.0
1625152935113591290,1.0
1625152935242124400,1.0
1625152935376536006,337.0
1625152935504449759,337.0
1625152935632739014,337.0
1625152935761311061,337.0
1625152935888388002,336.0
1625152936017505471,336.0
1625152936145722161,336.0
1625152936274098853,336.0
1625152936401995557,336.0
1625152936529833067,336.0
1625152936658648710,336.0
1625152936785235989,359.0
1625152936913956538,355.0
1625152937041773726,359.0
1625152937170558955,1.0
1625152937297790940,357.0
1625152937425773685,1.0
1625152937554690383,355.0
1625152937675240043,357.0
1625152937803507619,2.0
1625152937931190284,358.0
1625152938060260219,0.0
1625152938188375505,3.0
1625152938317218273,358.0
1625152938445732297,358.0
1625152938572673781,358.0
1625152938701223839,1.0
1625152938829620377,1.0
1625152938963648493,359.0
1625152939093578650,359.0
1625152939219531830,358.0
1625152939347889319,0.0
1625152939475757833,1.0
1625152939603381448,0.0
1625152939730522598,4.0
1625152939859114948,337.0
1625152939980801714,337.0
1625152940109021831,337.0
1625152940236677629,337.0
1625152940364967940,337.0
1625152940492958049,337.0
1625152940620890666,337.0
1625152940748999950,337.0
1625152940877489347,337.0
1625152941005829414,336.0
1625152941132910619,337.0
1625152941260943669,359.0
1625152941388583344,353.0
1625152941517937479,357.0
1625152941642389035,359.0
1625152941770814535,0.0
1625152941898116190,2.0
1625152942026366043,356.0
1625152942159911172,359.0
1625152942288463353,358.0
1625152942417060113,0.0
1625152942545138450,357.0
1625152942673045339,358.0
1625152942800571988,356.0
1625152942930141962,356.0
1625152943058310329,356.0
1625152943185214639,358.0
1625152943313772465,355.0
1625152943442026892,359.0
1625152943568196587,353.0
1625152943697513735,353.0
1625152943825892668,355.0
1625152943948383342,1.0
1625152944075296928,359.0
1625152944203627090,0.0
1625152944331121780,336.0
1625152944457838338,336.0
1625152944586543294,336.0
1625152944715127843,336.0
1625152944845157879,336.0
1625152944974163073,336.0
1625152945101215686,336.0
