%time,field.data
1625154562082317375,357.0
1625154562222043726,358.0
1625154562482140631,4.0
1625154562738706495,356.0
1625154562994196847,358.0
1625154563252454824,1.0
1625154563494897271,359.0
1625154563750089758,356.0
1625154564004217305,339.0
1625154564156560980,339.0
1625154564433594266,339.0
1625154564694849357,339.0
1625154564903586206,339.0
1625154565157898187,339.0
1625154565401022326,359.0
1625154565542795122,0.0
1625154565809343710,2.0
1625154566064499812,356.0
1625154566326984852,359.0
1625154566581081054,5.0
1625154566834300344,0.0
1625154567094769352,357.0
1625154567348812849,1.0
1625154567603068760,359.0
1625154567846023651,357.0
1625154568099884138,359.0
1625154568358368009,338.0
1625154568613394316,339.0
1625154568753974081,339.0
1625154568998406157,339.0
1625154569259683751,339.0
1625154569404256429,339.0
1625154569639067679,358.0
1625154569894977201,1.0
1625154570163223167,355.0
1625154570407455182,2.0
1625154570653394891,3.0
1625154570932334337,354.0
1625154571087669543,353.0
1625154571298891379,359.0
1625154571435882901,354.0
1625154571685866037,359.0
1625154571944189994,356.0
1625154572199231239,358.0
1625154572452862460,354.0
1625154572710048635,0.0
1625154572966863054,339.0
1625154573224299614,339.0
1625154573479522106,339.0
1625154573733996890,339.0
1625154573990114029,340.0
1625154574244075311,0.0
1625154574501899481,354.0
1625154574668197639,0.0
1625154574886143990,356.0
1625154575141870066,355.0
1625154575396809685,357.0
1625154575537514889,0.0
1625154575778651604,3.0
1625154575931299560,358.0
1625154576159689652,358.0
1625154576300982948,359.0
1625154576544304132,356.0
1625154576687884085,1.0
1625154576940376848,1.0
1625154577199258363,339.0
1625154577453364149,339.0
1625154577707363995,339.0
1625154577963020528,339.0
1625154578228312098,339.0
1625154578483453841,339.0
1625154578737839209,1.0
1625154578983738809,356.0
1625154579238700973,1.0
1625154579495381106,1.0
1625154579749200394,359.0
1625154580007543335,358.0
1625154580264132792,0.0
1625154580522338734,3.0
1625154580776030097,357.0
1625154581045744367,358.0
1625154581284678668,359.0
1625154581550742779,358.0
1625154581800360263,339.0
1625154582052966402,339.0
1625154582311818672,339.0
1625154582558315702,339.0
1625154582704790632,339.0
1625154582945155473,339.0
1625154583091342529,358.0
1625154583334532017,358.0
