Series name,Row ID,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data20,field.data21,field.data22,field.data23,field.data30,field.data31,theta,music
-70,1,9.67097294051e-05,0.0,0.000326519919327,0.000841895642225,-0.00175227841828,0.000654814066365,-0.000492405961268,-0.00170280830935,0.00856430456042,0.0,-0.000118062074762,0.0176633521914,-0.0166402626783,-0.00144357152749,0.0368345454335,0.0,-0.0026745472569,0.0344166606665,0.0326849669218,0.0,-1.2217304763960306,334.0
-70,3,7.88385368651e-05,0.0,-0.000209180507227,0.000806704571005,-0.0019152390305,-8.88166687218e-05,0.000170644649188,-0.00160250358749,0.00891343690455,0.0,0.00422075949609,0.0199806652963,-0.0169721879065,0.00251078093424,0.0471955053508,0.0,-0.00237995688803,0.0392801053822,0.0330992974341,0.0,-1.2217304763960306,335.0
-70,4,5.05566204083e-05,0.0,-0.000268069357844,0.000664607214276,-0.0015314508928,-0.000127934210468,0.000252845318755,-0.00118837016635,0.0102296071127,0.0,0.00648558046669,0.0208899006248,-0.0170366037637,0.00297101889737,0.0471899956465,0.0,-0.00469718314707,0.0366961658001,0.0292893256992,0.0,-1.2217304763960306,335.0
-70,5,3.38881727657e-05,0.0,-0.000192252904526,0.000579187762924,-0.00123640394304,-2.61505647359e-05,0.000151875487063,-0.000951030757278,0.0110849319026,0.0,0.0066050440073,0.0214095953852,-0.0172460637987,0.00282600405626,0.0456670224667,0.0,-0.00480891903862,0.0349932312965,0.0275684967637,0.0,-1.2217304763960306,335.0
-70,6,2.5716932214e-05,0.0,-0.000114215879876,0.000532525824383,-0.00105828861706,8.87911446625e-05,4.71518869745e-05,-0.000810576486401,0.0115667395294,0.0,0.00655897706747,0.0215577743948,-0.0170270837843,0.00263112597167,0.0442805737257,0.0,-0.00473293755203,0.0332280509174,0.0256842020899,0.0,-1.2217304763960306,335.0
-70,7,2.48155538429e-05,0.0,-9.48768210947e-05,0.000531698111445,-0.00104622589424,0.000149066661834,2.12624909182e-05,-0.00076627911767,0.0117863407359,0.0,0.00719917146489,0.0218722652644,-0.0165448132902,0.00247247912921,0.0453636758029,0.0,-0.00549273146316,0.0322042778134,0.0237624309957,0.0,-1.2217304763960306,335.0
-70,8,2.59516364167e-05,0.0,-6.45038089715e-05,0.000543881847989,-0.00105368858203,0.000192830368178,-1.21396560644e-05,-0.000786239630543,0.0116005782038,0.0,0.00668371841311,0.0216569323093,-0.0164964217693,0.00220331922174,0.0446424968541,0.0,-0.00537372846156,0.0320602953434,0.0238976161927,0.0,-1.2217304763960306,335.0
-70,9,2.61548611888e-05,0.0,-5.6384884374e-05,0.000543433940038,-0.00106067047454,0.000191800791072,-1.7484109776e-05,-0.000796574167907,0.0114334924147,0.0,0.00627276161686,0.0216460712254,-0.0165388751775,0.00208332599141,0.0447769314051,0.0,-0.00511781126261,0.0324507132173,0.0243156664073,0.0,-1.2217304763960306,335.0
-70,10,1.87883179024e-05,0.0,-4.28664425272e-05,0.000401464174502,-0.000772784114815,0.00014863848628,-8.96595520317e-06,-0.000581779982895,0.00870877690613,0.0,0.00494698341936,0.0162093248218,-0.0124528501183,0.00152063637506,0.0332612432539,0.0,-0.00423230137676,0.0240423642099,0.0180847514421,0.0,-1.2217304763960306,335.0
-70,35,4.99430752825e-05,0.0,0.00014173843374,0.000464228040073,-0.000970054650679,0.000475795386592,-0.000238593027461,-0.000849648262374,0.0047251097858,0.0,0.00166909745894,0.0103658204898,-0.00858307350427,-0.000194379375898,0.0235389079899,0.0,-0.00345174362883,0.0187680255622,0.0156152509153,0.0,-1.2217304763960306,334.0
-70,36,8.22304791654e-05,0.0,0.000272687990218,0.000798835593741,-0.00163553247694,0.000859358930029,-0.000428217579611,-0.00140267075039,0.00868844427168,0.0,0.00293746450916,0.0187561381608,-0.0150651475415,-0.000480673683342,0.0418415404856,0.0,-0.00611143559217,0.0323770307004,0.0261941663921,0.0,-1.2217304763960306,334.0
-70,37,7.61253977544e-05,0.0,0.000280531734461,0.000762167095672,-0.00153684767429,0.000888812879566,-0.000449105835287,-0.00131696369499,0.00868475437164,0.0,0.00325065827928,0.0186720509082,-0.0148537522182,-0.000344051513821,0.0417269319296,0.0,-0.00627267407253,0.0318341106176,0.0254754181951,0.0,-1.2217304763960306,334.0
-70,38,7.29129387764e-05,0.0,0.000217607041122,0.000746605102904,-0.00157560652588,0.000749975035433,-0.00038150238106,-0.00134062487632,0.00830449629575,0.0,0.00297484803014,0.0183666106313,-0.0148781612515,-9.57560914685e-05,0.0420550629497,0.0,-0.00552766257897,0.0328738465905,0.0266728531569,0.0,-1.2217304763960306,334.0
-70,39,6.84187034494e-05,0.0,0.000217171647819,0.000727341743186,-0.0015175602166,0.000769155856688,-0.000381164805731,-0.001259844983,0.00843228120357,0.0,0.00335803627968,0.0185745917261,-0.0146134430543,5.49215474166e-05,0.0425833649933,0.0,-0.00568485353142,0.0322140827775,0.0253486745059,0.0,-1.2217304763960306,335.0
-70,40,5.96821955696e-05,0.0,0.000222862305236,0.000674135051668,-0.00137439684477,0.00077098084148,-0.000381555495551,-0.00108862156048,0.00846308190376,0.0,0.00357674667612,0.018407581374,-0.0137378601357,0.000249712815275,0.0419316999614,0.0,-0.00524915149435,0.0299908649176,0.0223295688629,0.0,-1.2217304763960306,335.0
-70,41,5.71070086153e-05,0.0,0.000265898823272,0.000661268539261,-0.00129592907615,0.000838455802295,-0.000426053855335,-0.00101763987914,0.00890886876732,0.0,0.00366952968761,0.0189067665488,-0.0137837529182,0.00019691210764,0.0419872291386,0.0,-0.00525218434632,0.0293346773833,0.0213440041989,0.0,-1.2217304763960306,335.0
-70,42,4.98044028063e-05,0.0,0.000257448700722,0.000617866055109,-0.0011845768895,0.000784159812611,-0.000417024741182,-0.000919674348552,0.00901475548744,0.0,0.00359943788499,0.0187610220164,-0.0135855013505,0.000423281366238,0.0408212728798,0.0,-0.00453407038003,0.0284403935075,0.0205095931888,0.0,-1.2217304763960306,335.0
-70,43,4.10459761042e-05,0.0,0.000210488942685,0.000574699835852,-0.00110687559936,0.000679085671436,-0.000383505248465,-0.000832340272609,0.00915425363928,0.0,0.00383786088787,0.0190141759813,-0.013652944006,0.00111120182555,0.0414297133684,0.0,-0.0034039830789,0.0288250073791,0.0205146875232,0.0,-1.2217304763960306,335.0
-70,44,3.32331364916e-05,0.0,0.000115291943075,0.000539541710168,-0.00106716086157,0.000505678763147,-0.000266588234808,-0.000781286275014,0.00920867733657,0.0,0.0045275692828,0.0191292352974,-0.0136783532798,0.00162550911773,0.042341362685,0.0,-0.00333627592772,0.0292125195265,0.0206160712987,0.0,-1.2217304763960306,335.0
-70,45,5.69142594031e-06,0.0,1.01449350041e-05,9.9201744888e-05,-0.00020053445769,7.17154325685e-05,-3.32772360707e-05,-0.000145924641402,0.00176331994589,0.0,0.000897789141163,0.0036446757149,-0.00262178317644,0.000322256993968,0.00807921029627,0.0,-0.000667679181788,0.00559180788696,0.00396922975779,0.0,-1.2217304763960306,335.0
-70,70,1.69673185155e-05,0.0,-3.42694293067e-05,0.000214560946915,-0.000504844589159,7.12355613359e-05,-4.52487847724e-06,-0.000383888778742,0.00279258005321,0.0,0.00192271696869,0.00624939007685,-0.00485727982596,0.000834539590869,0.0154421245679,0.0,-0.00147504312918,0.0114537039772,0.00871315412223,0.0,-1.2217304763960306,335.0
-70,71,5.0955961342e-05,0.0,-8.77482816577e-05,0.00064485456096,-0.0015084388433,0.000201906019356,-2.89220643026e-05,-0.00114960758947,0.00832215230912,0.0,0.00515033584088,0.0187420900911,-0.0145113924518,0.00234740460292,0.0457765311003,0.0,-0.00368170673028,0.0341351926327,0.025980880484,0.0,-1.2217304763960306,335.0
-70,72,5.05705174874e-05,0.0,-7.53151325625e-05,0.000641380262095,-0.00148220208939,0.000236497435253,-3.96784671466e-05,-0.00113685708493,0.00825657974929,0.0,0.0052031329833,0.0184461399913,-0.0143720973283,0.00219795922749,0.0448678173125,0.0,-0.00413459260017,0.0334944985807,0.0256172269583,0.0,-1.2217304763960306,335.0
-70,73,5.16535110364e-05,0.0,-8.15092789708e-05,0.00064542691689,-0.00150290376041,0.000222269867663,-4.17718874814e-05,-0.00115266814828,0.00820609927177,0.0,0.00515042804182,0.0184331554919,-0.0143511882052,0.00234212563373,0.0450100004673,0.0,-0.00373109895736,0.0337071791291,0.0257853381336,0.0,-1.2217304763960306,335.0
-70,74,5.28251075593e-05,0.0,-8.08079639683e-05,0.000654606497847,-0.00152708555106,0.000233647340792,-4.66517922177e-05,-0.00117038039025,0.0082490304485,0.0,0.00523064937443,0.0185720417649,-0.0144469952211,0.00237050256692,0.0455018766224,0.0,-0.00381213100627,0.0340343080461,0.0260013788939,0.0,-1.2217304763960306,335.0
-70,75,5.2646813856e-05,0.0,-0.000103325866803,0.000648284447379,-0.0015400814591,0.000170072526089,-2.24935629376e-05,-0.00116286112461,0.00819785054773,0.0,0.00511506106704,0.0186333023012,-0.0142899733037,0.00256066746078,0.0459287725389,0.0,-0.00308239366859,0.0340799428523,0.02572539635,0.0,-1.2217304763960306,335.0
-70,76,5.31498226337e-05,0.0,-0.000115149188787,0.000650365429465,-0.00155777879991,0.000167096892255,-1.17328745546e-05,-0.00116977735888,0.00821721181273,0.0,0.00541743729264,0.0186969712377,-0.0143005466089,0.00267942901701,0.0464893430471,0.0,-0.00331824761815,0.0343069285154,0.0257759708911,0.0,-1.2217304763960306,335.0
-70,77,5.29224307684e-05,0.0,-0.000110703251266,0.000648116401862,-0.00155583536252,0.000158504248247,-2.13553066715e-05,-0.00116202782374,0.00817827880383,0.0,0.00519152870402,0.0187184624374,-0.0141982743517,0.00269422889687,0.0465420670807,0.0,-0.00283569400199,0.0342064201832,0.0255518071353,0.0,-1.2217304763960306,336.0
-70,78,5.13810082339e-05,0.0,-0.000104115875729,0.000640007841866,-0.00153013004456,0.000177322159288,-3.5705317714e-05,-0.00114140205551,0.00819290895015,0.0,0.0053054317832,0.0186986401677,-0.0141579275951,0.00275992089882,0.0464937016368,0.0,-0.0028586126864,0.0340978242457,0.0254102163017,0.0,-1.2217304763960306,336.0
-70,79,4.93092702527e-05,0.0,-9.34925265028e-05,0.00062995654298,-0.00149652455002,0.000183581592864,-5.61483466299e-05,-0.00111411779653,0.00823529716581,0.0,0.00517875747755,0.018771296367,-0.0141395265236,0.00283196684904,0.0464182645082,0.0,-0.00242591975257,0.034012760967,0.0252649635077,0.0,-1.2217304763960306,336.0
-70,80,2.0051793399e-05,0.0,-3.96393370465e-05,0.000259226973867,-0.000612936157268,8.4014616732e-05,-2.18656823563e-05,-0.000455988076283,0.00344001036137,0.0,0.00229880656116,0.00776696624234,-0.00586392497644,0.0011863555992,0.0192529801279,0.0,-0.00123569811694,0.014040697366,0.0104198083282,0.0,-1.2217304763960306,336.0
-70,140,2.61387431237e-05,0.0,-9.14662377909e-05,0.000369268556824,-0.000873763405252,4.44404649897e-05,5.06217766088e-05,-0.000676622905303,0.00554870301858,0.0,0.00368680665269,0.0121970120817,-0.00975139718503,0.0016547369305,0.0295235589147,0.0,-0.00283380411565,0.0225414484739,0.017645874992,0.0,-1.2217304763960306,335.0
-70,141,3.83564256481e-05,0.0,-0.00014443389955,0.000546645664144,-0.00130164169241,3.63822655345e-05,8.69424693519e-05,-0.00100288819522,0.00834635365754,0.0,0.0054208887741,0.0184177476913,-0.0146356746554,0.00253949197941,0.0445382967591,0.0,-0.00388852623291,0.0339484140277,0.0264522619545,0.0,-1.2217304763960306,335.0
-70,142,4.0044382331e-05,0.0,-0.000165228702826,0.000546138209756,-0.00133269326761,1.88049568806e-06,0.000109954708023,-0.00102333864197,0.00814326666296,0.0,0.00552475545555,0.0181733760983,-0.014427555725,0.00272588385269,0.0446792691946,0.0,-0.00369295012206,0.0340525917709,0.0264896713197,0.0,-1.2217304763960306,335.0
-70,143,4.28339662903e-05,0.0,-0.000179824797669,0.000557086954359,-0.00138079049066,-3.83574479201e-05,0.000123132500448,-0.00106657412834,0.00801100023091,0.0,0.00529905082658,0.0181200094521,-0.0144027303904,0.00287800119258,0.0448863171041,0.0,-0.00300394371152,0.0344840884209,0.0269440319389,0.0,-1.2217304763960306,335.0
-70,144,4.38661190856e-05,0.0,-0.00018512357201,0.000562641478609,-0.00140782247763,-4.12811314163e-05,0.000129016087158,-0.00108366750646,0.00800786167383,0.0,0.00541244028136,0.0182334315032,-0.0144569678232,0.00292043434456,0.0455278269947,0.0,-0.00310888653621,0.034895658493,0.0271802358329,0.0,-1.2217304763960306,335.0
-70,145,4.39336181444e-05,0.0,-0.000181898692972,0.000557503663003,-0.00139774137642,-5.0595805078e-05,0.000124890226289,-0.00108146481216,0.00783724803478,0.0,0.00514465011656,0.0179463606328,-0.0142531218007,0.00289489259012,0.0448608100414,0.0,-0.00271493406035,0.0345400795341,0.0270061399788,0.0,-1.2217304763960306,335.0
-70,146,4.47262173111e-05,0.0,-0.000183542855666,0.000559904612601,-0.00141118431929,-6.15512253717e-05,0.000123750272905,-0.0010961011285,0.00777205638587,0.0,0.00502102868631,0.0179202426225,-0.0142420809716,0.00295081501827,0.0449279285967,0.0,-0.00238535646349,0.0347456298769,0.0272346232086,0.0,-1.2217304763960306,336.0
-70,147,4.52183303423e-05,0.0,-0.000184676100616,0.000559499138035,-0.00141790090129,-6.65133702569e-05,0.000124567945022,-0.00110498815775,0.00768686551601,0.0,0.00496943760663,0.0178170539439,-0.014194062911,0.00297354115173,0.0448834933341,0.0,-0.00227128504775,0.0348238758743,0.0273763388395,0.0,-1.2217304763960306,336.0
-70,148,4.51660635008e-05,0.0,-0.000185612443602,0.000556617567781,-0.00141500798054,-7.37626760383e-05,0.000122878162074,-0.00110773870256,0.0076320762746,0.0,0.00490617193282,0.0177413076162,-0.0141694601625,0.00304009928368,0.0447894372046,0.0,-0.00202740426175,0.0348939150572,0.0275338254869,0.0,-1.2217304763960306,336.0
