%time,field.data
1623857046451226013,4.0
1623857046587234217,331.0
1623857046715695805,330.0
1623857046844510277,330.0
1623857046968155674,4.0
1623857047086178358,330.0
1623857047213308576,4.0
1623857047340645870,328.0
1623857047468828736,330.0
1623857047597245950,330.0
1623857047725762481,331.0
1623857047853224113,330.0
1623857047981248131,4.0
1623857048109264450,4.0
1623857048237450447,4.0
1623857048365736391,329.0
1623857048492768271,5.0
1623857048621332960,329.0
1623857048750216866,329.0
1623857048876239020,27.0
1623857049004882037,27.0
1623857049132009875,27.0
1623857049259610562,27.0
1623857049389743935,27.0
1623857049516388701,27.0
1623857049645187691,27.0
1623857049772859448,27.0
1623857049902195533,27.0
1623857050030271022,27.0
1623857050156517664,5.0
1623857050284864819,329.0
1623857050412710531,331.0
1623857050540589272,4.0
1623857050682064967,5.0
1623857050806988092,3.0
1623857050924830929,4.0
1623857051052169352,330.0
1623857051194400171,331.0
1623857051319117684,4.0
1623857051437343786,328.0
1623857051564807452,4.0
1623857051693322522,329.0
1623857051820398790,330.0
1623857051950002268,3.0
1623857052076539108,3.0
1623857052203974263,4.0
1623857052332853244,329.0
1623857052460526535,4.0
1623857052589431871,329.0
1623857052717515054,4.0
1623857052845823774,331.0
1623857052973048290,5.0
1623857053101621632,330.0
1623857053229321887,4.0
1623857053356481849,28.0
1623857053484541036,28.0
1623857053612055744,28.0
1623857053741789796,28.0
1623857053868641591,329.0
1623857053997188841,329.0
1623857054124270900,329.0
1623857054252754865,329.0
1623857054381640906,329.0
1623857054508302716,329.0
1623857054637817297,28.0
1623857054764995178,0.0
1623857054893065115,330.0
1623857055020233536,330.0
1623857055149345939,4.0
1623857055275900096,4.0
1623857055405067388,3.0
1623857055532710635,3.0
1623857055660780786,328.0
1623857055788627757,330.0
1623857055916456889,330.0
1623857056057369651,3.0
1623857056173346134,4.0
1623857056301519106,330.0
1623857056429157808,4.0
1623857056555884138,4.0
1623857056684791716,4.0
1623857056812365504,5.0
1623857056940158047,5.0
1623857057068474683,5.0
1623857057196547158,332.0
1623857057324565753,4.0
1623857057454176245,3.0
1623857057581636198,330.0
1623857057723869024,30.0
1623857057848032216,5.0
1623857057965464709,4.0
1623857058092788679,330.0
1623857058221251829,328.0
1623857058350024265,4.0
1623857058476982854,331.0
1623857058606316022,329.0
1623857058733826336,5.0
1623857058862683486,5.0
1623857058989823729,328.0
1623857059117701378,5.0
1623857059245330354,328.0
1623857059374201394,330.0
1623857059501428717,5.0
1623857059629460806,329.0
1623857059758302181,330.0
1623857059896172415,4.0
1623857060009838095,5.0
1623857060138377513,331.0
1623857060266663356,329.0
1623857060393488707,5.0
1623857060522575688,329.0
1623857060653551392,6.0
1623857060782309871,332.0
1623857060909603823,329.0
1623857061036921761,329.0
1623857061163637653,5.0
1623857061291387034,328.0
1623857061420817818,327.0
1623857061548208906,329.0
1623857061676903700,5.0
1623857061814702980,330.0
1623857061946259565,5.0
1623857062073205646,330.0
1623857062191406041,5.0
1623857062317426270,30.0
1623857062446787548,30.0
1623857062573162822,30.0
1623857062702943378,30.0
1623857062828708564,30.0
1623857062957468391,30.0
1623857063097031865,30.0
1623857063220163521,30.0
1623857063338231683,30.0
1623857063468630222,30.0
1623857063598393322,6.0
1623857063726483126,330.0
1623857063853951729,328.0
1623857063980622473,329.0
1623857064108633446,5.0
1623857064237180312,330.0
1623857064364641430,5.0
1623857064492335379,4.0
1623857064624135487,4.0
1623857064759038741,3.0
1623857064877089209,4.0
1623857065005031749,4.0
1623857065133190970,329.0
1623857065260510930,332.0
1623857065388699590,334.0
1623857065516376279,331.0
1623857065645219660,4.0
1623857065773405898,328.0
1623857065900371141,4.0
1623857066028616780,331.0
1623857066156593094,329.0
1623857066284988514,3.0
1623857066412807723,330.0
1623857066540196143,5.0
1623857066669123316,322.0
1623857066797366841,322.0
1623857066924591100,322.0
1623857067052043980,26.0
1623857067180454173,26.0
1623857067321028114,26.0
1623857067451183115,26.0
1623857067565084140,26.0
1623857067690196461,25.0
1623857067825493388,24.0
1623857067949044054,23.0
1623857068090554909,330.0
1623857068205855413,329.0
1623857068334677855,5.0
1623857068462202981,7.0
1623857068590982247,5.0
