%time,field.data
1623858801326945099,312.0
1623858801454249281,318.0
1623858801582026933,314.0
1623858801709777218,73.0
1623858801838911227,90.0
1623858801966115067,90.0
1623858802094053387,316.0
1623858802221134297,319.0
1623858802349795110,82.0
1623858802477588095,315.0
1623858802606411913,82.0
1623858802734989471,74.0
1623858802862075314,316.0
1623858803004543606,77.0
1623858803128080800,317.0
1623858803246130646,359.0
1623858803374414408,358.0
1623858803502051022,358.0
1623858803630327535,358.0
1623858803758540562,358.0
1623858803885727748,358.0
1623858804012511005,358.0
1623858804142296881,358.0
1623858804270370596,358.0
1623858804398355578,359.0
1623858804525876231,359.0
1623858804653075777,315.0
1623858804782078629,71.0
1623858804910195726,316.0
1623858805038009805,315.0
1623858805165441356,315.0
1623858805294022388,318.0
1623858805421862994,72.0
1623858805549880699,73.0
1623858805677105744,71.0
1623858805809197453,319.0
1623858805940673897,86.0
1623858806061866292,87.0
1623858806190485584,321.0
1623858806317794779,312.0
1623858806446198646,306.0
1623858806573811843,315.0
1623858806702694759,90.0
1623858806838576843,71.0
1623858806957403779,85.0
1623858807095358226,314.0
1623858807220965611,316.0
1623858807339421551,73.0
1623858807479466575,90.0
1623858807600446867,75.0
1623858807725993648,359.0
1623858807854810912,358.0
1623858807982912381,358.0
1623858808109527087,358.0
1623858808237438535,358.0
1623858808365825065,358.0
1623858808494487570,358.0
1623858808622111822,358.0
1623858808750736854,358.0
1623858808878269996,358.0
1623858809005308381,358.0
1623858809133325555,73.0
1623858809261617668,70.0
1623858809390027840,321.0
1623858809517352295,326.0
1623858809645303046,81.0
1623858809786693512,320.0
1623858809901807114,317.0
1623858810030195741,90.0
1623858810158060435,82.0
1623858810285529879,317.0
1623858810414017320,315.0
1623858810542928846,78.0
1623858810669902451,315.0
1623858810798644258,317.0
1623858810933018657,318.0
1623858811051058718,316.0
1623858811179019533,317.0
1623858811307463575,319.0
1623858811435271228,73.0
1623858811562929781,313.0
1623858811691262661,317.0
1623858811819296768,83.0
1623858811947446715,316.0
1623858812074813968,90.0
1623858812203256650,355.0
1623858812330736560,355.0
1623858812459210511,355.0
1623858812587059854,357.0
1623858812714139504,357.0
1623858812846966719,356.0
1623858812973733942,355.0
1623858813102008407,355.0
1623858813229193979,355.0
1623858813357293985,355.0
1623858813486253436,355.0
1623858813614057968,315.0
1623858813741567977,314.0
1623858813870419934,316.0
1623858813997555479,314.0
1623858814126362967,73.0
1623858814253813206,314.0
1623858814382617190,312.0
1623858814510222404,314.0
1623858814637732454,83.0
1623858814766373313,319.0
1623858814893605877,63.0
1623858815022184984,318.0
1623858815162355170,90.0
1623858815278999776,314.0
1623858815410708890,317.0
1623858815544396986,314.0
1623858815662489580,314.0
1623858815791039405,316.0
1623858815917796132,86.0
1623858816045239488,316.0
1623858816175133775,315.0
1623858816301264092,317.0
1623858816429660912,314.0
1623858816558790400,315.0
1623858816684950784,355.0
1623858816814463845,355.0
1623858816943241810,355.0
1623858817069768926,355.0
1623858817197443761,355.0
1623858817322870124,355.0
1623858817451153915,355.0
1623858817579533404,355.0
1623858817708623943,355.0
1623858817834413488,355.0
1623858817966045172,355.0
1623858818093650567,314.0
1623858818222192301,317.0
1623858818349495921,316.0
1623858818478081869,68.0
1623858818607564947,315.0
1623858818732684377,310.0
1623858818861745727,319.0
