%time,field.data
1623857679149883130,337.0
1623857679276927352,337.0
1623857679404262183,337.0
1623857679533672549,337.0
1623857679660621674,5.0
1623857679789226841,330.0
1623857679918880897,1.0
1623857680046546445,330.0
1623857680172829565,3.0
1623857680302588961,4.0
1623857680431098153,329.0
1623857680567677879,328.0
1623857680686584289,331.0
1623857680815574221,3.0
1623857680941773326,330.0
1623857681068966835,3.0
1623857681197375744,331.0
1623857681325836792,4.0
1623857681453825898,4.0
1623857681581405537,4.0
1623857681708322957,5.0
1623857681837219661,4.0
1623857681965116488,333.0
1623857682092533274,4.0
1623857682220593880,5.0
1623857682349774317,4.0
1623857682477790591,3.0
1623857682606591304,329.0
1623857682733691906,338.0
1623857682861816869,338.0
1623857682989067232,338.0
1623857683117343652,338.0
1623857683246286031,338.0
1623857683373660297,338.0
1623857683502295996,338.0
1623857683630280618,338.0
1623857683757597667,338.0
1623857683885494780,338.0
1623857684013505032,339.0
1623857684142529733,328.0
1623857684269502475,4.0
1623857684397050285,330.0
1623857684525235292,4.0
1623857684653112218,330.0
1623857684780680196,4.0
1623857684909685705,3.0
1623857685037432373,4.0
1623857685164054926,5.0
1623857685292389654,3.0
1623857685422655325,329.0
1623857685549476145,3.0
1623857685677100593,4.0
1623857685806857330,329.0
1623857685933175841,329.0
1623857686060988089,329.0
1623857686189652259,4.0
1623857686333058692,4.0
1623857686455757792,331.0
1623857686575138581,329.0
1623857686700652306,329.0
1623857686829946309,330.0
1623857686958066208,3.0
1623857687098551974,3.0
1623857687224073536,339.0
1623857687352473962,339.0
1623857687482028029,338.0
1623857687608527745,338.0
1623857687737531458,339.0
1623857687865568561,339.0
1623857687994144190,338.0
1623857688119282010,338.0
1623857688236632932,338.0
1623857688363743322,338.0
1623857688504384007,338.0
1623857688633823285,5.0
1623857688747032955,3.0
1623857688875610887,330.0
1623857689002047943,3.0
1623857689130066515,328.0
1623857689258904340,3.0
1623857689386387878,332.0
1623857689529148185,331.0
1623857689655072989,330.0
1623857689771124324,328.0
1623857689901812304,4.0
1623857690028877343,3.0
1623857690156149963,4.0
1623857690284164579,5.0
1623857690413030724,4.0
1623857690540896752,329.0
1623857690669586716,331.0
1623857690797073465,4.0
1623857690925441641,3.0
1623857691052937065,4.0
1623857691180509931,330.0
1623857691309734564,4.0
1623857691436312505,3.0
1623857691563573714,328.0
1623857691690055877,337.0
1623857691818036661,337.0
1623857691945282958,337.0
1623857692074441910,337.0
1623857692202434981,336.0
1623857692329747396,336.0
1623857692457760187,337.0
1623857692589917490,338.0
1623857692717765474,337.0
1623857692845609944,337.0
1623857692976632948,338.0
1623857693103151155,5.0
1623857693230624472,5.0
1623857693359222024,329.0
1623857693488464945,4.0
1623857693615265407,331.0
1623857693740711768,331.0
1623857693869693578,3.0
1623857694010479937,3.0
1623857694127064890,5.0
1623857694266955128,330.0
1623857694380799387,330.0
1623857694509968492,5.0
1623857694637275214,332.0
1623857694766014511,4.0
1623857694908170160,331.0
1623857695031422254,328.0
1623857695148956402,331.0
1623857695277714837,329.0
1623857695405767606,330.0
1623857695533379350,330.0
1623857695658888262,330.0
1623857695787253766,336.0
1623857695915149452,331.0
1623857696042221958,333.0
1623857696173349231,339.0
1623857696301839850,339.0
1623857696429130002,339.0
1623857696556293267,339.0
1623857696685171105,339.0
1623857696813876462,338.0
1623857696943097349,338.0
1623857697068741979,338.0
1623857697196483257,338.0
1623857697325276716,338.0
1623857697453237419,338.0
1623857697580498926,3.0
1623857697708462287,5.0
1623857697837523115,331.0
1623857697964918083,328.0
1623857698093906410,327.0
1623857698221609677,330.0
1623857698348881758,334.0
1623857698476888518,2.0
1623857698606056577,327.0
1623857698732309693,337.0
1623857698862521692,5.0
1623857698989617237,329.0
1623857699118038692,329.0
1623857699247759373,331.0
1623857699373851796,2.0
1623857699502091828,330.0
1623857699629743821,4.0
1623857699754227747,332.0
1623857699882601215,330.0
1623857700010801856,329.0
1623857700138388590,331.0
1623857700266115472,333.0
1623857700394097155,334.0
1623857700522629126,332.0
1623857700667693164,338.0
1623857700783284225,338.0
1623857700923712010,338.0
1623857701038392532,338.0
1623857701166528448,338.0
1623857701293993391,338.0
1623857701418985278,338.0
1623857701546863146,338.0
1623857701675018894,338.0
1623857701803853752,338.0
1623857701930570353,338.0
1623857702059350991,328.0
1623857702186680675,328.0
1623857702315680051,3.0
1623857702442747747,330.0
1623857702570812499,4.0
1623857702698591210,4.0
1623857702827393047,4.0
1623857702954569839,329.0
1623857703083270426,3.0
1623857703211401030,329.0
1623857703338346002,329.0
1623857703477370233,4.0
1623857703594908149,329.0
1623857703722514370,3.0
1623857703853678388,330.0
1623857703983174760,330.0
1623857704122164218,330.0
1623857704248956732,332.0
1623857704365886829,4.0
1623857704493489439,330.0
1623857704621342094,330.0
1623857704750610149,329.0
1623857704878555942,329.0
1623857705006552190,4.0
1623857705132768201,338.0
1623857705261298867,338.0
1623857705389382168,339.0
1623857705518561902,339.0
1623857705655271693,339.0
1623857705788697893,339.0
1623857705901623567,339.0
1623857706029446086,339.0
1623857706157284289,339.0
1623857706295941924,339.0
1623857706424992218,339.0
1623857706553088797,330.0
1623857706681654709,328.0
1623857706809521766,6.0
1623857706922372806,330.0
1623857707049865495,328.0
1623857707178234359,4.0
1623857707306274212,330.0
1623857707433725955,4.0
1623857707561455630,4.0
1623857707690548831,329.0
1623857707817952754,330.0
1623857707949543089,3.0
1623857708076959308,3.0
1623857708205387312,329.0
1623857708332389230,1.0
1623857708461396252,5.0
1623857708588811241,330.0
1623857708717271952,331.0
1623857708845017465,332.0
1623857708974804616,329.0
1623857709117404218,330.0
1623857709241006384,3.0
1623857709368807469,331.0
