Series name,Row ID,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data20,field.data21,field.data22,field.data23,field.data30,field.data31,theta
-70,61,4.39280702267e-05,0.0,-0.00021258390916,0.000586680136621,-3.44436484738e-05,0.000291552423732,0.00323822814971,-0.00124245637562,0.00892993528396,0.0,0.00408227462322,-0.000953537004534,-0.032158639282,-0.0370257794857,0.00197466439568,0.0,-0.0107630398124,-0.0204391796142,0.275327324867,0.0,-1.2217304763960306
-70,62,4.65358425572e-05,0.0,-0.000208085009945,0.000598129990976,-3.98329757445e-05,0.000292741460726,0.00329006812535,-0.00127430038992,0.00868089403957,0.0,0.00396219128743,-0.000798631110229,-0.0309829805046,-0.0363968648016,0.00188854336739,0.0,-0.0108016580343,-0.0195365343243,0.269010663033,0.0,-1.2217304763960306
-70,63,5.74587284063e-05,0.0,-0.000178322705324,0.000665545347147,-4.08180603699e-05,0.000297780963592,0.00356952566653,-0.0016076163156,0.00831898115575,0.0,0.00359608209692,-0.000453339365777,-0.0296218767762,-0.0361788235605,0.00158558494877,0.0,-0.0108408918604,-0.0172954965383,0.268433362246,0.0,-1.2217304763960306
-70,64,6.47826091154e-05,0.0,-0.000144082412589,0.000686589686666,-2.07183293242e-05,0.000284690817352,0.00370249175467,-0.00198036851361,0.00765092251822,0.0,0.00307869585231,-0.000412551045883,-0.0291036590934,-0.0346606075764,0.00126742699649,0.0,-0.00985276885331,-0.0155854923651,0.273533672094,0.0,-1.2217304763960306
-70,65,5.65416521567e-05,0.0,-0.000123374396935,0.000614566029981,-1.25816068248e-05,0.000261359789874,0.00332714407705,-0.00173480308149,0.00699709262699,0.0,0.00288254860789,-0.00043278868543,-0.0260265693069,-0.0322149582207,0.00122063443996,0.0,-0.00873052608222,-0.0149450292811,0.2503490448,0.0,-1.2217304763960306
-70,79,5.91665339016e-05,0.0,-0.000191101804376,0.000625922519248,-5.68591967749e-05,0.000233835395193,0.00362666463479,-0.00166756554972,0.00728950602934,0.0,0.00267109577544,-0.000151021871716,-0.0292368922383,-0.0328133478761,0.00098777434323,0.0,-0.0100375860929,-0.012685643509,0.270717769861,0.0,-1.2217304763960306
-70,80,5.79286679567e-05,0.0,-0.000185272336239,0.000613534764852,-5.4600466683e-05,0.000231121783145,0.00354889826849,-0.00162628071848,0.00714594125748,0.0,0.0026373101864,-0.000157294882229,-0.0284452475607,-0.0321999043226,0.000982907833531,0.0,-0.00978877302259,-0.0125794950873,0.264580160379,0.0,-1.2217304763960306
-70,81,5.87882859691e-05,0.0,-0.000186612567632,0.000622223888058,-5.61571287108e-05,0.000236936815782,0.00358543102629,-0.00163840199821,0.00722768669948,0.0,0.00269989925437,-0.000155427711434,-0.0286091063172,-0.0325716100633,0.00101758912206,0.0,-0.00999131426215,-0.0128352753818,0.265842616558,0.0,-1.2217304763960306
-70,82,5.87151989748e-05,0.0,-0.00020159156702,0.000623380939942,-6.79725344526e-05,0.000248073250987,0.00361950253136,-0.00151907629333,0.00736426189542,0.0,0.00288325082511,-0.000127560415422,-0.0284370761365,-0.0330366976559,0.00113743939437,0.0,-0.0105617307127,-0.0134872943163,0.263889014721,0.0,-1.2217304763960306
-70,83,5.20564462931e-05,0.0,-0.000239523331402,0.000592141470406,-8.61564840307e-05,0.000269267853582,0.00351213361137,-0.00120041810442,0.00789220351726,0.0,0.00347823440097,-0.000258032465354,-0.0297297276556,-0.0342426858842,0.00154757674318,0.0,-0.0119922198355,-0.016114352271,0.266077935696,0.0,-1.2217304763960306
-70,99,5.01650392835e-05,0.0,-0.000265956594376,0.000576631806325,-0.000103553698864,0.000268447736744,0.00347536359914,-0.00111573352478,0.00809969101101,0.0,0.00365606788546,-0.000230396733969,-0.0311271771789,-0.0338432863355,0.00166311243083,0.0,-0.0130967414007,-0.0162260755897,0.266999125481,0.0,-1.2217304763960306
-70,100,5.01294562127e-05,0.0,-0.000260425091255,0.000580624560826,-0.000101749006717,0.000270553689916,0.00348939630203,-0.00106569111813,0.00813480652869,0.0,0.00368180312216,-0.000225437572226,-0.0303643159568,-0.03470300138,0.00167879136279,0.0,-0.012795234099,-0.0166039429605,0.266881674528,0.0,-1.2217304763960306
-70,101,4.87621873617e-05,0.0,-0.00025428616209,0.000569613825064,-0.000100404380646,0.000266453716904,0.00341309467331,-0.00104406778701,0.0080427872017,0.0,0.00365706020966,-0.000214147250517,-0.029873277992,-0.0342401266098,0.00167498493101,0.0,-0.0126871000975,-0.016438504681,0.262583941221,0.0,-1.2217304763960306
-70,102,5.00776950503e-05,0.0,-0.000260291533777,0.000578744628001,-0.00010374483827,0.00026889165747,0.00347887165844,-0.00105331838131,0.00809319596738,0.0,0.00366624095477,-0.000197739936993,-0.0301677137613,-0.034536588937,0.00167138734832,0.0,-0.012830468826,-0.0164163056761,0.265357673168,0.0,-1.2217304763960306
-70,103,4.96828324685e-05,0.0,-0.000263054622337,0.000576125108637,-0.000104278020444,0.000267915514996,0.0034608351998,-0.00106460403185,0.0081253638491,0.0,0.00367766967975,-0.000208327444852,-0.0305851418525,-0.0343033522367,0.00167571636848,0.0,-0.0129745928571,-0.0163524933159,0.265395522118,0.0,-1.2217304763960306
-70,118,3.63879807992e-05,0.0,-0.000186227087397,0.000434159330325,-7.57643138058e-05,0.000207676392165,0.00253708753735,-0.000786373217124,0.00617675622925,0.0,0.00288132601418,-0.000157526825205,-0.0223037991673,-0.026111645624,0.0013540063519,0.0,-0.00974548049271,-0.0127895846963,0.194960385561,0.0,-1.2217304763960306
-70,119,4.989199806e-05,0.0,-0.000253391364822,0.000590538606048,-0.000103450569441,0.000280045118416,0.00345993833616,-0.0010750789661,0.00833151955158,0.0,0.00386056676507,-0.000196668624994,-0.0302141904831,-0.0352815538645,0.00179955735803,0.0,-0.013177363202,-0.0171037949622,0.264730751514,0.0,-1.2217304763960306
-70,120,4.98901499668e-05,0.0,-0.000256756640738,0.000592236872762,-0.000102281970612,0.000280833861325,0.00347162759863,-0.00110283074901,0.00840614270419,0.0,0.00388020463288,-0.000230058110901,-0.030863026157,-0.0353441014886,0.00180330232251,0.0,-0.0132882315665,-0.0172032620758,0.267391592264,0.0,-1.2217304763960306
-70,121,4.88456935273e-05,0.0,-0.000249618693488,0.000582756474614,-9.75159273366e-05,0.000277491693851,0.00340699218214,-0.00107732263859,0.00828817579895,0.0,0.00382998632267,-0.000253298378084,-0.0301620978862,-0.0349387414753,0.00178382277954,0.0,-0.0128858471289,-0.0171274766326,0.262889713049,0.0,-1.2217304763960306
-70,122,4.94078958582e-05,0.0,-0.000247858115472,0.000588982540648,-9.66250590864e-05,0.000277535466012,0.00343676516786,-0.00109290005639,0.00831872969866,0.0,0.00381281459704,-0.00023980406695,-0.0301818083972,-0.0352864935994,0.00176042143721,0.0,-0.0128301233053,-0.0170870870352,0.26475995779,0.0,-1.2217304763960306
-70,137,2.52740937867e-05,0.0,-0.000134911053465,0.000215419160668,-1.08618742161e-05,8.26570176287e-05,0.00145862589125,-0.000536444422323,0.00258037052117,0.0,0.000766961893532,-0.000349742156686,-0.0123074259609,-0.00952006690204,0.00028070010012,0.0,-0.00237336475402,-0.00453034462407,0.0961291193962,0.0,-1.2217304763960306
-70,138,9.59838143899e-05,0.0,-0.000447719619842,0.000760319177061,-4.4742377213e-05,0.00026735762367,0.00518517242745,-0.0020478295628,0.00816526077688,0.0,0.00234031258151,-0.000895396398846,-0.0402540229261,-0.0313373357058,0.000774937157985,0.0,-0.00809619016945,-0.0134339081123,0.325514405966,0.0,-1.2217304763960306
-70,141,8.62871311256e-05,0.0,-0.000445041630883,0.000713280169293,-2.0050767489e-05,0.00025961821666,0.00497083552182,-0.00182594300713,0.00825390033424,0.0,0.00226235575974,-0.00117833307013,-0.0405787006021,-0.0314726755023,0.000794148712885,0.0,-0.00663598300889,-0.0144719611853,0.326776087284,0.0,-1.2217304763960306
-70,158,8.92727330211e-05,0.0,-0.000346445449395,0.000767267192714,5.25891846337e-05,0.000257981853792,0.00489941984415,-0.00220026541501,0.00799524970353,0.0,0.0020226049237,-0.00145808164962,-0.0377563238144,-0.0333674177527,0.000783674884588,0.0,-0.00346417701803,-0.0153994271532,0.324814021587,0.0,-1.2217304763960306
-70,159,8.89346847543e-05,0.0,-0.000349189416738,0.000760559458286,5.33968341188e-05,0.000254820712144,0.00488670216873,-0.00219157175161,0.00793096795678,0.0,0.00197871541604,-0.00146232219413,-0.0377657562494,-0.0329764336348,0.00076939543942,0.0,-0.00334137468599,-0.015260647051,0.324262857437,0.0,-1.2217304763960306
-70,160,8.96982528502e-05,0.0,-0.000350860180333,0.000766483601183,5.2639945352e-05,0.000255714403465,0.0049254768528,-0.00222061714157,0.00797267630696,0.0,0.00198715110309,-0.00145413214341,-0.0380944944918,-0.0332190282643,0.000766651588492,0.0,-0.00343644456007,-0.0152975339442,0.327010244131,0.0,-1.2217304763960306
-70,161,8.96738565643e-05,0.0,-0.000334942014888,0.000750729697756,6.27224580967e-05,0.000241620946326,0.00487796915695,-0.00219735363498,0.00758693739772,0.0,0.00179883104283,-0.00143474235665,-0.0364754498005,-0.0324259586632,0.000703691912349,0.0,-0.00251496047713,-0.014616751112,0.321072816849,0.0,-1.2217304763960306
-70,162,8.78421778907e-05,0.0,-0.000390561821405,0.000730893108994,2.53479283856e-05,0.000256441766396,0.0049453866668,-0.0019691165071,0.00787312351167,0.0,0.00203097588383,-0.00135602196679,-0.0382031165063,-0.0322064012289,0.000763488002121,0.0,-0.00431190989912,-0.0149501832202,0.324173986912,0.0,-1.2217304763960306
-70,163,6.25420871074e-05,0.0,-0.000245770468609,0.000531574245542,3.50734917447e-05,0.000179999682587,0.00343235908076,-0.00153834314551,0.00552233913913,0.0,0.00139826338273,-0.00100880709942,-0.0264609884471,-0.0230019222945,0.000543954432942,0.0,-0.00249770423397,-0.0107084028423,0.227329358459,0.0,-1.2217304763960306
-70,178,5.01310823893e-05,0.0,-0.000225820869673,0.000474912318168,2.12864379137e-05,0.000180669361725,0.00293925125152,-0.00122703635134,0.00555519852787,0.0,0.00162349757738,-0.00101933791302,-0.0247725881636,-0.0221920982003,0.000667193846311,0.0,-0.00316929351538,-0.0110754910856,0.203429311514,0.0,-1.2217304763960306
-70,179,8.13591977931e-05,0.0,-0.000354105461156,0.000757789937779,4.0623908717e-05,0.000279018073343,0.0047240187414,-0.00200521224178,0.00865720026195,0.0,0.00243287649937,-0.00159866025206,-0.0390766486526,-0.0350672230124,0.000985039863735,0.0,-0.00451194541529,-0.0171391479671,0.325369179249,0.0,-1.2217304763960306
-70,180,8.14244849607e-05,0.0,-0.000361015758244,0.00074752792716,4.02619261877e-05,0.000272169185337,0.00473287934437,-0.00199464894831,0.00852288492024,0.0,0.00233053066768,-0.00158208853099,-0.039131693542,-0.0344038382173,0.000937343225814,0.0,-0.00432217260823,-0.0167481824756,0.325612366199,0.0,-1.2217304763960306
-70,181,8.15809107735e-05,0.0,-0.000349032867234,0.000753186526708,4.98146218888e-05,0.000267398019787,0.00470263138413,-0.00206681247801,0.00850282236934,0.0,0.00226667197421,-0.00161006639246,-0.0390507914126,-0.0343543849885,0.000915040029213,0.0,-0.00389955262654,-0.0166074316949,0.325255393982,0.0,-1.2217304763960306
-70,182,8.00806956249e-05,0.0,-0.000316023913911,0.000759152579121,7.42560660001e-05,0.000250391167356,0.00458830967546,-0.00223220093176,0.00850265659392,0.0,0.00209022290073,-0.00169824075419,-0.0391208156943,-0.0344871506095,0.000859296065755,0.0,-0.00272626732476,-0.016361521557,0.32676795125,0.0,-1.2217304763960306
-70,183,1.10698183562e-05,0.0,-3.20856051985e-05,0.000103113183286,1.81010964297e-05,3.01841773762e-05,0.000610087066889,-0.000326052890159,0.00106532592326,0.0,0.000230429286603,-0.000258145941189,-0.00479467166588,-0.00471490202472,0.000117319657875,0.0,0.000107155596197,-0.00218969606794,0.043571524322,0.0,-1.2217304763960306
-70,198,3.69685876649e-05,0.0,-0.000146058941027,0.000288014736725,1.99765745492e-05,9.32449984248e-05,0.00199600937776,-0.00081209797645,0.0028418621514,0.0,0.000651431502774,-0.000526975025423,-0.0141631467268,-0.0122657613829,0.000251997174928,0.0,-0.000971023750026,-0.00544699467719,0.126394793391,0.0,-1.2217304763960306
-70,199,9.18699515751e-05,0.0,-0.000370821770048,0.000730986241251,5.41272711416e-05,0.000256372994045,0.00504902750254,-0.00200384389609,0.00736694596708,0.0,0.0018316837959,-0.00146984157618,-0.0361610725522,-0.0319101214409,0.000755963497795,0.0,-0.00261098262854,-0.0152221377939,0.322774857283,0.0,-1.2217304763960306
-70,200,9.33197225095e-05,0.0,-0.000321735802572,0.000730422791094,0.000123346981127,0.000261860637693,0.00511212507263,-0.00206090090796,0.00688184425235,0.0,0.00163890840486,-0.00187958916649,-0.0336396098137,-0.0327681265771,0.000915012322366,0.0,0.000950171204749,-0.0170592498034,0.32725828886,0.0,-1.2217304763960306
-70,201,8.9122018835e-05,0.0,-0.00026197990519,0.000766329350881,0.000163997057825,0.00028996009496,0.00494042085484,-0.00222572358325,0.00741442199796,0.0,0.00201973086223,-0.00227211066522,-0.0335111059248,-0.0357412919402,0.00125398405362,0.0,0.0018309870502,-0.0201048646122,0.331134051085,0.0,-1.2217304763960306
-70,202,9.27898072405e-05,0.0,-0.000339313119184,0.000770043872762,9.0322624601e-05,0.000296953425277,0.00510166026652,-0.00205263891257,0.00768389273435,0.0,0.00214724102989,-0.00184519623872,-0.0355368219316,-0.0346137024462,0.00104990415275,0.0,-0.00161132356152,-0.0182340666652,0.327780306339,0.0,-1.2217304763960306
-70,203,9.16763892747e-05,0.0,-0.000363195926184,0.000754113134462,6.53981842333e-05,0.000291081931209,0.00505696050823,-0.00203611771576,0.00769260339439,0.0,0.00214635697193,-0.00169889512472,-0.0366345196962,-0.0333269499242,0.000979842850938,0.0,-0.00285884272307,-0.0174324735999,0.325910359621,0.0,-1.2217304763960306
-70,204,3.33179268637e-05,0.0,-0.000137393071782,0.000267661904218,2.44070834015e-05,0.000105853898276,0.00186113629024,-0.000688840111252,0.00273826671764,0.0,0.000754174834583,-0.000635733013041,-0.0131613900885,-0.0120426621288,0.000360634876415,0.0,-0.000825753377285,-0.00639160675928,0.118898540735,0.0,-1.2217304763960306
-70,217,8.41340297484e-05,0.0,-0.000206851502298,0.000798240711447,0.000155096626258,0.000306969159283,0.00443615484983,-0.00235416693613,0.00813346169889,0.0,0.00254199793562,-0.00223660538904,-0.0331168361008,-0.0360955037177,0.00141588645056,0.0,-0.000431215885328,-0.0204475242645,0.301394253969,0.0,-1.2217304763960306
-70,218,8.86240522959e-05,0.0,-0.000227292330237,0.000829248281661,0.000157185713761,0.000318076869007,0.00466077262536,-0.00247740512714,0.00839524995536,0.0,0.00258534867316,-0.00229685474187,-0.0349958464503,-0.0370393693447,0.00143089808989,0.0,-0.000639924022835,-0.0210343319923,0.316108316183,0.0,-1.2217304763960306
-70,219,8.7273932877e-05,0.0,-0.000224355841056,0.000811204954516,0.00015487910423,0.000306088797515,0.00458639441058,-0.00245967227966,0.00817451998591,0.0,0.00245723221451,-0.00223590293899,-0.0344952270389,-0.0360993817449,0.00135722896084,0.0,-0.000496623280924,-0.0203802250326,0.311955749989,0.0,-1.2217304763960306
-70,220,8.84661785676e-05,0.0,-0.000234466497204,0.000815853127278,0.000150091407704,0.000304995337501,0.00467010075226,-0.00242244126275,0.00819375738502,0.0,0.00242566806264,-0.00220225937665,-0.0345877595246,-0.0364437401295,0.00131605064962,0.0,-0.000446046586148,-0.0201284773648,0.314610332251,0.0,-1.2217304763960306
-70,221,9.1066758614e-05,0.0,-0.000238194435951,0.000826263683848,0.000152630876983,0.000306406378513,0.0047347121872,-0.00250964215957,0.0081699276343,0.0,0.00239030271769,-0.00219574244693,-0.0350217968225,-0.0361998081207,0.00129602674861,0.0,-0.000526469841134,-0.0200668163598,0.316937088966,0.0,-1.2217304763960306
-70,222,7.15743590263e-05,0.0,-0.000179613649379,0.00065809674561,0.000125895661768,0.000244201481109,0.00374550721608,-0.00197742460296,0.0065460302867,0.0,0.00193834945094,-0.00177863752469,-0.0274695400149,-0.0293064322323,0.00106349389534,0.0,-0.000172340325662,-0.0161945149302,0.252018541098,0.0,-1.2217304763960306
-70,236,5.69900475966e-05,0.0,-1.31282558868e-05,0.00063752575079,0.000223361799726,0.00021999735327,0.00299816182815,-0.00205134949647,0.00717827863991,0.0,0.0024188880343,-0.00256072613411,-0.0235652644187,-0.0329004265368,0.00173546792939,0.0,0.00379834952764,-0.0195547938347,0.232841685414,0.0,-1.2217304763960306
-70,237,7.55361834308e-05,0.0,-2.27355940297e-05,0.000884714652784,0.000307371490635,0.000323602493154,0.00405895104632,-0.0028237674851,0.0104310270399,0.0,0.0037148995325,-0.00371668138541,-0.0341935716569,-0.0464292578399,0.00265424279496,0.0,0.00436110049486,-0.0287707895041,0.325597852468,0.0,-1.2217304763960306
-70,238,7.60511102271e-05,0.0,-3.93158406951e-05,0.000889882037882,0.000305142282741,0.000334099022439,0.00413534371182,-0.00281707639806,0.0104900663719,0.0,0.00376835907809,-0.00376022676937,-0.035003323108,-0.0466813482344,0.00270804064348,0.0,0.00416600611061,-0.0293577127159,0.331051319838,0.0,-1.2217304763960306
-70,239,7.50760009396e-05,0.0,-4.14603491663e-05,0.000876348058227,0.000292535463814,0.000331436545821,0.00407825410366,-0.00277819624171,0.0103207631037,0.0,0.00372197921388,-0.0036153588444,-0.0345570147038,-0.0458093956113,0.00261664809659,0.0,0.00357921747491,-0.0287350825965,0.326090097427,0.0,-1.2217304763960306
-70,240,7.68871686887e-05,0.0,-4.22496414103e-05,0.000893886026461,0.000288559065666,0.000345323205693,0.00412116199732,-0.00279717240483,0.0104782050475,0.0,0.00387269444764,-0.00356106716208,-0.0346733219922,-0.046113871038,0.00264882761985,0.0,0.00286034820601,-0.0288985408843,0.324488759041,0.0,-1.2217304763960306
-70,255,7.92898790678e-05,0.0,-5.94440934947e-05,0.000887904083356,0.000265174952801,0.000336255296133,0.0041880486533,-0.00277264695615,0.0100438464433,0.0,0.00358210713603,-0.00323640601709,-0.0340886153281,-0.0445714592934,0.00232765125111,0.0,0.00220687757246,-0.0269289352,0.319978177547,0.0,-1.2217304763960306
-70,256,7.8242366726e-05,0.0,-6.49109715596e-05,0.000874879711773,0.000241512418143,0.000325066590449,0.00412668194622,-0.00273497728631,0.00989437475801,0.0,0.00344979250804,-0.00298402598128,-0.0338911265135,-0.0436122119427,0.00210927729495,0.0,0.00133762217592,-0.0254778750241,0.315215736628,0.0,-1.2217304763960306
-70,257,7.55524961278e-05,0.0,-6.36342083453e-05,0.000878909835592,0.000254954589764,0.000333777803462,0.00405178917572,-0.00277268164791,0.0103388167918,0.0,0.00368337519467,-0.00326206465252,-0.0355567373335,-0.044551178813,0.00234856829047,0.0,0.00138380134013,-0.0271584745497,0.320805966854,0.0,-1.2217304763960306
-70,258,7.41853436921e-05,0.0,-5.82909815421e-05,0.000869628041983,0.000254096434219,0.000323716871208,0.00397377181798,-0.00279729813337,0.0103010106832,0.0,0.00360833993182,-0.00324703101069,-0.0357924290001,-0.0441407822073,0.00229503843002,0.0,0.00136837060563,-0.0268368087709,0.320124447346,0.0,-1.2217304763960306
-70,259,3.4835346014e-05,0.0,-3.07123700622e-05,0.000408562162193,0.00012207479449,0.000155330402777,0.00189265434165,-0.00130080361851,0.00485307443887,0.0,0.00172200857196,-0.00157666497398,-0.0168669559062,-0.0209350325167,0.00112966401502,0.0,0.000814930652268,-0.0129552651197,0.152368232608,0.0,-1.2217304763960306
-70,273,7.4225346907e-05,0.0,-7.64701835578e-05,0.000834069156554,0.000256644212641,0.000285633606836,0.00399028183892,-0.0027935244143,0.00950740184635,0.0,0.00295880367048,-0.00319376657717,-0.0353903919458,-0.0417025201023,0.00199987227097,0.0,0.00299877044745,-0.0249108709395,0.321619540453,0.0,-1.2217304763960306
-70,274,7.47993035475e-05,0.0,-7.12677283445e-05,0.000843174988404,0.000255274469964,0.00029286777135,0.00404386594892,-0.00274040387012,0.00963070429862,0.0,0.00307084433734,-0.0031710928306,-0.0346334353089,-0.042736094445,0.00202994025312,0.0,0.00303064705804,-0.0250972155482,0.320740193129,0.0,-1.2217304763960306
-70,275,7.47474841774e-05,0.0,-8.76628037076e-05,0.000847261282615,0.000249945645919,0.000311929354211,0.00406763842329,-0.00268900766969,0.00976231694221,0.0,0.00325663317926,-0.00321404915303,-0.0351422093809,-0.0427110008895,0.00215087947436,0.0,0.00233774795197,-0.0258647911251,0.319906502962,0.0,-1.2217304763960306
-70,276,7.27327351342e-05,0.0,-8.86514826561e-05,0.000843406945933,0.000243907750701,0.000306467351038,0.00401934608817,-0.00264124199748,0.0099566122517,0.0,0.0032704458572,-0.0032186487224,-0.0353909656405,-0.0431406386197,0.00212186109275,0.0,0.00231317407452,-0.0257014837116,0.31970641017,0.0,-1.2217304763960306
