%time,field.data
1628091564937394067,347.0
1628091565065704146,348.0
1628091565193973721,347.0
1628091565335644503,346.0
1628091565459570254,345.0
1628091565575601563,336.0
1628091565702965541,336.0
1628091565829967773,336.0
1628091565959290661,336.0
1628091566086983162,336.0
1628091566216138392,336.0
1628091566342098356,336.0
1628091566486145630,336.0
1628091566614249320,336.0
1628091566737902896,336.0
1628091566855338402,336.0
1628091566984699123,347.0
1628091567116532339,347.0
1628091567253863195,345.0
1628091567379905881,348.0
1628091567510504595,347.0
1628091567636441106,347.0
1628091567766013725,345.0
1628091567881434550,346.0
1628091568011425914,346.0
1628091568137600679,347.0
1628091568265153820,348.0
1628091568394836781,346.0
1628091568522518104,346.0
1628091568650683929,343.0
1628091568776995748,348.0
1628091568902734347,346.0
1628091569033772172,346.0
1628091569161320242,346.0
1628091569288679584,345.0
1628091569418501928,347.0
1628091569545065038,347.0
1628091569673606648,345.0
1628091569801800254,348.0
1628091569929864848,346.0
1628091570057951902,337.0
1628091570186601477,337.0
1628091570314770128,337.0
1628091570444412848,338.0
1628091570570163446,337.0
1628091570699381809,338.0
1628091570825496803,338.0
1628091570953182961,338.0
1628091571081877651,338.0
1628091571210999567,338.0
1628091571337927741,338.0
1628091571466199659,346.0
1628091571593996411,346.0
1628091571723124931,347.0
1628091571849198176,349.0
1628091571977059126,348.0
1628091572106038048,347.0
1628091572238069589,348.0
1628091572376172090,346.0
1628091572501248498,347.0
1628091572629537404,346.0
1628091572758793846,347.0
1628091572872935011,348.0
1628091573004349413,349.0
1628091573144766026,348.0
1628091573270783598,345.0
1628091573396059096,348.0
1628091573513644921,348.0
1628091573641514569,344.0
1628091573773222955,346.0
1628091573897436464,346.0
1628091574025724855,349.0
1628091574153993668,347.0
1628091574280743070,345.0
1628091574409302245,338.0
1628091574537579967,338.0
1628091574681278422,338.0
1628091574807002047,338.0
1628091574922265000,338.0
1628091575048889929,338.0
1628091575176776616,338.0
1628091575307021292,338.0
1628091575434159695,338.0
1628091575575105200,338.0
1628091575689727564,338.0
1628091575817255659,350.0
1628091575946158697,346.0
1628091576073525987,347.0
1628091576198705694,343.0
1628091576326658684,350.0
1628091576455779227,347.0
1628091576583136477,345.0
1628091576712705810,345.0
1628091576841604977,346.0
1628091576970079246,347.0
1628091577097709883,346.0
1628091577226102386,347.0
1628091577353845801,346.0
1628091577481291329,348.0
1628091577608445017,344.0
1628091577737321418,349.0
1628091577866495819,346.0
1628091577994036738,346.0
1628091578121337877,346.0
1628091578250918739,346.0
1628091578377079107,345.0
1628091578504986383,347.0
1628091578633840633,347.0
1628091578762144008,347.0
1628091578891933989,338.0
1628091579018095091,338.0
1628091579146195531,338.0
1628091579273062957,338.0
1628091579401437624,338.0
1628091579530141598,338.0
1628091579657280050,338.0
1628091579784788111,338.0
1628091579913899389,338.0
1628091580042469632,338.0
1628091580169653203,338.0
1628091580297044765,348.0
1628091580425364042,345.0
1628091580553156717,346.0
1628091580697461263,348.0
1628091580825398607,345.0
1628091580953500137,347.0
1628091581068411805,346.0
1628091581194701799,346.0
1628091581319143813,345.0
1628091581448497252,347.0
1628091581592675860,348.0
1628091581718045185,347.0
1628091581830553186,345.0
1628091581958818324,349.0
1628091582086777901,349.0
1628091582214986644,347.0
1628091582344600458,347.0
1628091582472951091,345.0
1628091582601611966,346.0
1628091582729077824,349.0
1628091582857682396,347.0
1628091582986092273,348.0
1628091583113483593,346.0
1628091583243498149,346.0
1628091583370550138,338.0
1628091583498611157,338.0
1628091583626572955,338.0
1628091583754399621,338.0
1628091583882521066,338.0
1628091584010408156,338.0
1628091584138342762,338.0
1628091584265324045,338.0
1628091584392126877,338.0
1628091584521989645,338.0
1628091584650151079,338.0
1628091584778234461,344.0
1628091584905492515,346.0
1628091585033340921,345.0
1628091585163227250,349.0
1628091585291699498,346.0
1628091585433340217,347.0
