%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.dim2.label,field.layout.dim2.size,field.layout.dim2.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31
1628091564914962399,height,4,32,width,4,8,imag,2,2,0,1.50558872036e-08,0.0,7.0785838302e-10,-5.65193225555e-10,-8.61633075999e-09,-7.38426042535e-10,-8.18340228914e-10,-4.90864993097e-09,7.0785838302e-10,5.65193225555e-10,4.08294818044e-06,0.0,-2.18928768447e-08,3.74826250038e-08,-5.90878919127e-08,6.14441475477e-08,-8.61633075999e-09,7.38426042535e-10,-2.18928768447e-08,-3.74826250038e-08,5.14635348736e-06,0.0,3.86310830436e-07,2.44547834427e-07,-8.18340228914e-10,4.90864993097e-09,-5.90878919127e-08,-6.14441475477e-08,3.86310830436e-07,-2.44547834427e-07,4.55071176475e-06,0.0
1628091565043217374,height,4,32,width,4,8,imag,2,2,0,1.48790713084e-08,0.0,2.29869678847e-09,6.88230375467e-11,-7.61214913325e-09,-1.06015918266e-09,-3.25839555337e-09,-7.07139236056e-09,2.29869678847e-09,-6.88230375467e-11,4.13554744227e-06,0.0,1.78339387702e-08,-7.4002755035e-09,-9.93501885205e-08,4.02180795334e-08,-7.61214913325e-09,1.06015918266e-09,1.78339387702e-08,7.4002755035e-09,5.16978752785e-06,0.0,3.67571118431e-07,2.72868390994e-07,-3.25839555337e-09,7.07139236056e-09,-9.93501885205e-08,-4.02180795334e-08,3.67571118431e-07,-2.72868390994e-07,4.55452800452e-06,0.0
1628091565171377977,height,4,32,width,4,8,imag,2,2,0,1.53001078473e-08,0.0,2.80001866138e-09,9.54088891225e-12,-2.96743829509e-09,-2.95706104048e-09,-2.79949818882e-09,-5.0453761169e-09,2.80001866138e-09,-9.54088891225e-12,4.12690405938e-06,0.0,9.71011804296e-09,9.33876833642e-08,-7.21555863947e-08,1.44273911928e-07,-2.96743829509e-09,2.95706104048e-09,9.71011804296e-09,-9.33876833642e-08,5.14225257575e-06,0.0,3.69078492213e-07,2.49462118518e-07,-2.79949818882e-09,5.0453761169e-09,-7.21555863947e-08,-1.44273911928e-07,3.69078492213e-07,-2.49462118518e-07,4.60510045741e-06,0.0
1628091565310165732,height,4,32,width,4,8,imag,2,2,0,1.51381591706e-08,0.0,2.78346923288e-09,9.68092939146e-10,-5.03459673951e-09,-1.85484716475e-09,-3.18229842478e-09,-5.5187916459e-09,2.78346923288e-09,-9.68092939146e-10,4.12943700212e-06,0.0,-3.19015427408e-08,2.73210218893e-08,-1.0198729683e-07,7.80627047448e-08,-5.03459673951e-09,1.85484716475e-09,-3.19015427408e-08,-2.73210218893e-08,5.13609256814e-06,0.0,3.98219043518e-07,2.49533883334e-07,-3.18229842478e-09,5.5187916459e-09,-1.0198729683e-07,-7.80627047448e-08,3.98219043518e-07,-2.49533883334e-07,4.56941143057e-06,0.0
1628091565441197174,height,4,32,width,4,8,imag,2,2,0,1.48720529225e-08,0.0,5.26285770519e-09,8.46083536565e-10,-7.67748975505e-09,-6.77011113837e-10,-6.58515153518e-09,-5.52103074369e-09,5.26285770519e-09,-8.46083536565e-10,4.13610860051e-06,0.0,-5.31827488714e-08,4.72743728608e-08,-1.00593716468e-07,5.90094728636e-08,-7.67748975505e-09,6.77011113837e-10,-5.31827488714e-08,-4.72743728608e-08,5.15776673637e-06,0.0,4.15159888689e-07,2.89854369839e-07,-6.58515153518e-09,5.52103074369e-09,-1.00593716468e-07,-5.90094728636e-08,4.15159888689e-07,-2.89854369839e-07,4.56406314697e-06,0.0
1628091565555787503,height,4,32,width,4,8,imag,2,2,0,0.000284405803541,0.0,0.0019155186601,0.00423025805503,-0.00223224028014,0.00465816538781,-0.00274483836256,-0.00395164266229,0.0019155186601,-0.00423025805503,0.0789486691356,0.0,0.0557870194316,0.0640896558762,-0.0782996714115,0.0131487706676,-0.00223224028014,-0.00465816538781,0.0557870194316,-0.0640896558762,0.095390573144,0.0,-0.04350406304,0.0750465318561,-0.00274483836256,0.00395164266229,-0.0782996714115,-0.0131487706676,-0.04350406304,-0.0750465318561,0.082353040576,0.0
1628091565683494676,height,4,32,width,4,8,imag,2,2,0,0.00146478984971,0.0,0.00955001916736,0.0219968948513,-0.0110471937805,0.0241940766573,-0.0138395652175,-0.0205753874034,0.00955001916736,-0.0219968948513,0.40825432539,0.0,0.299011915922,0.32099956274,-0.404611885548,0.0682319700718,-0.0110471937805,-0.0241940766573,0.299011915922,-0.32099956274,0.491228669882,0.0,-0.237081617117,0.378815472126,-0.0138395652175,0.0205753874034,-0.404611885548,-0.0682319700718,-0.237081617117,-0.378815472126,0.424889177084,0.0
1628091565810976073,height,4,32,width,4,8,imag,2,2,0,0.00147086521611,0.0,0.00959951803088,0.0221059713513,-0.0109019782394,0.0244120694697,-0.0138867460191,-0.0206678323448,0.00959951803088,-0.0221059713513,0.411357969046,0.0,0.30410182476,0.320372790098,-0.406826674938,0.0681478455663,-0.0109019782394,-0.0244120694697,0.30410182476,-0.320372790098,0.494708836079,0.0,-0.241816297174,0.378514766693,-0.0138867460191,0.0206678323448,-0.406826674938,-0.0681478455663,-0.241816297174,-0.378514766693,0.426696330309,0.0
1628091565939380844,height,4,32,width,4,8,imag,2,2,0,0.00146231427789,0.0,0.00975024141371,0.021863443777,-0.0107933618128,0.0242757666856,-0.0139182768762,-0.0204608831555,0.00975024141371,-0.021863443777,0.407809942961,0.0,0.299082428217,0.320488274097,-0.404137670994,0.0662818476558,-0.0107933618128,-0.0242757666856,0.299082428217,-0.320488274097,0.491411954165,0.0,-0.238602042198,0.37705925107,-0.0139182768762,0.0204608831555,-0.404137670994,-0.0662818476558,-0.238602042198,-0.37705925107,0.423761308193,0.0
1628091566067129597,height,4,32,width,4,8,imag,2,2,0,0.00146440183744,0.0,0.0097154006362,0.0218945667148,-0.0107765709981,0.0242769345641,-0.0139188366011,-0.020510289818,0.0097154006362,-0.0218945667148,0.407984822989,0.0,0.299875020981,0.319583624601,-0.404472768307,0.0664449706674,-0.0107765709981,-0.0242769345641,0.299875020981,-0.319583624601,0.490615934134,0.0,-0.239408820868,0.376597911119,-0.0139188366011,0.020510289818,-0.404472768307,-0.0664449706674,-0.239408820868,-0.376597911119,0.424642920494,0.0
