%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.dim2.label,field.layout.dim2.size,field.layout.dim2.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31
1628091266677289791,height,4,32,width,4,8,imag,2,2,0,0.00082925055176,0.0,0.0108678638935,-0.00819505192339,-0.0135397007689,-0.00659948727116,0.00278064305894,-0.0135748535395,0.0108678638935,0.00819505192339,0.230073973536,0.0,-0.115178450942,-0.218180015683,0.170333579183,-0.1561152637,-0.0135397007689,0.00659948727116,-0.115178450942,0.218180015683,0.277515500784,0.0,0.061466332525,0.246805518866,0.00278064305894,0.0135748535395,0.170333579183,0.1561152637,0.061466332525,-0.246805518866,0.237939417362,0.0
1628091266804018093,height,4,32,width,4,8,imag,2,2,0,0.00146725995,0.0,0.020529948175,-0.0125160655007,-0.0242477245629,-0.0109094856307,0.0048297396861,-0.0240192562342,0.020529948175,0.0125160655007,0.408209234476,0.0,-0.252572715282,-0.356227934361,0.273026198149,-0.306417673826,-0.0242477245629,0.0109094856307,-0.252572715282,0.356227934361,0.489405483007,0.0,0.0966700613499,0.438718914986,0.0048297396861,0.0240192562342,0.273026198149,0.306417673826,0.0966700613499,-0.438718914986,0.420658677816,0.0
1628091266931526402,height,4,32,width,4,8,imag,2,2,0,0.00145768083166,0.0,0.0211854428053,-0.0110433250666,-0.0239231996238,-0.0111807221547,0.00535587966442,-0.0237303059548,0.0211854428053,0.0110433250666,0.406486958265,0.0,-0.270029425621,-0.341013044119,0.258440166712,-0.316281497478,-0.0239231996238,0.0111807221547,-0.270029425621,0.341013044119,0.485871583223,0.0,0.0922260805964,0.436391681433,0.00535587966442,0.0237303059548,0.258440166712,0.316281497478,0.0922260805964,-0.436391681433,0.417091578245,0.0
1628091267059308113,height,4,32,width,4,8,imag,2,2,0,0.0014681450557,0.0,0.0220331195742,-0.00936328433454,-0.0229412969202,-0.0134373884648,0.00823279190809,-0.0230715274811,0.0220331195742,0.00936328433454,0.405124843121,0.0,-0.263568490744,-0.346053123474,0.271672308445,-0.30402174592,-0.0229412969202,0.0134373884648,-0.263568490744,0.346053123474,0.487794131041,0.0,0.0815222635865,0.440133541822,0.00823279190809,0.0230715274811,0.271672308445,0.30402174592,0.0815222635865,-0.440133541822,0.418191164732,0.0
1628091267187680989,height,4,32,width,4,8,imag,2,2,0,0.00149116187822,0.0,0.0220562107861,-0.00976579077542,-0.0219535250217,-0.015820376575,0.00860119890422,-0.0233199000359,0.0220562107861,0.00976579077542,0.408177822828,0.0,-0.224115297198,-0.375479787588,0.280807167292,-0.300731569529,-0.0219535250217,0.015820376575,-0.224115297198,0.375479787588,0.494065999985,0.0,0.119512289762,0.436309218407,0.00860119890422,0.0233199000359,0.280807167292,0.300731569529,0.119512289762,-0.436309218407,0.424450576305,0.0
1628091267315105048,height,4,32,width,4,8,imag,2,2,0,0.00146741745993,0.0,0.0179483499378,-0.0157024785876,-0.0219899602234,-0.015037025325,0.00589456735179,-0.0237576980144,0.0179483499378,0.0157024785876,0.399690061808,0.0,-0.110230952501,-0.416602551937,0.325773924589,-0.236506640911,-0.0219899602234,0.015037025325,-0.110230952501,0.416602551937,0.487186610699,0.0,0.15318544209,0.418301671743,0.00589456735179,0.0237576980144,0.325773924589,0.236506640911,0.15318544209,-0.418301671743,0.419537961483,0.0
1628091267442897585,height,4,32,width,4,8,imag,2,2,0,0.00148918561172,0.0,0.0191321391612,-0.0144927781075,-0.0226333923638,-0.0147772245109,0.0055269212462,-0.024219121784,0.0191321391612,0.0144927781075,0.406082749367,0.0,-0.149976044893,-0.406763583422,0.306277245283,-0.268395423889,-0.0226333923638,0.0147772245109,-0.149976044893,0.406763583422,0.49466830492,0.0,0.154103547335,0.426013588905,0.0055269212462,0.024219121784,0.306277245283,0.268395423889,0.154103547335,-0.426013588905,0.427039831877,0.0
1628091267570955674,height,4,32,width,4,8,imag,2,2,0,0.00148527103011,0.0,0.0223688278347,-0.00877800863236,-0.023070698604,-0.0137514611706,0.00453486619517,-0.0242400765419,0.0223688278347,0.00877800863236,0.404809504747,0.0,-0.271381229162,-0.340921312571,0.213846176863,-0.352261066437,-0.023070698604,0.0137514611706,-0.271381229162,0.340921312571,0.49105733633,0.0,0.151471406221,0.423119008541,0.00453486619517,0.0242400765419,0.213846176863,0.352261066437,0.151471406221,-0.423119008541,0.423200905323,0.0
1628091267699487329,height,4,32,width,4,8,imag,2,2,0,0.00149846053682,0.0,0.0231571234763,-0.00707300985232,-0.0240909717977,-0.0122063504532,0.00240914570168,-0.024655263871,0.0231571234763,0.00707300985232,0.407687842846,0.0,-0.321933627129,-0.300803989172,0.158008754253,-0.383755713701,-0.0240909717977,0.0122063504532,-0.321933627129,0.300803989172,0.49437135458,0.0,0.158776581287,0.423241883516,0.00240914570168,0.024655263871,0.158008754253,0.383755713701,0.158776581287,-0.423241883516,0.425612360239,0.0
1628091267826987332,height,4,32,width,4,8,imag,2,2,0,0.00148559664376,0.0,0.0237662196159,-0.00430763792247,-0.024254295975,-0.011260278523,-0.000296402489766,-0.0245587453246,0.0237662196159,0.00430763792247,0.40651923418,0.0,-0.362871617079,-0.250443488359,0.0733421221375,-0.406651765108,-0.024254295975,0.011260278523,-0.362871617079,0.250443488359,0.489663481712,0.0,0.18671348691,0.406107395887,-0.000296402489766,0.0245587453246,0.0733421221375,0.406651765108,0.18671348691,-0.406107395887,0.422530084848,0.0
1628091267970445315,height,4,32,width,4,8,imag,2,2,0,0.000272935198154,0.0,0.0043842853047,-0.000767279998399,-0.00448447652161,-0.00200379849412,-5.58222491236e-05,-0.00452765682712,0.0043842853047,0.000767279998399,0.0749030634761,0.0,-0.0676056072116,-0.0447505265474,0.0129649629816,-0.0750378072262,-0.00448447652161,0.00200379849412,-0.0676056072116,0.0447505265474,0.0898580402136,0.0,0.0334355123341,0.0751594752073,-5.58222491236e-05,0.00452765682712,0.0129649629816,0.0750378072262,0.0334355123341,-0.0751594752073,0.0777901113033,0.0
