%time,field.data
1626289158253159913,338.0
1626289158381683110,2.0
1626289158508380864,349.0
1626289158638784452,348.0
1626289158769426361,345.0
1626289158896871282,347.0
1626289159019082858,347.0
1626289159147052370,346.0
1626289159275752709,346.0
1626289159405016664,345.0
1626289159531092611,345.0
1626289159659782796,344.0
1626289159788734886,338.0
1626289159916612163,341.0
1626289160045022280,335.0
1626289160172645259,357.0
1626289160300883890,338.0
1626289160429124158,333.0
1626289160555482073,330.0
1626289160684360086,330.0
1626289160812869379,334.0
1626289160941329124,330.0
1626289161067583765,334.0
1626289161195783068,337.0
1626289161324847649,338.0
1626289161453077036,339.0
1626289161581137735,334.0
1626289161708479511,335.0
1626289161836438965,329.0
1626289161963549990,330.0
1626289162091768854,339.0
1626289162219571700,331.0
1626289162346678385,339.0
1626289162474986537,337.0
1626289162603836801,334.0
1626289162732041753,328.0
1626289162860232740,349.0
1626289162987051575,348.0
1626289163115012657,348.0
1626289163244721443,347.0
1626289163372555685,348.0
1626289163498727610,348.0
1626289163628337010,348.0
1626289163755724904,348.0
1626289163884375857,348.0
1626289164012372699,348.0
1626289164140613641,348.0
1626289164268285023,334.0
1626289164396511358,336.0
1626289164523397183,330.0
1626289164651967757,331.0
1626289164780108641,335.0
1626289164907032072,339.0
1626289165034933912,341.0
1626289165162489580,335.0
1626289165291755015,334.0
1626289165419134440,330.0
1626289165547444500,329.0
1626289165675880477,334.0
1626289165804427213,293.0
1626289165931588449,292.0
1626289166060874875,335.0
1626289166187048520,341.0
1626289166315623583,339.0
1626289166444266123,336.0
1626289166571567920,337.0
1626289166700337730,337.0
1626289166828392099,338.0
1626289166955558180,337.0
1626289167083333013,337.0
1626289167212421956,337.0
1626289167339816634,345.0
1626289167467813774,345.0
1626289167595707342,345.0
1626289167723438342,345.0
1626289167852664805,345.0
1626289167981012019,345.0
1626289168107996662,345.0
1626289168235695166,345.0
1626289168365296305,345.0
1626289168492655759,345.0
1626289168621094246,345.0
1626289168749317611,333.0
1626289168876485506,328.0
1626289169003906654,333.0
1626289169131799950,337.0
1626289169260202049,336.0
1626289169388790604,340.0
1626289169497806186,339.0
1626289169645443438,338.0
1626289169773719938,329.0
1626289169901655898,0.0
1626289170030558160,338.0
1626289170158832147,335.0
1626289170286301386,338.0
1626289170414856862,338.0
1626289170542504392,339.0
