%time,field.data
1626290034282522036,6.0
1626290034414907985,6.0
1626290034543390454,7.0
1626290034671424047,336.0
1626290034799661253,340.0
1626290034927106148,336.0
1626290035055251910,337.0
1626290035183532414,339.0
1626290035313564306,340.0
1626290035439938552,336.0
1626290035566949470,335.0
1626290035695607526,337.0
1626290035824210723,335.0
1626290035951904524,336.0
1626290036079636379,336.0
1626290036207925035,335.0
1626290036335916010,337.0
1626290036463616076,336.0
1626290036591936247,341.0
1626290036719346492,337.0
1626290036846460831,336.0
1626290036974701787,334.0
1626290037103106393,335.0
1626290037231163743,336.0
1626290037359165980,336.0
1626290037487552736,337.0
1626290037614871711,332.0
1626290037743518813,319.0
1626290037871005953,319.0
1626290037999888175,321.0
1626290038126935418,327.0
1626290038254797432,332.0
1626290038383485383,334.0
1626290038511187252,327.0
1626290038639326318,321.0
1626290038767756657,5.0
1626290038895877097,5.0
1626290039023965656,7.0
1626290039151917490,331.0
1626290039278513839,328.0
1626290039407855575,334.0
1626290039534715516,339.0
1626290039663204838,334.0
1626290039791920349,330.0
1626290039919640816,335.0
1626290040048074529,328.0
1626290040175326020,327.0
1626290040303911423,327.0
1626290040430964928,331.0
1626290040558673452,334.0
1626290040686533572,331.0
1626290040815065711,337.0
1626290040943177773,333.0
1626290041070457922,337.0
1626290041204167772,336.0
1626290041326685776,330.0
1626290041455302329,341.0
1626290041583125503,345.0
1626290041710369425,332.0
1626290041838944877,340.0
1626290041967143764,332.0
1626290042096014500,334.0
1626290042222961310,10.0
1626290042350859033,10.0
1626290042478428658,10.0
1626290042608539465,10.0
1626290042735698805,10.0
1626290042868943148,9.0
1626290042991256116,9.0
1626290043118224244,9.0
1626290043246463776,9.0
1626290043375472805,9.0
1626290043504196297,9.0
1626290043629890323,334.0
1626290043758713471,332.0
1626290043886224471,331.0
1626290044015081528,336.0
1626290044143926364,335.0
1626290044270270842,334.0
1626290044400208290,330.0
1626290044528487616,335.0
1626290044658242097,333.0
1626290044787252364,335.0
1626290044912931356,333.0
1626290045041299086,332.0
1626290045179381896,335.0
1626290045303982359,332.0
1626290045430905657,333.0
1626290045562034530,334.0
1626290045684860959,339.0
1626290045812606925,333.0
1626290045940387768,331.0
1626290046066748084,329.0
1626290046191374219,331.0
1626290046328556846,335.0
1626290046453313447,335.0
1626290046596351339,335.0
1626290046718852311,6.0
1626290046833538584,340.0
1626290046961634500,339.0
1626290047089414314,343.0
1626290047217991428,354.0
1626290047346671268,4.0
1626290047473822462,9.0
1626290047599348093,10.0
1626290047727605848,10.0
1626290047855355633,11.0
1626290047983176245,329.0
1626290048110603522,334.0
1626290048238235227,329.0
1626290048366086839,332.0
1626290048499516889,333.0
1626290048627585201,332.0
1626290048755340273,333.0
1626290048882731489,344.0
1626290049007254274,326.0
1626290049134312731,336.0
1626290049261520913,331.0
1626290049390013432,331.0
1626290049518372957,329.0
1626290049647461804,331.0
1626290049775148049,333.0
