%time,field.data
1626288874855018026,329.0
1626288874987768953,336.0
1626288875115366188,332.0
1626288875243928327,333.0
1626288875372242053,334.0
1626288875500261336,339.0
1626288875628906010,335.0
1626288875755988704,337.0
1626288875884767413,341.0
1626288876012804155,338.0
1626288876141372978,336.0
1626288876268593503,348.0
1626288876396496665,338.0
1626288876524741760,345.0
1626288876651385566,330.0
1626288876781269570,334.0
1626288876909060990,330.0
1626288877042730303,332.0
1626288877174097481,348.0
1626288877303774863,3.0
1626288877431437657,3.0
1626288877559054843,4.0
1626288877687779814,5.0
1626288877815150785,320.0
1626288877941909136,322.0
1626288878070814793,322.0
1626288878198578222,321.0
1626288878326519739,321.0
1626288878454845489,322.0
1626288878582194857,3.0
1626288878710484589,339.0
1626288878838596601,337.0
1626288878966472213,328.0
1626288879094368563,340.0
1626288879222012200,336.0
1626288879344443110,334.0
1626288879472578373,337.0
1626288879600487613,348.0
1626288879728215401,328.0
1626288879856389160,338.0
1626288879984022996,332.0
1626288880111960496,337.0
1626288880241471158,332.0
1626288880369349807,331.0
1626288880497807566,337.0
1626288880624921825,334.0
1626288880752892579,333.0
1626288880881496151,341.0
1626288881009569387,355.0
1626288881137169531,327.0
1626288881264896616,337.0
1626288881393366571,335.0
1626288881521286560,332.0
1626288881649577544,316.0
1626288881777084960,320.0
1626288881905184182,323.0
1626288882032803889,326.0
1626288882161418938,330.0
1626288882289080477,333.0
1626288882422522924,334.0
1626288882550986845,333.0
1626288882678773515,330.0
1626288882806859039,327.0
1626288882934625988,327.0
1626288883062428014,346.0
1626288883189463079,330.0
1626288883318578602,346.0
1626288883445284575,346.0
1626288883568284669,346.0
1626288883697046846,332.0
1626288883824631934,329.0
1626288883953019152,325.0
1626288884080711527,330.0
1626288884208608027,336.0
1626288884335808623,339.0
1626288884464902499,339.0
1626288884592553343,342.0
1626288884719049650,333.0
1626288884847921279,330.0
1626288884976886614,335.0
1626288885104627961,339.0
1626288885232545440,324.0
1626288885361226381,336.0
1626288885489106884,330.0
1626288885616045156,337.0
1626288885743667865,336.0
1626288885871733846,347.0
1626288886001109153,333.0
1626288886129058521,325.0
1626288886257428689,358.0
1626288886385270646,358.0
1626288886512723328,358.0
1626288886641071175,359.0
1626288886768868996,359.0
1626288886896623273,0.0
1626288887023735684,1.0
1626288887151490987,2.0
1626288887279529573,2.0
1626288887408615369,3.0
1626288887536825131,4.0
1626288887665010911,340.0
1626288887794285504,305.0
1626288887920871344,348.0
1626288888048464698,330.0
1626288888176576778,339.0
