%time,field.data
1626289889276929353,343.0
1626289889416778879,332.0
1626289889545877915,335.0
1626289889672036738,334.0
1626289889799270793,326.0
1626289889927791208,340.0
1626289890056996788,335.0
1626289890183510158,339.0
1626289890312502244,330.0
1626289890440030956,330.0
1626289890568146794,338.0
1626289890695750577,334.0
1626289890823951575,16.0
1626289890951787230,15.0
1626289891078828673,329.0
1626289891207493703,334.0
1626289891336156899,324.0
1626289891464110918,333.0
1626289891590558616,330.0
1626289891719828460,335.0
1626289891846898285,339.0
1626289891976078187,339.0
1626289892104306629,333.0
1626289892232178758,334.0
1626289892333947095,329.0
1626289892462328431,332.0
1626289892590212746,331.0
1626289892717501028,334.0
1626289892846054709,335.0
1626289892973564144,334.0
1626289893101699514,329.0
1626289893231500517,337.0
1626289893358790817,330.0
1626289893486027176,335.0
1626289893614619411,335.0
1626289893743840795,327.0
1626289893871036875,333.0
1626289893999534878,338.0
1626289894126653119,332.0
1626289894255691663,334.0
1626289894381729968,331.0
1626289894510123190,336.0
1626289894638879593,335.0
1626289894766969962,333.0
1626289894894586222,330.0
1626289895023523763,328.0
1626289895151130816,332.0
1626289895279109904,332.0
1626289895407875680,333.0
1626289895535342695,331.0
1626289895662488533,325.0
1626289895791209206,331.0
1626289895919271403,337.0
1626289896047724318,328.0
1626289896175617766,331.0
1626289896303855770,332.0
1626289896430429276,333.0
1626289896558377971,333.0
1626289896686698191,324.0
1626289896815595139,336.0
1626289896943121866,334.0
1626289897070538105,331.0
1626289897200262956,333.0
1626289897326807958,334.0
1626289897455553535,332.0
1626289897583843970,335.0
1626289897712445360,326.0
1626289897839809556,339.0
1626289897967500722,332.0
1626289898095712756,331.0
1626289898223721203,336.0
1626289898352577346,328.0
1626289898478787828,335.0
1626289898608122831,333.0
1626289898736188938,335.0
1626289898863725743,334.0
1626289898990871937,333.0
1626289899120032053,335.0
1626289899247289441,326.0
1626289899376340684,332.0
1626289899504055244,332.0
1626289899631926290,332.0
1626289899759499515,332.0
1626289899888244406,332.0
1626289900016073558,332.0
1626289900144062676,332.0
1626289900272044941,332.0
1626289900399487907,332.0
1626289900528230321,332.0
1626289900656787183,332.0
1626289900784771586,330.0
1626289900912635600,329.0
1626289901039979251,335.0
1626289901168134987,334.0
1626289901296764940,330.0
1626289901424107890,332.0
1626289901552014783,335.0
1626289901678885934,334.0
1626289901806736032,334.0
1626289901934710968,331.0
1626289902062772315,331.0
1626289902191741056,333.0
1626289902318986685,330.0
1626289902447493434,333.0
1626289902576938658,338.0
1626289902704180883,330.0
1626289902831325782,332.0
1626289902960832632,343.0
1626289903087431664,334.0
1626289903216028025,4.0
1626289903344263451,343.0
1626289903471983518,334.0
1626289903599597179,331.0
1626289903727474394,340.0
1626289903855369883,330.0
1626289903983283289,330.0
1626289904111167569,333.0
1626289904240596083,337.0
1626289904367868869,329.0
1626289904496048881,334.0
1626289904623407130,334.0
1626289904758447612,333.0
1626289904886723599,331.0
1626289905014749605,339.0
1626289905141443599,335.0
1626289905271045294,334.0
1626289905399258343,331.0
1626289905526809417,331.0
1626289905653684905,332.0
1626289905782723356,333.0
1626289905910418077,329.0
1626289906038504633,339.0
1626289906159464325,329.0
1626289906287753701,330.0
1626289906416189055,334.0
1626289906544258090,330.0
1626289906672408754,330.0
1626289906800199733,334.0
1626289906928425441,340.0
1626289907055954060,333.0
1626289907184760887,330.0
1626289907312271104,322.0
1626289907440607739,330.0
1626289907568806506,342.0
1626289907696411269,333.0
1626289907824570723,332.0
1626289907951523494,331.0
1626289908079860998,329.0
1626289908210104059,331.0
1626289908336989681,332.0
1626289908464265094,332.0
1626289908591963530,332.0
1626289908720876210,332.0
1626289908848995588,332.0
1626289908977630323,332.0
1626289909105602536,332.0
1626289909238511445,332.0
1626289909366728540,332.0
1626289909493991620,332.0
1626289909622255926,332.0
1626289909751182415,332.0
1626289909879084518,327.0
1626289910026793928,326.0
1626289910155495778,332.0
1626289910282441355,329.0
1626289910410911076,333.0
1626289910538244214,329.0
1626289910665917959,330.0
1626289910793299832,331.0
1626289910921273284,333.0
1626289911050569804,329.0
1626289911177845988,332.0
1626289911306812960,331.0
1626289911434664707,333.0
1626289911562751550,325.0
1626289911690626174,334.0
1626289911817808663,331.0
1626289911947165469,329.0
1626289912062710233,331.0
1626289912176288968,330.0
1626289912303397499,327.0
1626289912433081518,332.0
1626289912560742061,330.0
1626289912688632678,332.0
1626289912815912155,332.0
1626289912944990589,332.0
1626289913072666338,332.0
1626289913200959508,332.0
1626289913328161448,332.0
1626289913456713792,332.0
1626289913585140351,332.0
1626289913713243851,332.0
1626289913840932479,332.0
1626289913969266381,332.0
1626289914096769814,336.0
1626289914224071911,333.0
1626289914353556331,332.0
1626289914481363699,330.0
1626289914608939052,332.0
1626289914736880620,340.0
1626289914864146185,335.0
1626289914993155858,331.0
1626289915119954530,327.0
1626289915249045182,331.0
1626289915377442954,328.0
1626289915505894452,338.0
1626289915639393918,333.0
1626289915766232359,329.0
1626289915895557046,333.0
1626289916023319682,337.0
1626289916151014405,337.0
1626289916279194682,328.0
1626289916407281402,339.0
1626289916535609635,339.0
1626289916663775066,329.0
1626289916791492749,330.0
1626289916919486260,331.0
1626289917046340318,332.0
1626289917174032422,337.0
1626289917302594710,332.0
1626289917431117432,332.0
1626289917558316942,332.0
1626289917686428602,332.0
1626289917814866566,332.0
1626289917943464005,332.0
1626289918071918744,332.0
1626289918199308559,332.0
1626289918328169101,332.0
1626289918457609467,332.0
1626289918585713847,335.0
1626289918712297108,328.0
1626289918842336224,340.0
1626289918969980516,342.0
1626289919097703401,339.0
1626289919224540219,333.0
1626289919353492048,337.0
1626289919481096165,332.0
1626289919608977825,336.0
1626289919738464337,335.0
1626289919883716399,336.0
1626289920011563017,329.0
1626289920138791958,332.0
1626289920267795723,323.0
1626289920394779737,334.0
1626289920516369004,337.0
1626289920650279617,332.0
1626289920778479752,333.0
1626289920906747554,335.0
1626289921034940779,331.0
1626289921163313016,333.0
1626289921290994704,330.0
1626289921419098771,338.0
1626289921545830037,330.0
1626289921674944245,332.0
1626289921803066099,333.0
1626289921931257033,332.0
1626289922059398381,332.0
1626289922186999436,332.0
1626289922314845448,332.0
1626289922443074971,332.0
1626289922578433808,332.0
1626289922672983565,332.0
1626289922801062371,332.0
1626289922929457850,332.0
1626289923056600233,337.0
1626289923190594437,338.0
1626289923319242855,334.0
1626289923447335764,332.0
1626289923577916403,329.0
1626289923699166525,330.0
1626289923826901231,330.0
1626289923955823727,333.0
1626289924083276717,334.0
1626289924211570170,330.0
1626289924339153693,333.0
1626289924467878669,333.0
1626289924592602776,331.0
1626289924727821644,332.0
1626289924855531392,333.0
1626289924983154440,327.0
1626289925110423392,334.0
1626289925238624430,332.0
1626289925366288661,327.0
1626289925488157368,327.0
1626289925616196170,333.0
1626289925745209794,335.0
1626289925873458324,330.0
1626289926001221754,334.0
1626289926129401804,333.0
1626289926256538973,332.0
1626289926384992113,332.0
1626289926512076569,332.0
1626289926641481455,332.0
1626289926768039611,332.0
1626289926896337976,332.0
1626289927025282103,332.0
1626289927153369822,332.0
1626289927281008336,332.0
1626289927410392347,332.0
1626289927537375903,330.0
1626289927665159030,335.0
1626289927793291792,333.0
1626289927921108927,329.0
1626289928048282248,332.0
1626289928177395819,327.0
1626289928305434285,336.0
1626289928433829031,330.0
1626289928567665230,330.0
1626289928695503276,335.0
1626289928823224531,331.0
1626289928944645807,332.0
1626289929071941218,332.0
1626289929200412782,334.0
1626289929328537617,334.0
1626289929457361417,335.0
1626289929584899906,335.0
1626289929712227470,332.0
1626289929840475205,332.0
1626289929968214549,332.0
1626289930096102944,332.0
1626289930225843763,330.0
1626289930352918894,328.0
1626289930480809409,332.0
1626289930608714839,332.0
1626289930743039257,332.0
1626289930871520413,332.0
1626289931002554894,332.0
1626289931124876223,332.0
1626289931251977752,332.0
1626289931380494941,332.0
1626289931508255302,332.0
1626289931635649736,332.0
1626289931764691283,332.0
1626289931892018843,332.0
1626289932019848405,334.0
1626289932148198345,332.0
1626289932276355986,335.0
1626289932403187433,332.0
1626289932531976250,322.0
1626289932660054912,326.0
1626289932787700428,331.0
1626289932916780434,330.0
1626289933044467354,333.0
1626289933172262672,325.0
1626289933300226404,330.0
1626289933428208202,330.0
1626289933555789338,333.0
1626289933683862966,337.0
1626289933812024651,341.0
1626289933939640650,334.0
1626289934068175867,331.0
1626289934196016424,330.0
1626289934324754440,328.0
1626289934452493086,330.0
1626289934580063333,328.0
1626289934707919923,337.0
1626289934835812402,330.0
1626289934964861228,331.0
1626289935091862998,332.0
1626289935219165005,332.0
1626289935348125351,332.0
1626289935476216233,332.0
1626289935603687267,332.0
1626289935732833180,332.0
1626289935859152671,332.0
1626289935987784298,332.0
1626289936115410109,332.0
1626289936243861595,332.0
1626289936372902484,332.0
1626289936500219431,331.0
1626289936628622435,339.0
1626289936756421637,338.0
1626289936884745190,337.0
1626289937012661309,336.0
1626289937140825515,337.0
1626289937268482418,333.0
1626289937395500727,328.0
1626289937524546511,331.0
1626289937652675283,334.0
1626289937786768228,329.0
1626289937914255176,331.0
1626289938043070847,339.0
1626289938170176116,333.0
1626289938297791938,330.0
1626289938426297065,331.0
1626289938553613711,333.0
1626289938681736989,329.0
1626289938809081776,333.0
1626289938937497285,334.0
1626289939065528848,335.0
1626289939193485261,330.0
1626289939321734877,336.0
1626289939450554717,333.0
