%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.dim2.label,field.layout.dim2.size,field.layout.dim2.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31
1626289609173856990,height,4,32,width,4,8,imag,2,2,0,3.43306787443e-08,0.0,-2.30694374714e-09,3.79901532455e-09,-3.25441966709e-08,-1.16648797288e-08,6.51936638008e-09,-1.27296129193e-08,-2.30694374714e-09,-3.79901532455e-09,2.50971856985e-06,0.0,4.65940708239e-09,9.5894812091e-08,-1.22373080558e-08,7.57683427111e-09,-3.25441966709e-08,1.16648797288e-08,4.65940708239e-09,-9.5894812091e-08,4.59444117951e-06,0.0,1.723836629e-10,1.14438229559e-07,6.51936638008e-09,1.27296129193e-08,-1.22373080558e-08,-7.57683427111e-09,1.723836629e-10,-1.14438229559e-07,5.95008941673e-06,0.0
1626289609301559163,height,4,32,width,4,8,imag,2,2,0,0.000627891276963,0.0,0.00702867703512,0.00452687032521,0.00113455625251,0.0121152792126,-0.0111665194854,-0.00190195895266,0.00702867703512,-0.00452687032521,0.111342675984,0.0,0.100170597434,0.127504914999,-0.138651803136,0.0591198801994,0.00113455625251,-0.0121152792126,0.100170597434,-0.127504914999,0.237625479698,0.0,-0.0565869510174,0.210173502564,-0.0111665194854,0.00190195895266,-0.138651803136,-0.0591198801994,-0.0565869510174,-0.210173502564,0.206462159753,0.0
1626289609429770969,height,4,32,width,4,8,imag,2,2,0,0.000878254184499,0.0,0.00954173691571,0.00638269493356,0.000879747793078,0.0168598555028,-0.0153521671891,-0.00256681465544,0.00954173691571,-0.00638269493356,0.150084704161,0.0,0.132243603468,0.176885247231,-0.185332462192,0.0835525915027,0.000879747793078,-0.0168598555028,0.132243603468,-0.176885247231,0.327123045921,0.0,-0.0642578452826,0.289456963539,-0.0153521671891,0.00256681465544,-0.185332462192,-0.0835525915027,-0.0642578452826,-0.289456963539,0.278917521238,0.0
1626289609561585258,height,4,32,width,4,8,imag,2,2,0,0.000879350642208,0.0,0.00991592742503,0.00639320677146,0.00181563780643,0.0168536864221,-0.0152156418189,-0.00258228927851,0.00991592742503,-0.00639320677146,0.158341020346,0.0,0.143152937293,0.176924496889,-0.190282091498,0.0814277455211,0.00181563780643,-0.0168536864221,0.143152937293,-0.176924496889,0.329139739275,0.0,-0.0805023536086,0.283892601728,-0.0152156418189,0.00258228927851,-0.190282091498,-0.0814277455211,-0.0805023536086,-0.283892601728,0.273701131344,0.0
1626289609685446816,height,4,32,width,4,8,imag,2,2,0,0.000955852272455,0.0,0.0105201685801,0.00652442127466,0.00124088372104,0.0174724720418,-0.0166462883353,-0.00224834750406,0.0105201685801,-0.00652442127466,0.160448029637,0.0,0.133219957352,0.183947071433,-0.198455438018,0.0887683033943,0.00124088372104,-0.0174724720418,0.133219957352,-0.183947071433,0.32373213768,0.0,-0.0623398944736,0.298664182425,-0.0166462883353,0.00224834750406,-0.198455438018,-0.0887683033943,-0.0623398944736,-0.298664182425,0.298443645239,0.0
1626289609813698422,height,4,32,width,4,8,imag,2,2,0,0.0011381029617,0.0,0.0115933222696,0.00690037244931,0.000178178015631,0.0193763244897,-0.0193561464548,-0.00280025205575,0.0115933222696,-0.00690037244931,0.160014644265,0.0,0.119466006756,0.196418777108,-0.214047864079,0.0887360721827,0.000178178015631,-0.0193763244897,0.119466006756,-0.196418777108,0.332472383976,0.0,-0.0504936613142,0.326238632202,-0.0193561464548,0.00280025205575,-0.214047864079,-0.0887360721827,-0.0504936613142,-0.326238632202,0.339738816023,0.0
1626289609941198818,height,4,32,width,4,8,imag,2,2,0,0.00109409168363,0.0,0.011253207922,0.00673324102536,-0.000142424818478,0.0191930960864,-0.0191961880773,-0.00248206034303,0.011253207922,-0.00673324102536,0.157231509686,0.0,0.116815723479,0.198423847556,-0.212609991431,0.0925217717886,-0.000142424818478,-0.0191930960864,0.116815723479,-0.198423847556,0.339545279741,0.0,-0.0408705845475,0.334057509899,-0.0191961880773,0.00248206034303,-0.212609991431,-0.0925217717886,-0.0408705845475,-0.334057509899,0.346339374781,0.0
1626289610069683836,height,4,32,width,4,8,imag,2,2,0,0.00106902816333,0.0,0.0111181419343,0.00660693505779,0.000205301112146,0.0190336089581,-0.0188106093556,-0.00246005109511,0.0111181419343,-0.00660693505779,0.156497240067,0.0,0.119897142053,0.196826979518,-0.210701301694,0.0905772522092,0.000205301112146,-0.0190336089581,0.119897142053,-0.196826979518,0.341642975807,0.0,-0.0471507124603,0.331574976444,-0.0188106093556,0.00246005109511,-0.210701301694,-0.0905772522092,-0.0471507124603,-0.331574976444,0.340205550194,0.0
1626289610197308055,height,4,32,width,4,8,imag,2,2,0,0.0011094068177,0.0,0.0118031669408,0.00639532553032,0.000840782129671,0.0192967858166,-0.0191722325981,-0.00163953448646,0.0118031669408,-0.00639532553032,0.162489876151,0.0,0.120326176286,0.200611382723,-0.213295906782,0.0930106416345,0.000840782129671,-0.0192967858166,0.120326176286,-0.200611382723,0.339035123587,0.0,-0.0427319742739,0.329351186752,-0.0191722325981,0.00163953448646,-0.213295906782,-0.0930106416345,-0.0427319742739,-0.329351186752,0.337395071983,0.0
1626289610325227555,height,4,32,width,4,8,imag,2,2,0,0.00115281506442,0.0,0.0127352885902,0.00588637869805,0.00247420440428,0.0193643905222,-0.0194892007858,-0.000824200280476,0.0127352885902,-0.00588637869805,0.170860469341,0.0,0.126428246498,0.201481893659,-0.219480931759,0.0904496759176,0.00247420440428,-0.0193643905222,0.126428246498,-0.201481893659,0.333266079426,0.0,-0.0553802326322,0.323041051626,-0.0194892007858,0.000824200280476,-0.219480931759,-0.0904496759176,-0.0553802326322,-0.323041051626,0.33389121294,0.0
