%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15
1622209531230471854,height,4,16,width,4,4,0,0.00147147860844,0.0113082900643,-0.0094803608954,-0.00749905733392,0.0113082900643,0.0903595089912,-0.0732310190797,-0.0557536408305,-0.0094803608954,-0.0732310190797,0.0982923209667,0.0962752699852,-0.00749905733392,-0.0557536408305,0.0962752699852,0.103027611971
1622209531488091290,height,4,16,width,4,4,0,0.00154874881264,0.012025045231,-0.0101619120687,-0.00806213822216,0.012025045231,0.0971668958664,-0.0789270102978,-0.0600615777075,-0.0101619120687,-0.0789270102978,0.105444103479,0.10260245949,-0.00806213822216,-0.0600615777075,0.10260245949,0.108886502683
1622209531747901328,height,4,16,width,4,4,0,0.00166247249581,0.0129201970994,-0.0109589798376,-0.00864404160529,0.0129201970994,0.104366317391,-0.0854640901089,-0.064815543592,-0.0109589798376,-0.0854640901089,0.113312892616,0.11001843214,-0.00864404160529,-0.064815543592,0.11001843214,0.116950415075
1622209532002112494,height,4,16,width,4,4,0,0.00146212615073,0.0113291433081,-0.00958930328488,-0.00759353488684,0.0113291433081,0.0912666395307,-0.074575074017,-0.0568078197539,-0.00958930328488,-0.074575074017,0.0992465913296,0.0966433957219,-0.00759353488684,-0.0568078197539,0.0966433957219,0.10285615176
1622209532256962169,height,4,16,width,4,4,0,0.000417305505835,0.00323764327914,-0.00274140248075,-0.00215341080911,0.00323764327914,0.0261225122958,-0.0213659256697,-0.0161416847259,-0.00274140248075,-0.0213659256697,0.0283121224493,0.0274917278439,-0.00215341080911,-0.0161416847259,0.0274917278439,0.0292833596468
1622209532515310921,height,4,16,width,4,4,0,1.7471387892e-08,1.79962356128e-08,-4.30405577845e-08,-2.44217961409e-08,1.79962356128e-08,9.49276341089e-07,-1.90560612623e-07,-1.09121714331e-07,-4.30405577845e-08,-1.90560612623e-07,1.3840540305e-06,2.91793810447e-07,-2.44217961409e-08,-1.09121714331e-07,2.91793810447e-07,1.11814642878e-06
1622209532767670283,height,4,16,width,4,4,0,1.78051671185e-08,1.88420727909e-08,-4.31127809009e-08,-2.1169864084e-08,1.88420727909e-08,9.69558072939e-07,-1.74480334181e-07,-1.11797071156e-07,-4.31127809009e-08,-1.74480334181e-07,1.36488813496e-06,3.04267416595e-07,-2.1169864084e-08,-1.11797071156e-07,3.04267416595e-07,1.12307498057e-06
1622209533027944473,height,4,16,width,4,4,0,1.72359797546e-08,1.94597138403e-08,-4.42852474691e-08,-2.16689386434e-08,1.94597138403e-08,9.77092440735e-07,-1.91707883346e-07,-9.18263864946e-08,-4.42852474691e-08,-1.91707883346e-07,1.40539827953e-06,3.13209994829e-07,-2.16689386434e-08,-9.18263864946e-08,3.13209994829e-07,1.14450949695e-06
1622209533279872483,height,4,16,width,4,4,0,1.76769514582e-08,1.80686896556e-08,-4.33981064418e-08,-2.45416114097e-08,1.80686896556e-08,9.58358100434e-07,-1.88431101833e-07,-1.16350172163e-07,-4.33981064418e-08,-1.88431101833e-07,1.39739745464e-06,3.2211778489e-07,-2.45416114097e-08,-1.16350172163e-07,3.2211778489e-07,1.16566889119e-06
1622209533517291413,height,4,16,width,4,4,0,1.7101948302e-08,1.98286471687e-08,-3.9915065031e-08,-2.2016886092e-08,1.98286471687e-08,1.00529928204e-06,-2.20543000751e-07,-1.36442039889e-07,-3.9915065031e-08,-2.20543000751e-07,1.37359722885e-06,3.31878908355e-07,-2.2016886092e-08,-1.36442039889e-07,3.31878908355e-07,1.15640796139e-06
