%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15
1622209379353471027,height,4,16,width,4,4,0,1.71994276599e-08,2.15660627134e-08,-4.23177759501e-08,-2.48840752448e-08,2.15660627134e-08,9.61723117143e-07,-1.94985815938e-07,-1.43922846974e-07,-4.23177759501e-08,-1.94985815938e-07,1.38376174164e-06,3.58902298103e-07,-2.48840752448e-08,-1.43922846974e-07,3.58902298103e-07,1.18815717087e-06
1622209379603192009,height,4,16,width,4,4,0,1.75260428392e-08,1.71128942128e-08,-4.43610943535e-08,-2.53496974523e-08,1.71128942128e-08,9.94894776341e-07,-1.95533019109e-07,-1.38929053151e-07,-4.43610943535e-08,-1.95533019109e-07,1.40683744121e-06,3.58321216254e-07,-2.53496974523e-08,-1.38929053151e-07,3.58321216254e-07,1.18615332667e-06
1622209379791720498,height,4,16,width,4,4,0,1.70989959969e-08,1.74731926705e-08,-4.33826343738e-08,-2.49295961652e-08,1.74731926705e-08,9.89149498309e-07,-1.96377541783e-07,-1.14798929474e-07,-4.33826343738e-08,-1.96377541783e-07,1.41084922234e-06,3.24026785847e-07,-2.49295961652e-08,-1.14798929474e-07,3.24026785847e-07,1.16333228561e-06
1622209380051118650,height,4,16,width,4,4,0,1.75077392583e-08,1.75440444394e-08,-4.56172166707e-08,-2.56350958239e-08,1.75440444394e-08,9.72973793978e-07,-1.93454496866e-07,-1.04988970406e-07,-4.56172166707e-08,-1.93454496866e-07,1.4066733911e-06,3.44320966406e-07,-2.56350958239e-08,-1.04988970406e-07,3.44320966406e-07,1.16765988878e-06
1622209380326958293,height,4,16,width,4,4,0,1.72517786723e-08,1.76213852399e-08,-4.41402505658e-08,-2.43602826799e-08,1.76213852399e-08,9.56237613536e-07,-1.92286478296e-07,-1.14929655126e-07,-4.41402505658e-08,-1.92286478296e-07,1.41274358612e-06,3.29351081518e-07,-2.43602826799e-08,-1.14929655126e-07,3.29351081518e-07,1.16569958664e-06
1622209380584275769,height,4,16,width,4,4,0,1.70483627215e-08,1.91311233522e-08,-4.27958042337e-08,-2.67167319379e-08,1.91311233522e-08,1.01680302578e-06,-2.14270059473e-07,-1.20719136021e-07,-4.27958042337e-08,-2.14270059473e-07,1.37022834679e-06,3.46120941686e-07,-2.67167319379e-08,-1.20719136021e-07,3.46120941686e-07,1.15973784887e-06
1622209380834498722,height,4,16,width,4,4,0,1.74328320668e-08,1.87799766849e-08,-4.47604016074e-08,-2.55917331771e-08,1.87799766849e-08,9.81589778348e-07,-1.96148008058e-07,-1.08576870161e-07,-4.47604016074e-08,-1.96148008058e-07,1.38885320666e-06,3.45299724813e-07,-2.55917331771e-08,-1.08576870161e-07,3.45299724813e-07,1.18939931326e-06
1622209381089965866,height,4,16,width,4,4,0,1.680714945e-08,1.77944681212e-08,-4.25243058544e-08,-2.55925929338e-08,1.77944681212e-08,9.69229859038e-07,-1.99597636197e-07,-1.21401555475e-07,-4.25243058544e-08,-1.99597636197e-07,1.39217638662e-06,3.5395771647e-07,-2.55925929338e-08,-1.21401555475e-07,3.5395771647e-07,1.18357388601e-06
1622209381346834124,height,4,16,width,4,4,0,1.696181684e-08,1.78840853238e-08,-4.19658334749e-08,-2.29968204479e-08,1.78840853238e-08,9.76156002253e-07,-1.9463719525e-07,-1.39348742323e-07,-4.19658334749e-08,-1.9463719525e-07,1.3829967429e-06,3.0647399285e-07,-2.29968204479e-08,-1.39348742323e-07,3.0647399285e-07,1.1347445934e-06
1622209381602112085,height,4,16,width,4,4,0,1.70760756646e-08,1.94064018189e-08,-4.55905961871e-08,-2.55524525983e-08,1.94064018189e-08,9.78097659754e-07,-2.14890405914e-07,-1.24134672319e-07,-4.55905961871e-08,-2.14890405914e-07,1.40613235544e-06,3.52680359583e-07,-2.55524525983e-08,-1.24134672319e-07,3.52680359583e-07,1.16719195375e-06
1622209381858176833,height,4,16,width,4,4,0,1.79073396112e-08,1.92223161832e-08,-4.49669670388e-08,-2.71932574236e-08,1.92223161832e-08,9.55720224738e-07,-2.11596557165e-07,-1.20476670418e-07,-4.49669670388e-08,-2.11596557165e-07,1.43371732975e-06,3.3436248259e-07,-2.71932574236e-08,-1.20476670418e-07,3.3436248259e-07,1.16228409297e-06
1622209382114044862,height,4,16,width,4,4,0,1.73285616967e-08,1.96817211418e-08,-4.51281074731e-08,-2.23454907911e-08,1.96817211418e-08,9.79813307822e-07,-1.91616308598e-07,-1.34489511083e-07,-4.51281074731e-08,-1.91616308598e-07,1.39951862366e-06,3.44283591858e-07,-2.23454907911e-08,-1.34489511083e-07,3.44283591858e-07,1.17235651942e-06
1622209382373110241,height,4,16,width,4,4,0,1.74214793702e-08,2.25195577741e-08,-4.32428493014e-08,-2.40776589777e-08,2.25195577741e-08,9.93687649498e-07,-2.05539791409e-07,-1.17566003155e-07,-4.32428493014e-08,-2.05539791409e-07,1.37922006616e-06,3.37021162977e-07,-2.40776589777e-08,-1.17566003155e-07,3.37021162977e-07,1.16238265946e-06
1622209382626238999,height,4,16,width,4,4,0,1.71046803388e-08,1.80712511622e-08,-4.21909263082e-08,-2.37947048731e-08,1.80712511622e-08,9.81547827905e-07,-2.12901852592e-07,-1.23960916198e-07,-4.21909263082e-08,-2.12901852592e-07,1.38571044772e-06,3.53119418151e-07,-2.37947048731e-08,-1.23960916198e-07,3.53119418151e-07,1.16260071081e-06
1622209382883774342,height,4,16,width,4,4,0,1.70604703698e-08,1.86228028554e-08,-4.37610978565e-08,-2.41229241027e-08,1.86228028554e-08,9.63235152085e-07,-1.96665212115e-07,-1.18409239747e-07,-4.37610978565e-08,-1.96665212115e-07,1.42395515468e-06,3.61958825579e-07,-2.41229241027e-08,-1.18409239747e-07,3.61958825579e-07,1.16286048524e-06
1622209383138187418,height,4,16,width,4,4,0,1.66084639375e-08,1.96141396458e-08,-4.31275104518e-08,-2.5193470421e-08,1.96141396458e-08,9.95777895696e-07,-2.04244727797e-07,-1.35816179636e-07,-4.31275104518e-08,-2.04244727797e-07,1.41532007092e-06,3.52653103164e-07,-2.5193470421e-08,-1.35816179636e-07,3.52653103164e-07,1.14973829568e-06
1622209383398236814,height,4,16,width,4,4,0,1.69852913956e-08,1.9473471724e-08,-4.36952483085e-08,-2.49792933005e-08,1.9473471724e-08,1.00360773558e-06,-2.22515851078e-07,-1.45463715739e-07,-4.36952483085e-08,-2.22515851078e-07,1.3700243926e-06,3.4840331864e-07,-2.49792933005e-08,-1.45463715739e-07,3.4840331864e-07,1.15929333333e-06
1622209383653157056,height,4,16,width,4,4,0,1.69486913393e-08,1.72104055451e-08,-4.13635845575e-08,-2.36528041597e-08,1.72104055451e-08,9.72192424342e-07,-1.87609941804e-07,-1.36036604204e-07,-4.13635845575e-08,-1.87609941804e-07,1.38209031775e-06,3.62989965197e-07,-2.36528041597e-08,-1.36036604204e-07,3.62989965197e-07,1.14687020414e-06
1622209383889915043,height,4,16,width,4,4,0,1.74915122386e-08,2.04366514822e-08,-4.11377492071e-08,-2.22440519337e-08,2.04366514822e-08,1.01004980024e-06,-2.00669916239e-07,-1.24530131984e-07,-4.11377492071e-08,-2.00669916239e-07,1.41430507483e-06,3.36103681775e-07,-2.22440519337e-08,-1.24530131984e-07,3.36103681775e-07,1.15085470043e-06
1622209384145951312,height,4,16,width,4,4,0,1.69454423826e-08,1.70737326499e-08,-4.39634924021e-08,-2.27984990886e-08,1.70737326499e-08,9.97754113996e-07,-1.66936402479e-07,-1.05603064071e-07,-4.39634924021e-08,-1.66936402479e-07,1.40674069371e-06,3.45278266423e-07,-2.27984990886e-08,-1.05603064071e-07,3.45278266423e-07,1.1764050214e-06
1622209384401908733,height,4,16,width,4,4,0,1.71357505963e-08,1.6563062033e-08,-4.29756532583e-08,-2.02308267916e-08,1.6563062033e-08,1.012719963e-06,-1.97912029876e-07,-1.42708358908e-07,-4.29756532583e-08,-1.97912029876e-07,1.4084570239e-06,3.32982835971e-07,-2.02308267916e-08,-1.42708358908e-07,3.32982835971e-07,1.17555873658e-06
1622209384663184832,height,4,16,width,4,4,0,1.72907945739e-08,2.17424496185e-08,-4.4284355738e-08,-2.44158790963e-08,2.17424496185e-08,9.78388015938e-07,-2.09990844269e-07,-1.15750879104e-07,-4.4284355738e-08,-2.09990844269e-07,1.47527578065e-06,3.56713854899e-07,-2.44158790963e-08,-1.15750879104e-07,3.56713854899e-07,1.18726927667e-06
1622209384917831218,height,4,16,width,4,4,0,1.73040053397e-08,1.97941094626e-08,-4.3647730763e-08,-2.31214336566e-08,1.97941094626e-08,1.01911018646e-06,-2.06427230864e-07,-1.28663415921e-07,-4.3647730763e-08,-2.06427230864e-07,1.39559733725e-06,3.23191670759e-07,-2.31214336566e-08,-1.28663415921e-07,3.23191670759e-07,1.14643739835e-06
1622209385175867534,height,4,16,width,4,4,0,1.69076326273e-08,1.71000351656e-08,-4.27692192773e-08,-2.57393999448e-08,1.71000351656e-08,9.65855178947e-07,-1.79317808602e-07,-1.18124937387e-07,-4.27692192773e-08,-1.79317808602e-07,1.3949629647e-06,3.39432290275e-07,-2.57393999448e-08,-1.18124937387e-07,3.39432290275e-07,1.14966098863e-06
1622209385430877058,height,4,16,width,4,4,0,1.70088227947e-08,1.69825824514e-08,-4.0448242089e-08,-2.41913671317e-08,1.69825824514e-08,9.97921574708e-07,-1.96366102045e-07,-1.58160901265e-07,-4.0448242089e-08,-1.96366102045e-07,1.4084976101e-06,3.38090558216e-07,-2.41913671317e-08,-1.58160901265e-07,3.38090558216e-07,1.18391540127e-06
1622209385683546579,height,4,16,width,4,4,0,1.70893414975e-08,1.80519474924e-08,-4.35919140784e-08,-2.39783020106e-08,1.80519474924e-08,9.76206592895e-07,-2.13874372434e-07,-1.23886024994e-07,-4.35919140784e-08,-2.13874372434e-07,1.42839519413e-06,3.65763582977e-07,-2.39783020106e-08,-1.23886024994e-07,3.65763582977e-07,1.21282573673e-06
1622209385939312055,height,4,16,width,4,4,0,1.75017156323e-08,2.0448323923e-08,-4.41028653597e-08,-2.73442246623e-08,2.0448323923e-08,9.9387307273e-07,-1.98089622927e-07,-1.12601092894e-07,-4.41028653597e-08,-1.98089622927e-07,1.41697421441e-06,3.52941128767e-07,-2.73442246623e-08,-1.12601092894e-07,3.52941128767e-07,1.1489461258e-06
1622209386194589251,height,4,16,width,4,4,0,1.74680945264e-08,1.86989801421e-08,-4.74383590188e-08,-2.37784316681e-08,1.86989801421e-08,9.88830038295e-07,-2.2148171297e-07,-1.18014781947e-07,-4.74383590188e-08,-2.2148171297e-07,1.47207947521e-06,3.4831603557e-07,-2.37784316681e-08,-1.18014781947e-07,3.4831603557e-07,1.1634973589e-06
1622209386450760989,height,4,16,width,4,4,0,1.71864051879e-08,2.03002858967e-08,-4.39619896042e-08,-2.57591494801e-08,2.03002858967e-08,1.02432818494e-06,-1.99919611532e-07,-1.31123869096e-07,-4.39619896042e-08,-1.99919611532e-07,1.38776181302e-06,3.37637402481e-07,-2.57591494801e-08,-1.31123869096e-07,3.37637402481e-07,1.16287969831e-06
1622209386708192591,height,4,16,width,4,4,0,1.73759797661e-08,2.11988329113e-08,-4.08593834322e-08,-2.42059936539e-08,2.11988329113e-08,9.82939013738e-07,-1.96938358954e-07,-1.32188787916e-07,-4.08593834322e-08,-1.96938358954e-07,1.38153029638e-06,3.41602316212e-07,-2.42059936539e-08,-1.32188787916e-07,3.41602316212e-07,1.16223475288e-06
1622209386963137758,height,4,16,width,4,4,0,1.69734040156e-08,1.80575430164e-08,-4.31347935148e-08,-2.41853239658e-08,1.80575430164e-08,9.51866184096e-07,-1.95148146531e-07,-1.14533207807e-07,-4.31347935148e-08,-1.95148146531e-07,1.39432745527e-06,3.64158069033e-07,-2.41853239658e-08,-1.14533207807e-07,3.64158069033e-07,1.19710239233e-06
1622209387222955646,height,4,16,width,4,4,0,1.71665170967e-08,1.6616436227e-08,-4.30453077627e-08,-2.50592258055e-08,1.6616436227e-08,9.97569145511e-07,-2.15909068402e-07,-1.11395280555e-07,-4.30453077627e-08,-2.15909068402e-07,1.40106419622e-06,3.36788133382e-07,-2.50592258055e-08,-1.11395280555e-07,3.36788133382e-07,1.14932413453e-06
1622209387476255723,height,4,16,width,4,4,0,1.6915217671e-08,1.88732709461e-08,-3.98973014626e-08,-2.44202968958e-08,1.88732709461e-08,9.59570684245e-07,-2.11947067896e-07,-1.15491204156e-07,-3.98973014626e-08,-2.11947067896e-07,1.40875818033e-06,3.34060757723e-07,-2.44202968958e-08,-1.15491204156e-07,3.34060757723e-07,1.17183492421e-06
1622209387734503880,height,4,16,width,4,4,0,1.70994010062e-08,1.76914589645e-08,-4.21167491993e-08,-2.43955629031e-08,1.76914589645e-08,9.88523311207e-07,-2.29384824024e-07,-1.22389678836e-07,-4.21167491993e-08,-2.29384824024e-07,1.40015333727e-06,3.56975817795e-07,-2.43955629031e-08,-1.22389678836e-07,3.56975817795e-07,1.16893625091e-06
1622209387989315255,height,4,16,width,4,4,0,1.7480557446e-08,1.98952285757e-08,-4.08508817884e-08,-2.23874270233e-08,1.98952285757e-08,9.82606024991e-07,-1.96913575223e-07,-1.3767208884e-07,-4.08508817884e-08,-1.96913575223e-07,1.411905032e-06,3.31025574951e-07,-2.23874270233e-08,-1.3767208884e-07,3.31025574951e-07,1.17444483294e-06
1622209388244530951,height,4,16,width,4,4,0,1.70875562588e-08,1.72250143038e-08,-4.31836575387e-08,-2.25555556455e-08,1.72250143038e-08,9.92286004475e-07,-1.92424835177e-07,-1.26012380974e-07,-4.31836575387e-08,-1.92424835177e-07,1.3919053572e-06,3.20900596762e-07,-2.25555556455e-08,-1.26012380974e-07,3.20900596762e-07,1.16075523238e-06
1622209388501109419,height,4,16,width,4,4,0,1.67196549938e-08,1.66341873609e-08,-4.27423820781e-08,-2.05095957995e-08,1.66341873609e-08,9.94182300929e-07,-2.10346811969e-07,-1.4162286277e-07,-4.27423820781e-08,-2.10346811969e-07,1.37551569424e-06,3.08084310063e-07,-2.05095957995e-08,-1.4162286277e-07,3.08084310063e-07,1.11996223495e-06
1622209388754146327,height,4,16,width,4,4,0,1.70768306162e-08,1.68668581324e-08,-4.11531537736e-08,-2.26022560668e-08,1.68668581324e-08,1.00117642887e-06,-1.99124016831e-07,-1.25277324514e-07,-4.11531537736e-08,-1.99124016831e-07,1.37119184274e-06,3.15368765769e-07,-2.26022560668e-08,-1.25277324514e-07,3.15368765769e-07,1.18011007544e-06
1622209389013218877,height,4,16,width,4,4,0,1.74484249271e-08,1.70922280773e-08,-4.24935713284e-08,-2.42722251187e-08,1.70922280773e-08,9.75895659394e-07,-1.83380180374e-07,-1.19140310062e-07,-4.24935713284e-08,-1.83380180374e-07,1.38891982715e-06,3.55489191861e-07,-2.42722251187e-08,-1.19140310062e-07,3.55489191861e-07,1.14405338536e-06
1622209389271348015,height,4,16,width,4,4,0,1.69301728192e-08,2.0095839659e-08,-4.66336231852e-08,-2.33126922211e-08,2.0095839659e-08,9.93112962533e-07,-1.84292758831e-07,-1.43642182593e-07,-4.66336231852e-08,-1.84292758831e-07,1.41872340009e-06,3.25954630398e-07,-2.33126922211e-08,-1.43642182593e-07,3.25954630398e-07,1.13890928333e-06
1622209389527183223,height,4,16,width,4,4,0,1.69856697596e-08,2.01137400069e-08,-4.06880182879e-08,-2.42951276874e-08,2.01137400069e-08,9.89410864349e-07,-2.02613847478e-07,-9.84930323966e-08,-4.06880182879e-08,-2.02613847478e-07,1.39542396482e-06,3.38944374789e-07,-2.42951276874e-08,-9.84930323966e-08,3.38944374789e-07,1.16461626476e-06
1622209389782698901,height,4,16,width,4,4,0,1.70486806894e-08,1.98812042385e-08,-4.35858531489e-08,-2.35539427962e-08,1.98812042385e-08,9.58719283517e-07,-1.96951546627e-07,-1.14284681274e-07,-4.35858531489e-08,-1.96951546627e-07,1.39279109135e-06,3.52780375579e-07,-2.35539427962e-08,-1.14284681274e-07,3.52780375579e-07,1.1688007362e-06
1622209390034894285,height,4,16,width,4,4,0,1.72383334274e-08,1.84191577546e-08,-4.44515393383e-08,-2.48635636524e-08,1.84191577546e-08,9.9404564935e-07,-1.93797774273e-07,-1.24064257534e-07,-4.44515393383e-08,-1.93797774273e-07,1.38435598274e-06,3.40449048508e-07,-2.48635636524e-08,-1.24064257534e-07,3.40449048508e-07,1.1525979744e-06
1622209390291531998,height,4,16,width,4,4,0,1.7186366108e-08,1.87488335968e-08,-4.23371417924e-08,-2.57682177818e-08,1.87488335968e-08,1.00619467958e-06,-2.04044127372e-07,-1.15767754494e-07,-4.23371417924e-08,-2.04044127372e-07,1.39224141549e-06,3.3194947946e-07,-2.57682177818e-08,-1.15767754494e-07,3.3194947946e-07,1.15709599413e-06
1622209390547668670,height,4,16,width,4,4,0,1.71873857369e-08,1.79750578866e-08,-4.29145536884e-08,-2.27722765089e-08,1.79750578866e-08,9.83388076747e-07,-1.88576819937e-07,-1.09312253471e-07,-4.29145536884e-08,-1.88576819937e-07,1.3787653188e-06,3.37619468382e-07,-2.27722765089e-08,-1.09312253471e-07,3.37619468382e-07,1.16426133445e-06
1622209390802305575,height,4,16,width,4,4,0,1.70998415427e-08,1.92606997018e-08,-4.17946814935e-08,-2.52892284891e-08,1.92606997018e-08,9.73512555902e-07,-1.7936250174e-07,-1.14504224769e-07,-4.17946814935e-08,-1.7936250174e-07,1.37483687013e-06,3.24279170627e-07,-2.52892284891e-08,-1.14504224769e-07,3.24279170627e-07,1.18613434097e-06
1622209391062715698,height,4,16,width,4,4,0,1.74845844469e-08,2.03712087199e-08,-4.51819417435e-08,-2.65428656832e-08,2.03712087199e-08,9.84939674709e-07,-1.95612145149e-07,-1.42174371831e-07,-4.51819417435e-08,-1.95612145149e-07,1.38766290547e-06,3.63448492635e-07,-2.65428656832e-08,-1.42174371831e-07,3.63448492635e-07,1.18977277452e-06
1622209391330118570,height,4,16,width,4,4,0,1.68458580418e-08,2.17496420873e-08,-4.20194368189e-08,-2.49634801719e-08,2.17496420873e-08,9.84081339084e-07,-2.04743912491e-07,-1.36046281796e-07,-4.20194368189e-08,-2.04743912491e-07,1.38668622185e-06,3.36245136623e-07,-2.49634801719e-08,-1.36046281796e-07,3.36245136623e-07,1.14165959531e-06
1622209391569203303,height,4,16,width,4,4,0,1.7385113793e-08,1.81377544095e-08,-4.38962111105e-08,-2.75126854632e-08,1.81377544095e-08,9.84308712759e-07,-1.93666352288e-07,-1.17115376952e-07,-4.38962111105e-08,-1.93666352288e-07,1.38645123116e-06,3.44271597896e-07,-2.75126854632e-08,-1.17115376952e-07,3.44271597896e-07,1.16977741982e-06
1622209391826574524,height,4,16,width,4,4,0,1.75288548121e-08,2.04936476678e-08,-4.29387476686e-08,-2.53985010801e-08,2.04936476678e-08,9.89012050923e-07,-2.0646389487e-07,-1.45267122775e-07,-4.29387476686e-08,-2.0646389487e-07,1.40247038871e-06,3.50097451474e-07,-2.53985010801e-08,-1.45267122775e-07,3.50097451474e-07,1.1873277117e-06
1622209392085178409,height,4,16,width,4,4,0,1.71601257648e-08,1.75514518475e-08,-4.0961083414e-08,-2.07430108645e-08,1.75514518475e-08,9.72008820099e-07,-2.06915274248e-07,-1.23279704667e-07,-4.0961083414e-08,-2.06915274248e-07,1.40005158755e-06,3.46648164395e-07,-2.07430108645e-08,-1.23279704667e-07,3.46648164395e-07,1.15259251743e-06
1622209392403625980,height,4,16,width,4,4,0,1.7128625629e-08,2.00267820105e-08,-3.97484072323e-08,-2.01182590587e-08,2.00267820105e-08,9.57698603088e-07,-1.94725501501e-07,-1.15919917221e-07,-3.97484072323e-08,-1.94725501501e-07,1.39022426993e-06,3.21238019296e-07,-2.01182590587e-08,-1.15919917221e-07,3.21238019296e-07,1.16727585464e-06
1622209392657040228,height,4,16,width,4,4,0,1.74262950736e-08,1.71155125628e-08,-4.0756162889e-08,-2.41400943679e-08,1.71155125628e-08,9.83521886155e-07,-1.99143087798e-07,-1.30180765723e-07,-4.0756162889e-08,-1.99143087798e-07,1.40437123264e-06,3.55643663852e-07,-2.41400943679e-08,-1.30180765723e-07,3.55643663852e-07,1.1581093986e-06
1622209392915694233,height,4,16,width,4,4,0,1.71963563389e-08,2.12422879287e-08,-4.25297095319e-08,-2.43325217752e-08,2.12422879287e-08,9.7434667623e-07,-1.80696972052e-07,-1.35710806148e-07,-4.25297095319e-08,-1.80696972052e-07,1.37273468681e-06,3.24509926486e-07,-2.43325217752e-08,-1.35710806148e-07,3.24509926486e-07,1.15262776035e-06
1622209393171792890,height,4,16,width,4,4,0,1.71695369033e-08,2.15153868055e-08,-4.41820589003e-08,-2.30734915618e-08,2.15153868055e-08,9.97090637611e-07,-2.02115074899e-07,-1.30635697815e-07,-4.41820589003e-08,-2.02115074899e-07,1.40729127907e-06,3.35515892402e-07,-2.30734915618e-08,-1.30635697815e-07,3.35515892402e-07,1.15500483844e-06
1622209393426199456,height,4,16,width,4,4,0,1.74145498022e-08,2.02493080081e-08,-4.23452632958e-08,-2.65888715489e-08,2.02493080081e-08,9.99430653792e-07,-2.21090132868e-07,-1.29523527903e-07,-4.23452632958e-08,-2.21090132868e-07,1.40514191571e-06,3.41567641726e-07,-2.65888715489e-08,-1.29523527903e-07,3.41567641726e-07,1.15281943636e-06
1622209393687947065,height,4,16,width,4,4,0,1.74797278873e-08,2.05816874654e-08,-4.27972786099e-08,-2.52610696805e-08,2.05816874654e-08,1.03509296423e-06,-2.21428422265e-07,-1.47480236024e-07,-4.27972786099e-08,-2.21428422265e-07,1.38309292197e-06,3.32959217531e-07,-2.52610696805e-08,-1.47480236024e-07,3.32959217531e-07,1.18391176329e-06
1622209393939662720,height,4,16,width,4,4,0,1.73041563301e-08,1.95112441759e-08,-4.56159980899e-08,-2.66382258474e-08,1.95112441759e-08,9.65490016824e-07,-1.85535952824e-07,-1.27251965409e-07,-4.56159980899e-08,-1.85535952824e-07,1.4289680621e-06,3.52627182565e-07,-2.66382258474e-08,-1.27251965409e-07,3.52627182565e-07,1.15770785669e-06
1622209394193959061,height,4,16,width,4,4,0,1.69644085446e-08,1.73137522097e-08,-4.11560137081e-08,-2.19184954631e-08,1.73137522097e-08,1.00043087059e-06,-1.95177264573e-07,-1.24539781154e-07,-4.11560137081e-08,-1.95177264573e-07,1.3949716049e-06,3.14638157306e-07,-2.19184954631e-08,-1.24539781154e-07,3.14638157306e-07,1.19272249322e-06
1622209394446997374,height,4,16,width,4,4,0,1.70352851825e-08,1.99080716357e-08,-4.01758022406e-08,-2.51345877444e-08,1.99080716357e-08,9.80893446467e-07,-2.05557512345e-07,-1.22700711813e-07,-4.01758022406e-08,-2.05557512345e-07,1.40457348152e-06,3.28097570446e-07,-2.51345877444e-08,-1.22700711813e-07,3.28097570446e-07,1.16237902148e-06
1622209394705653823,height,4,16,width,4,4,0,1.70767151531e-08,2.06922958768e-08,-4.47134880233e-08,-2.57474184195e-08,2.06922958768e-08,1.01986142909e-06,-2.10975201753e-07,-1.44291021797e-07,-4.47134880233e-08,-2.10975201753e-07,1.42921760471e-06,3.46204842572e-07,-2.57474184195e-08,-1.44291021797e-07,3.46204842572e-07,1.18019693218e-06
1622209394966792129,height,4,16,width,4,4,0,1.75241474665e-08,1.76788361728e-08,-4.52257538086e-08,-2.08848902616e-08,1.76788361728e-08,9.67132223195e-07,-1.83586152502e-07,-1.13361352305e-07,-4.52257538086e-08,-1.83586152502e-07,1.39503538321e-06,3.33304910782e-07,-2.08848902616e-08,-1.13361352305e-07,3.33304910782e-07,1.17902482089e-06
