%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.dim2.label,field.layout.dim2.size,field.layout.dim2.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31
1623881959032219591,height,4,32,width,4,8,imag,2,2,0,7.54214113385e-08,0.0,2.0046268645e-08,-6.55133813865e-09,-5.17389686649e-08,-2.43312481274e-08,2.13527151516e-08,-6.30091534504e-09,2.0046268645e-08,6.55133813865e-09,3.88260605177e-06,0.0,-1.17433671676e-07,-9.73685985173e-08,2.58149679411e-08,2.1040789111e-09,-5.17389686649e-08,2.43312481274e-08,-1.17433671676e-07,9.73685985173e-08,4.68404095955e-06,0.0,-1.0170680298e-07,1.33403617042e-07,2.13527151516e-08,6.30091534504e-09,2.58149679411e-08,-2.1040789111e-09,-1.0170680298e-07,-1.33403617042e-07,4.76641025671e-06,0.0
1623881959168029392,height,4,32,width,4,8,imag,2,2,0,7.53009246068e-08,0.0,1.73916028245e-08,-3.4893936629e-09,-5.09518969238e-08,-2.68956661387e-08,1.83846129431e-08,-6.40187280965e-09,1.73916028245e-08,3.4893936629e-09,3.90318518839e-06,0.0,-3.9229217208e-08,-6.25937559562e-08,8.14374701008e-09,-1.11614530951e-08,-5.09518969238e-08,2.68956661387e-08,-3.9229217208e-08,6.25937559562e-08,4.70209351988e-06,0.0,-7.55036282385e-08,1.27033246144e-07,1.83846129431e-08,6.40187280965e-09,8.14374701008e-09,1.11614530951e-08,-7.55036282385e-08,-1.27033246144e-07,4.7677153816e-06,0.0
1623881959279036875,height,4,32,width,4,8,imag,2,2,0,7.56193330176e-08,0.0,1.41933176323e-08,-1.31825983463e-09,-5.16348990232e-08,-1.98180867272e-08,1.5075940496e-08,-1.01890389459e-08,1.41933176323e-08,1.31825983463e-09,3.85704788641e-06,0.0,-6.78260718701e-08,-3.66091690296e-08,5.5492024309e-09,-2.53515963777e-08,-5.16348990232e-08,1.98180867272e-08,-6.78260718701e-08,3.66091690296e-08,4.70206623504e-06,0.0,-8.63070823698e-08,1.17894330742e-07,1.5075940496e-08,1.01890389459e-08,5.5492024309e-09,2.53515963777e-08,-8.63070823698e-08,-1.17894330742e-07,4.72071133117e-06,0.0
1623881959408642744,height,4,32,width,4,8,imag,2,2,0,7.60365992392e-08,0.0,1.17529275201e-08,-5.51362422385e-09,-5.18946379202e-08,-1.8693310011e-08,1.77561378933e-08,-7.60772245201e-09,1.17529275201e-08,5.51362422385e-09,3.90385912397e-06,0.0,-5.86681991877e-08,-5.98081939529e-08,5.21409440069e-08,-7.87385268097e-09,-5.18946379202e-08,1.8693310011e-08,-5.86681991877e-08,5.98081939529e-08,4.71063458463e-06,0.0,-5.64051561014e-08,1.38466077715e-07,1.77561378933e-08,7.60772245201e-09,5.21409440069e-08,7.87385268097e-09,-5.64051561014e-08,-1.38466077715e-07,4.74341914014e-06,0.0
1623881959537551804,height,4,32,width,4,8,imag,2,2,0,7.50772741753e-08,0.0,7.45034611782e-09,-6.06456440622e-09,-5.20126093306e-08,-1.29912622882e-08,1.50930858922e-08,-1.60911159952e-08,7.45034611782e-09,6.06456440622e-09,3.86660985896e-06,0.0,-3.80506754993e-08,-8.30699136145e-08,4.85808122619e-08,-2.50077629715e-08,-5.20126093306e-08,1.29912622882e-08,-3.80506754993e-08,8.30699136145e-08,4.6920904424e-06,0.0,-9.0733571767e-08,1.13307216054e-07,1.50930858922e-08,1.60911159952e-08,4.85808122619e-08,2.50077629715e-08,-9.0733571767e-08,-1.13307216054e-07,4.73041563964e-06,0.0
1623881959665735214,height,4,32,width,4,8,imag,2,2,0,7.57671685392e-08,0.0,8.57745874328e-09,-1.02384136724e-08,-4.72187835499e-08,-1.85947204301e-08,1.32527411267e-08,-1.04001598444e-08,8.57745874328e-09,1.02384136724e-08,3.9234741962e-06,0.0,-9.72058558091e-08,-3.94731110021e-08,4.4039700775e-09,-3.20546895693e-08,-4.72187835499e-08,1.85947204301e-08,-9.72058558091e-08,3.94731110021e-08,4.71302155347e-06,0.0,-1.32667835828e-07,1.63150019716e-07,1.32527411267e-08,1.04001598444e-08,4.4039700775e-09,3.20546895693e-08,-1.32667835828e-07,-1.63150019716e-07,4.75544857181e-06,0.0
1623881959792194751,height,4,32,width,4,8,imag,2,2,0,7.53719788804e-08,0.0,1.05733723998e-08,-7.42981631774e-09,-4.64459972704e-08,-2.4980261415e-08,1.80855312948e-08,-7.74406494486e-09,1.05733723998e-08,7.42981631774e-09,3.91009552914e-06,0.0,-4.93492819942e-08,-7.06120886207e-08,7.23934334701e-08,1.19142229416e-09,-4.64459972704e-08,2.4980261415e-08,-4.93492819942e-08,7.06120886207e-08,4.69628776045e-06,0.0,-4.81415405318e-08,1.33312738626e-07,1.80855312948e-08,7.74406494486e-09,7.23934334701e-08,-1.19142229416e-09,-4.81415405318e-08,-1.33312738626e-07,4.79047184854e-06,0.0
1623881959921278353,height,4,32,width,4,8,imag,2,2,0,7.54849409645e-08,0.0,1.57042716609e-08,-6.87629109208e-09,-4.89815263904e-08,-2.16409361542e-08,2.07113810546e-08,-1.41556615318e-08,1.57042716609e-08,6.87629109208e-09,3.89210708818e-06,0.0,-9.15608708851e-08,-5.21838714462e-08,9.95292950279e-08,-4.55813982114e-08,-4.89815263904e-08,2.16409361542e-08,-9.15608708851e-08,5.21838714462e-08,4.71638395538e-06,0.0,-1.34380158556e-07,8.5850906828e-08,2.07113810546e-08,1.41556615318e-08,9.95292950279e-08,4.55813982114e-08,-1.34380158556e-07,-8.5850906828e-08,4.7442590585e-06,0.0
1623881960049088807,height,4,32,width,4,8,imag,2,2,0,8.23386372417e-08,0.0,8.11059877037e-08,7.47781747634e-09,-2.1877177403e-08,8.51613624064e-09,4.0924057032e-08,-1.96421350296e-08,8.11059877037e-08,-7.47781747634e-09,4.17822502641e-06,0.0,1.17599228133e-07,1.03157702824e-07,1.81616186978e-07,-7.76226514176e-08,-2.1877177403e-08,-8.51613624064e-09,1.17599228133e-07,-1.03157702824e-07,4.86132012156e-06,0.0,-4.6414399435e-08,2.79612977216e-09,4.0924057032e-08,1.96421350296e-08,1.81616186978e-07,7.76226514176e-08,-4.6414399435e-08,-2.79612977216e-09,4.87614806843e-06,0.0
1623881960176588473,height,4,32,width,4,8,imag,2,2,0,7.56613758313e-08,0.0,1.10816573695e-08,-7.78466535678e-09,-5.19827061396e-08,-2.6200291714e-08,1.52051917723e-08,-4.09803968537e-09,1.10816573695e-08,7.78466535678e-09,3.90813738704e-06,0.0,-4.17726369051e-08,-5.65010580544e-08,7.77691298026e-08,-2.60191832524e-08,-5.19827061396e-08,2.6200291714e-08,-4.17726369051e-08,5.65010580544e-08,4.66529445475e-06,0.0,-1.20283061733e-07,1.38819885365e-07,1.52051917723e-08,4.09803968537e-09,7.77691298026e-08,2.60191832524e-08,-1.20283061733e-07,-1.38819885365e-07,4.7643520702e-06,0.0
1623881960302859341,height,4,32,width,4,8,imag,2,2,0,7.68132082385e-08,0.0,1.12454330292e-08,-6.92869939201e-09,-5.08118880305e-08,-2.34238388686e-08,1.53367167854e-08,-1.00262296243e-08,1.12454330292e-08,6.92869939201e-09,3.85407702197e-06,0.0,-7.79963613695e-08,-8.5092310087e-08,3.71399337951e-08,-3.95423356281e-08,-5.08118880305e-08,2.34238388686e-08,-7.79963613695e-08,8.5092310087e-08,4.70468467029e-06,0.0,-3.65944572422e-08,1.10530187669e-07,1.53367167854e-08,1.00262296243e-08,3.71399337951e-08,3.95423356281e-08,-3.65944572422e-08,-1.10530187669e-07,4.75948218082e-06,0.0
1623881960425164891,height,4,32,width,4,8,imag,2,2,0,7.59851488397e-08,0.0,1.29700126195e-08,-3.33690630683e-09,-5.37302042858e-08,-2.20157403419e-08,1.91496365431e-08,-7.73046693325e-09,1.29700126195e-08,3.33690630683e-09,3.90128843719e-06,0.0,-9.85148957966e-08,-6.25158236289e-08,5.93984594843e-08,-2.35969324081e-08,-5.37302042858e-08,2.20157403419e-08,-9.85148957966e-08,6.25158236289e-08,4.68270309284e-06,0.0,-1.22126834867e-07,1.14744558743e-07,1.91496365431e-08,7.73046693325e-09,5.93984594843e-08,2.35969324081e-08,-1.22126834867e-07,-1.14744558743e-07,4.70793884233e-06,0.0
1623881960551954111,height,4,32,width,4,8,imag,2,2,0,7.6353046552e-08,0.0,1.85499882122e-08,-1.46459839812e-08,-5.66128761648e-08,-2.14911679564e-08,2.13256470261e-08,-1.01847650313e-08,1.85499882122e-08,1.46459839812e-08,3.87120644518e-06,0.0,-4.28949142872e-08,-9.18589080356e-08,7.71049286641e-08,-4.19130952167e-09,-5.66128761648e-08,2.14911679564e-08,-4.28949142872e-08,9.18589080356e-08,4.64365393782e-06,0.0,-1.28104872488e-07,1.28953161038e-07,2.13256470261e-08,1.01847650313e-08,7.71049286641e-08,4.19130952167e-09,-1.28104872488e-07,-1.28953161038e-07,4.7883845582e-06,0.0
1623881960681145342,height,4,32,width,4,8,imag,2,2,0,7.61676233196e-08,0.0,8.65146443374e-09,2.05127270725e-09,-4.61028228926e-08,-1.98689065201e-08,1.66956635184e-08,-1.34660202988e-08,8.65146443374e-09,-2.05127270725e-09,3.90727564081e-06,0.0,-6.6287611844e-08,-7.90358072322e-08,9.2246509098e-08,-1.50896362072e-08,-4.61028228926e-08,1.98689065201e-08,-6.6287611844e-08,7.90358072322e-08,4.67734980703e-06,0.0,-1.01372648942e-07,8.59578292989e-08,1.66956635184e-08,1.34660202988e-08,9.2246509098e-08,1.50896362072e-08,-1.01372648942e-07,-8.59578292989e-08,4.75841670777e-06,0.0
1623881960807347064,height,4,32,width,4,8,imag,2,2,0,0.00147395359818,0.0,0.00713045708835,-0.00526569131762,-0.00141975586303,0.00109263986815,0.0042907721363,0.00664716772735,0.00713045708835,0.00526569131762,0.0537510104477,0.0,-0.0108145494014,0.000213598395931,-0.00302124675363,0.047741625458,-0.00141975586303,-0.00109263986815,-0.0108145494014,-0.000213598395931,0.00220517092384,0.0,0.000797780463472,-0.00966249313205,0.0042907721363,-0.00664716772735,-0.00302124675363,-0.047741625458,0.000797780463472,0.00966249313205,0.0427830442786,0.0
1623881960936761930,height,4,32,width,4,8,imag,2,2,0,0.00687630381435,0.0,0.0336165800691,-0.0247333198786,-0.00719562824816,0.0050805285573,0.0187071058899,0.0319943986833,0.0336165800691,0.0247333198786,0.255259931087,0.0,-0.0535807162523,-0.0010367014911,-0.0237796213478,0.224654152989,-0.00719562824816,-0.0050805285573,-0.0535807162523,0.0010367014911,0.011407260783,0.0,0.00408107368276,-0.047651514411,0.0187071058899,-0.0319943986833,-0.0237796213478,-0.224654152989,0.00408107368276,0.047651514411,0.201037690043,0.0
1623881961063600581,height,4,32,width,4,8,imag,2,2,0,0.00690503977239,0.0,0.0334692299366,-0.0252573695034,-0.00805184058845,0.00472451746464,0.0176908615977,0.0329756997526,0.0334692299366,0.0252573695034,0.256533145905,0.0,-0.0564691834152,-0.00657012825832,-0.035087428987,0.225519657135,-0.00805184058845,-0.00472451746464,-0.0564691834152,0.00657012825832,0.0127697959542,0.0,0.0019435796421,-0.0509403087199,0.0176908615977,-0.0329756997526,-0.035087428987,-0.225519657135,0.0019435796421,0.0509403087199,0.20411208272,0.0
1623881961192800776,height,4,32,width,4,8,imag,2,2,0,0.00686829723418,0.0,0.0333487279713,-0.0252662450075,-0.00869441125542,0.0038262498565,0.0162827782333,0.0327858626842,0.0333487279713,0.0252662450075,0.256846994162,0.0,-0.0564555823803,-0.0134438006207,-0.041800647974,0.220086351037,-0.00869441125542,-0.0038262498565,-0.0564555823803,0.0134438006207,0.0132789360359,0.0,-0.00238187145442,-0.0509577840567,0.0162827782333,-0.0327858626842,-0.041800647974,-0.220086351037,-0.00238187145442,0.0509577840567,0.196397840977,0.0
1623881961321266232,height,4,32,width,4,8,imag,2,2,0,0.0068453871645,0.0,0.0327394381166,-0.0254050455987,-0.00899967458099,0.00372419576161,0.0161329228431,0.0329520143569,0.0327394381166,0.0254050455987,0.252704709768,0.0,-0.0569965280592,-0.0156289190054,-0.0453899912536,0.218339830637,-0.00899967458099,-0.00372419576161,-0.0569965280592,0.0156289190054,0.0139969596639,0.0,-0.00332974758931,-0.0524688400328,0.0161329228431,-0.0329520143569,-0.0453899912536,-0.218339830637,-0.00332974758931,0.0524688400328,0.197851061821,0.0
1623881961459171731,height,4,32,width,4,8,imag,2,2,0,0.00690162973478,0.0,0.0328745506704,-0.0253638215363,-0.0088091949001,0.00430592522025,0.0175162553787,0.0332597568631,0.0328745506704,0.0253638215363,0.251778304577,0.0,-0.057976026088,-0.0118986479938,-0.0390348806977,0.223880648613,-0.0088091949001,-0.00430592522025,-0.057976026088,0.0118986479938,0.0140921045095,0.0,-0.00161990046035,-0.0538115799427,0.0175162553787,-0.0332597568631,-0.0390348806977,-0.223880648613,-0.00161990046035,0.0538115799427,0.206185281277,0.0
1623881961578530487,height,4,32,width,4,8,imag,2,2,0,0.00684522558004,0.0,0.0329169631004,-0.025560118258,-0.00836437661201,0.00407829228789,0.0177855249494,0.0323437787592,0.0329169631004,0.025560118258,0.255670487881,0.0,-0.0555503219366,-0.0116625176743,-0.0354524478316,0.222814664245,-0.00836437661201,-0.00407829228789,-0.0555503219366,0.0116625176743,0.0128028336912,0.0,-0.00249108998105,-0.0504917390645,0.0177855249494,-0.0323437787592,-0.0354524478316,-0.222814664245,-0.00249108998105,0.0504917390645,0.200294271111,0.0
