%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.dim2.label,field.layout.dim2.size,field.layout.dim2.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31
1623879562146669276,height,4,32,width,4,8,imag,2,2,0,7.63228982237e-08,0.0,2.25215508465e-08,-2.25744289928e-09,-3.2771723113e-08,-3.49735955751e-08,4.0563303827e-09,-8.86861641902e-08,2.25215508465e-08,2.25744289928e-09,3.86060173696e-06,0.0,-1.23476326053e-07,-9.30833579105e-08,2.27920349261e-08,-3.30347091904e-07,-3.2771723113e-08,3.49735955751e-08,-1.23476326053e-07,9.30833579105e-08,4.66477467853e-06,0.0,4.20616714791e-07,4.51756562825e-07,4.0563303827e-09,8.86861641902e-08,2.27920349261e-08,3.30347091904e-07,4.20616714791e-07,-4.51756562825e-07,5.24179404238e-06,0.0
1623879562279405526,height,4,32,width,4,8,imag,2,2,0,7.53806901344e-08,0.0,2.79186700425e-08,-1.86072574015e-10,-3.57854084143e-08,-3.3348776185e-08,7.84042963886e-09,-8.14872933574e-08,2.79186700425e-08,1.86072574015e-10,3.93714344682e-06,0.0,-1.37497920605e-07,-1.16621151847e-07,4.3593768595e-08,-2.99959936001e-07,-3.57854084143e-08,3.3348776185e-08,-1.37497920605e-07,1.16621151847e-07,4.66328219773e-06,0.0,4.03719610631e-07,4.42291195668e-07,7.84042963886e-09,8.14872933574e-08,4.3593768595e-08,2.99959936001e-07,4.03719610631e-07,-4.42291195668e-07,5.13662507728e-06,0.0
1623879562401994743,height,4,32,width,4,8,imag,2,2,0,7.52289892603e-08,0.0,2.70774744848e-08,-6.33723518106e-09,-3.31333680492e-08,-3.2015211815e-08,1.1000697242e-08,-8.15983156599e-08,2.70774744848e-08,6.33723518106e-09,3.92160382034e-06,0.0,-1.48365728592e-07,-1.01942681852e-07,1.70399125921e-08,-2.87675277377e-07,-3.31333680492e-08,3.2015211815e-08,-1.48365728592e-07,1.01942681852e-07,4.68485995953e-06,0.0,3.60014013268e-07,4.73788333011e-07,1.1000697242e-08,8.15983156599e-08,1.70399125921e-08,2.87675277377e-07,3.60014013268e-07,-4.73788333011e-07,5.17548824064e-06,0.0
1623879562532145373,height,4,32,width,4,8,imag,2,2,0,7.52983808638e-08,0.0,2.66554973649e-08,-7.03195146556e-09,-3.87697092208e-08,-3.49149154033e-08,7.08518266279e-09,-8.51542623082e-08,2.66554973649e-08,7.03195146556e-09,3.89991237171e-06,0.0,-8.50064196811e-08,-1.25907206439e-07,3.49194166915e-08,-3.03114717326e-07,-3.87697092208e-08,3.49149154033e-08,-8.50064196811e-08,1.25907206439e-07,4.70272880193e-06,0.0,4.28758596627e-07,4.35957304035e-07,7.08518266279e-09,8.51542623082e-08,3.49194166915e-08,3.03114717326e-07,4.28758596627e-07,-4.35957304035e-07,5.23065682501e-06,0.0
1623879562649953314,height,4,32,width,4,8,imag,2,2,0,7.44954888887e-08,0.0,2.4272928556e-08,-2.11343942347e-09,-3.51924747122e-08,-3.00906606299e-08,-2.10783124288e-09,-7.83434970231e-08,2.4272928556e-08,2.11343942347e-09,3.91733465221e-06,0.0,-1.3653833264e-07,-1.20812927662e-07,-2.89612387405e-08,-3.44173770372e-07,-3.51924747122e-08,3.00906606299e-08,-1.3653833264e-07,1.20812927662e-07,4.69537826575e-06,0.0,4.22164561087e-07,4.59223457483e-07,-2.10783124288e-09,7.83434970231e-08,-2.89612387405e-08,3.44173770372e-07,4.22164561087e-07,-4.59223457483e-07,5.20575622431e-06,0.0
1623879562773373622,height,4,32,width,4,8,imag,2,2,0,7.56210383202e-08,0.0,2.1500962788e-08,-1.35882272101e-09,-2.90852604223e-08,-3.56554288317e-08,-3.78149911384e-09,-7.62758531891e-08,2.1500962788e-08,1.35882272101e-09,3.91414187106e-06,0.0,-7.50711066644e-08,-6.78563552015e-08,5.28346681961e-08,-3.11797862196e-07,-2.90852604223e-08,3.56554288317e-08,-7.50711066644e-08,6.78563552015e-08,4.6886570999e-06,0.0,3.86850331324e-07,4.16425876892e-07,-3.78149911384e-09,7.62758531891e-08,5.28346681961e-08,3.11797862196e-07,3.86850331324e-07,-4.16425876892e-07,5.21645506524e-06,0.0
1623879562898215181,height,4,32,width,4,8,imag,2,2,0,7.62776508623e-08,0.0,2.84281522767e-08,-8.25858048614e-09,-3.14160146786e-08,-2.95767748071e-08,1.00742338915e-08,-8.31153244008e-08,2.84281522767e-08,8.25858048614e-09,3.9265300984e-06,0.0,-1.39666553878e-07,-1.19895972261e-07,6.31640375559e-08,-3.45057856066e-07,-3.14160146786e-08,2.95767748071e-08,-1.39666553878e-07,1.19895972261e-07,4.61997387902e-06,0.0,3.99728975253e-07,4.55172170177e-07,1.00742338915e-08,8.31153244008e-08,6.31640375559e-08,3.45057856066e-07,3.99728975253e-07,-4.55172170177e-07,5.26362782693e-06,0.0
1623879563028924870,height,4,32,width,4,8,imag,2,2,0,7.55739790748e-08,0.0,2.95038038445e-08,6.68865032805e-11,-3.57994878186e-08,-3.22727977675e-08,-1.74602066139e-09,-7.49412336631e-08,2.95038038445e-08,-6.68865032805e-11,3.8881553337e-06,0.0,-1.14041007748e-07,-1.17503560659e-07,2.18667572938e-08,-3.3067607319e-07,-3.57994878186e-08,3.22727977675e-08,-1.14041007748e-07,1.17503560659e-07,4.72721058031e-06,0.0,4.0618229491e-07,4.53480510032e-07,-1.74602066139e-09,7.49412336631e-08,2.18667572938e-08,3.3067607319e-07,4.0618229491e-07,-4.53480510032e-07,5.20245475855e-06,0.0
1623879563157391318,height,4,32,width,4,8,imag,2,2,0,7.58328511097e-08,0.0,2.10421173819e-08,-6.24546803163e-10,-3.56375409183e-08,-3.51921869424e-08,2.62946375784e-09,-8.31264301837e-08,2.10421173819e-08,6.24546803163e-10,3.92299216401e-06,0.0,-1.7075933556e-07,-1.60635622137e-07,2.82971690524e-08,-3.20385453279e-07,-3.56375409183e-08,3.51921869424e-08,-1.7075933556e-07,1.60635622137e-07,4.69584574603e-06,0.0,4.34703224528e-07,4.72523140616e-07,2.62946375784e-09,8.31264301837e-08,2.82971690524e-08,3.20385453279e-07,4.34703224528e-07,-4.72523140616e-07,5.28645978193e-06,0.0
1623879563285941416,height,4,32,width,4,8,imag,2,2,0,7.526423218e-08,0.0,2.50169005511e-08,-2.39133268742e-10,-3.32071792286e-08,-2.64480739531e-08,2.45897990858e-09,-7.89169476434e-08,2.50169005511e-08,2.39133268742e-10,3.90345394408e-06,0.0,-1.10765441264e-07,-1.28511402409e-07,2.97804785276e-08,-2.70936197921e-07,-3.32071792286e-08,2.64480739531e-08,-1.10765441264e-07,1.28511402409e-07,4.63342803414e-06,0.0,4.18144622927e-07,4.95757547014e-07,2.45897990858e-09,7.89169476434e-08,2.97804785276e-08,2.70936197921e-07,4.18144622927e-07,-4.95757547014e-07,5.24216329723e-06,0.0
