%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.dim2.label,field.layout.dim2.size,field.layout.dim2.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31
1624274761617768081,height,4,32,width,4,8,imag,2,2,0,7.62289715794e-08,0.0,2.26136744885e-08,-2.28913510369e-09,-3.28121601001e-08,-3.48862734256e-08,4.04089472994e-09,-8.86227127239e-08,2.26136744885e-08,2.28913510369e-09,3.86029023502e-06,0.0,-1.23346396208e-07,-9.32206702942e-08,2.29979644217e-08,-3.30144388272e-07,-3.28121601001e-08,3.48862734256e-08,-1.23346396208e-07,9.32206702942e-08,4.66438223157e-06,0.0,4.20549923774e-07,4.51692443448e-07,4.04089472994e-09,8.86227127239e-08,2.29979644217e-08,3.30144388272e-07,4.20549923774e-07,-4.51692443448e-07,5.24237111676e-06,0.0
1624274761742980747,height,4,32,width,4,8,imag,2,2,0,7.53535900344e-08,0.0,2.79378937762e-08,-3.39324707221e-10,-3.58523060129e-08,-3.31814291599e-08,7.62097407403e-09,-8.1385117312e-08,2.79378937762e-08,3.39324707221e-10,3.93725804315e-06,0.0,-1.37651340992e-07,-1.16539389694e-07,4.32819966534e-08,-2.99837495277e-07,-3.58523060129e-08,3.31814291599e-08,-1.37651340992e-07,1.16539389694e-07,4.66374240204e-06,0.0,4.03761589496e-07,4.42503534259e-07,7.62097407403e-09,8.1385117312e-08,4.32819966534e-08,2.99837495277e-07,4.03761589496e-07,-4.42503534259e-07,5.13657960255e-06,0.0
1624274761869649236,height,4,32,width,4,8,imag,2,2,0,7.5234105168e-08,0.0,2.71127902352e-08,-6.3671259376e-09,-3.30820739691e-08,-3.18963451207e-08,1.08393161113e-08,-8.15071743432e-08,2.71127902352e-08,6.3671259376e-09,3.92127913074e-06,0.0,-1.48191219296e-07,-1.02075894404e-07,1.68530043254e-08,-2.87641228169e-07,-3.30820739691e-08,3.18963451207e-08,-1.48191219296e-07,1.02075894404e-07,4.68482767246e-06,0.0,3.59991389587e-07,4.73551608593e-07,1.08393161113e-08,8.15071743432e-08,1.68530043254e-08,2.87641228169e-07,3.59991389587e-07,-4.73551608593e-07,5.17537819178e-06,0.0
1624274761996493479,height,4,32,width,4,8,imag,2,2,0,7.53808109266e-08,0.0,2.6678829812e-08,-7.06991043486e-09,-3.91871992633e-08,-3.46714728039e-08,7.07371228259e-09,-8.55426733892e-08,2.6678829812e-08,7.06991043486e-09,3.90023251384e-06,0.0,-8.52599910672e-08,-1.26222587937e-07,3.48359812108e-08,-3.02773059957e-07,-3.91871992633e-08,3.46714728039e-08,-8.52599910672e-08,1.26222587937e-07,4.70285158372e-06,0.0,4.28754248105e-07,4.35962988377e-07,7.07371228259e-09,8.55426733892e-08,3.48359812108e-08,3.02773059957e-07,4.28754248105e-07,-4.35962988377e-07,5.23042490386e-06,0.0
1624274762114233646,height,4,32,width,4,8,imag,2,2,0,7.44795585206e-08,0.0,2.44196396437e-08,-2.03777394958e-09,-3.51212108285e-08,-3.0264757811e-08,-2.25740537374e-09,-7.8060480746e-08,2.44196396437e-08,2.03777394958e-09,3.91747880713e-06,0.0,-1.36934929174e-07,-1.20832169159e-07,-2.89624910721e-08,-3.44349416537e-07,-3.51212108285e-08,3.0264757811e-08,-1.36934929174e-07,1.20832169159e-07,4.69527003588e-06,0.0,4.22311501325e-07,4.5944952376e-07,-2.25740537374e-09,7.8060480746e-08,-2.89624910721e-08,3.44349416537e-07,4.22311501325e-07,-4.5944952376e-07,5.20591129316e-06,0.0
1624274762242367051,height,4,32,width,4,8,imag,2,2,0,7.55994804535e-08,0.0,2.16594226998e-08,-1.35620681352e-09,-2.85449388571e-08,-3.58790366306e-08,-4.06279010434e-09,-7.5972302227e-08,2.16594226998e-08,1.35620681352e-09,3.91453704651e-06,0.0,-7.53086339955e-08,-6.81141543168e-08,5.26991321692e-08,-3.12152025117e-07,-2.85449388571e-08,3.58790366306e-08,-7.53086339955e-08,6.81141543168e-08,4.68926964459e-06,0.0,3.86844334344e-07,4.16634804878e-07,-4.06279010434e-09,7.5972302227e-08,5.26991321692e-08,3.12152025117e-07,3.86844334344e-07,-4.16634804878e-07,5.21662013853e-06,0.0
1624274762369417095,height,4,32,width,4,8,imag,2,2,0,7.6314059072e-08,0.0,2.85955330526e-08,-8.23078849521e-09,-3.17097743618e-08,-2.97903941515e-08,9.87220527549e-09,-8.30032220733e-08,2.85955330526e-08,8.23078849521e-09,3.92631000068e-06,0.0,-1.40111595215e-07,-1.20206820498e-07,6.34876258232e-08,-3.45069082641e-07,-3.17097743618e-08,2.97903941515e-08,-1.40111595215e-07,1.20206820498e-07,4.6201648729e-06,0.0,4.00137452061e-07,4.54949315554e-07,9.87220527549e-09,8.30032220733e-08,6.34876258232e-08,3.45069082641e-07,4.00137452061e-07,-4.54949315554e-07,5.26338817508e-06,0.0
1624274762497692176,height,4,32,width,4,8,imag,2,2,0,7.55467937097e-08,0.0,2.9544471758e-08,-1.71194142196e-10,-3.56899292342e-08,-3.22718562984e-08,-1.64290991922e-09,-7.47334212292e-08,2.9544471758e-08,1.71194142196e-10,3.88737907997e-06,0.0,-1.13575566729e-07,-1.17722528614e-07,2.2049352566e-08,-3.30343993937e-07,-3.56899292342e-08,3.22718562984e-08,-1.13575566729e-07,1.17722528614e-07,4.72776810057e-06,0.0,4.05864028608e-07,4.53254244803e-07,-1.64290991922e-09,7.47334212292e-08,2.2049352566e-08,3.30343993937e-07,4.05864028608e-07,-4.53254244803e-07,5.20221510669e-06,0.0
1624274762628509423,height,4,32,width,4,8,imag,2,2,0,7.58396367928e-08,0.0,2.09866559686e-08,-5.85520631979e-10,-3.54036799877e-08,-3.53206459636e-08,2.48858555985e-09,-8.27979533824e-08,2.09866559686e-08,5.85520631979e-10,3.92347646994e-06,0.0,-1.70850810832e-07,-1.60775840641e-07,2.82501328996e-08,-3.20276853927e-07,-3.54036799877e-08,3.53206459636e-08,-1.70850810832e-07,1.60775840641e-07,4.69553879157e-06,0.0,4.34847009956e-07,4.7199233677e-07,2.48858555985e-09,8.27979533824e-08,2.82501328996e-08,3.20276853927e-07,4.34847009956e-07,-4.7199233677e-07,5.28659484189e-06,0.0
1624274762754917844,height,4,32,width,4,8,imag,2,2,0,7.52437046003e-08,0.0,2.5069288867e-08,-3.57100286841e-11,-3.29452909398e-08,-2.6577163581e-08,2.37692332483e-09,-7.88109630889e-08,2.5069288867e-08,3.57100286841e-11,3.90377408621e-06,0.0,-1.10556264588e-07,-1.28267132027e-07,3.00127709352e-08,-2.70560775562e-07,-3.29452909398e-08,2.6577163581e-08,-1.10556264588e-07,1.28267132027e-07,4.63345622848e-06,0.0,4.18544317426e-07,4.95361405228e-07,2.37692332483e-09,7.88109630889e-08,3.00127709352e-08,2.70560775562e-07,4.18544317426e-07,-4.95361405228e-07,5.2422369663e-06,0.0
