%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.dim2.label,field.layout.dim2.size,field.layout.dim2.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31
1624276165194182290,height,4,32,width,4,8,imag,2,2,0,7.53914974894e-08,0.0,1.27419674811e-08,-4.68746463866e-09,-4.51639721177e-08,-2.11714983323e-08,1.93565981021e-08,-3.91654957355e-08,1.27419674811e-08,4.68746463866e-09,3.85578960049e-06,0.0,-5.7745488391e-08,-4.47704309181e-08,8.85705802034e-08,-3.26735403178e-08,-4.51639721177e-08,2.11714983323e-08,-5.7745488391e-08,4.47704309181e-08,4.66852134196e-06,0.0,-2.24621459211e-08,3.73899752049e-07,1.93565981021e-08,3.91654957355e-08,8.85705802034e-08,3.26735403178e-08,-2.24621459211e-08,-3.73899752049e-07,4.8511865316e-06,0.0
1624276165283520475,height,4,32,width,4,8,imag,2,2,0,7.56173292871e-08,0.0,1.19223173556e-08,-9.47495193415e-10,-3.84256431119e-08,-1.75119119206e-08,1.92506952601e-08,-2.88501933454e-08,1.19223173556e-08,9.47495193415e-10,3.92798210669e-06,0.0,-7.85319969054e-08,-5.81491690355e-08,5.35906217181e-08,-1.03299960585e-07,-3.84256431119e-08,1.75119119206e-08,-7.85319969054e-08,5.81491690355e-08,4.66676647193e-06,0.0,1.57272257439e-08,3.48552276819e-07,1.92506952601e-08,2.88501933454e-08,5.35906217181e-08,1.03299960585e-07,1.57272257439e-08,-3.48552276819e-07,4.82904806631e-06,0.0
1624276165397864086,height,4,32,width,4,8,imag,2,2,0,7.55604716574e-08,0.0,1.33469733044e-08,-5.55641399558e-09,-3.92183281406e-08,-1.96088763005e-08,2.11169268738e-08,-3.28217168999e-08,1.33469733044e-08,5.55641399558e-09,3.86856436307e-06,0.0,-8.30944202335e-08,-5.85227724059e-08,5.95002020987e-08,-1.24675565871e-07,-3.92183281406e-08,1.96088763005e-08,-8.30944202335e-08,5.85227724059e-08,4.66533992949e-06,0.0,-5.35284350178e-08,3.69369701048e-07,2.11169268738e-08,3.28217168999e-08,5.95002020987e-08,1.24675565871e-07,-5.35284350178e-08,-3.69369701048e-07,4.88040359414e-06,0.0
1624276165529126566,height,4,32,width,4,8,imag,2,2,0,7.59294422892e-08,0.0,1.52731089997e-08,-4.49499060196e-09,-4.52046116095e-08,-8.8260332376e-09,2.97728526277e-08,-3.29121192522e-08,1.52731089997e-08,4.49499060196e-09,3.92772881241e-06,0.0,-9.20224394463e-08,-7.2089783032e-08,2.98459070791e-08,-8.59988347202e-08,-4.52046116095e-08,8.8260332376e-09,-9.20224394463e-08,7.2089783032e-08,4.63314518129e-06,0.0,-4.59657911733e-08,3.20205970183e-07,2.97728526277e-08,3.29121192522e-08,2.98459070791e-08,8.59988347202e-08,-4.59657911733e-08,-3.20205970183e-07,4.84547172164e-06,0.0
1624276165656669373,height,4,32,width,4,8,imag,2,2,0,7.60732632443e-08,0.0,1.87954807274e-08,-1.7663579488e-09,-4.74524988192e-08,-1.77462915474e-08,1.90906792596e-08,-3.23120694645e-08,1.87954807274e-08,1.7663579488e-09,3.88911121263e-06,0.0,-1.04139708412e-07,-6.83545593461e-08,8.74531380646e-08,-8.17465988234e-08,-4.74524988192e-08,1.77462915474e-08,-1.04139708412e-07,6.83545593461e-08,4.68997859571e-06,0.0,-5.76910004213e-08,3.67568247839e-07,1.90906792596e-08,3.23120694645e-08,8.74531380646e-08,8.17465988234e-08,-5.76910004213e-08,-3.67568247839e-07,4.81606048197e-06,0.0
1624276165788175469,height,4,32,width,4,8,imag,2,2,0,7.59425518027e-08,0.0,1.93261140424e-08,-4.51694814885e-09,-3.91487198215e-08,-2.00584668875e-08,2.68217750232e-08,-3.82512688191e-08,1.93261140424e-08,4.51694814885e-09,3.89449132854e-06,0.0,-8.76080008538e-08,-7.5997341753e-08,9.15510156574e-08,-1.06865670091e-07,-3.91487198215e-08,2.00584668875e-08,-8.76080008538e-08,7.5997341753e-08,4.63393234895e-06,0.0,-7.97513592943e-08,3.09508692453e-07,2.68217750232e-08,3.82512688191e-08,9.15510156574e-08,1.06865670091e-07,-7.97513592943e-08,-3.09508692453e-07,4.86206181449e-06,0.0
1624276165913104917,height,4,32,width,4,8,imag,2,2,0,7.49259783106e-08,0.0,1.64081797038e-08,-5.5993480963e-09,-4.45504895197e-08,-2.86218426737e-08,2.4467748716e-08,-3.0063695533e-08,1.64081797038e-08,5.5993480963e-09,3.90668219552e-06,0.0,-7.8813009452e-08,-6.84016896457e-08,9.96322668811e-08,-1.04642190024e-07,-4.45504895197e-08,2.86218426737e-08,-7.8813009452e-08,6.84016896457e-08,4.66825213152e-06,0.0,-6.66967778784e-08,3.43140584391e-07,2.4467748716e-08,3.0063695533e-08,9.96322668811e-08,1.04642190024e-07,-6.66967778784e-08,-3.43140584391e-07,4.79651544083e-06,0.0
1624276166040641045,height,4,32,width,4,8,imag,2,2,0,7.49439550418e-08,0.0,1.343791034e-08,-2.89296142597e-10,-4.36016662775e-08,-1.86728357221e-08,2.68119855207e-08,-3.54376581413e-08,1.343791034e-08,2.89296142597e-10,3.83648375646e-06,0.0,-1.24936505586e-07,-5.71549989559e-08,9.19117226772e-08,-8.19270127295e-08,-4.36016662775e-08,1.86728357221e-08,-1.24936505586e-07,5.71549989559e-08,4.63163360109e-06,0.0,-6.12875865613e-08,3.6961912997e-07,2.68119855207e-08,3.54376581413e-08,9.19117226772e-08,8.19270127295e-08,-6.12875865613e-08,-3.6961912997e-07,4.8206993597e-06,0.0
1624276166167322579,height,4,32,width,4,8,imag,2,2,0,7.47864206119e-08,0.0,1.8592196227e-08,-6.13975181807e-09,-4.09329992124e-08,-1.74323062652e-08,2.30349428421e-08,-3.51751623384e-08,1.8592196227e-08,6.13975181807e-09,3.9122992348e-06,0.0,-5.81342156636e-08,-9.55491117338e-08,4.78140798066e-08,-5.87625628157e-08,-4.09329992124e-08,1.74323062652e-08,-5.81342156636e-08,9.55491117338e-08,4.75870047012e-06,0.0,-2.67672763954e-08,3.09337025328e-07,2.30349428421e-08,3.51751623384e-08,4.78140798066e-08,5.87625628157e-08,-2.67672763954e-08,-3.09337025328e-07,4.80058679386e-06,0.0
1624276166297465363,height,4,32,width,4,8,imag,2,2,0,7.58961462566e-08,0.0,1.46836827142e-08,-2.84204793033e-09,-4.61755931269e-08,-2.26736442954e-08,2.04103507428e-08,-3.1839189063e-08,1.46836827142e-08,2.84204793033e-09,3.85395196645e-06,0.0,-8.35363849205e-08,-7.04991265366e-08,6.96455089155e-08,-2.25890559591e-08,-4.61755931269e-08,2.26736442954e-08,-8.35363849205e-08,7.04991265366e-08,4.65557241114e-06,0.0,-5.55267776203e-10,3.45779085364e-07,2.04103507428e-08,3.1839189063e-08,6.96455089155e-08,2.25890559591e-08,-5.55267776203e-10,-3.45779085364e-07,4.81909819428e-06,0.0
