%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.dim2.label,field.layout.dim2.size,field.layout.dim2.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31
1624275667062738566,height,4,32,width,4,8,imag,2,2,0,9.49475023049e-08,0.0,2.60929127194e-08,2.28024177318e-09,-3.8593498175e-08,-2.4024654266e-08,9.5202965511e-09,-8.08769442529e-08,2.60929127194e-08,-2.28024177318e-09,3.93188975067e-06,0.0,-1.26171073589e-07,-7.17781247772e-08,6.72647644251e-08,-3.06001453509e-07,-3.8593498175e-08,2.4024654266e-08,-1.26171073589e-07,7.17781247772e-08,4.63313426735e-06,0.0,3.48586866039e-07,4.51880794117e-07,9.5202965511e-09,8.08769442529e-08,6.72647644251e-08,3.06001453509e-07,3.48586866039e-07,-4.51880794117e-07,5.21193533132e-06,0.0
1624275667200439681,height,4,32,width,4,8,imag,2,2,0,9.60745225598e-08,0.0,2.38894628524e-08,-8.52304060661e-11,-2.91875643654e-08,-3.20035091761e-08,1.34294113607e-08,-8.08632734106e-08,2.38894628524e-08,8.52304060661e-11,3.9373612708e-06,0.0,-1.36032596743e-07,-7.01593307895e-08,3.83704019669e-08,-2.92054380679e-07,-2.91875643654e-08,3.20035091761e-08,-1.36032596743e-07,7.01593307895e-08,4.63899868919e-06,0.0,3.57803202178e-07,4.37039204826e-07,1.34294113607e-08,8.08632734106e-08,3.83704019669e-08,2.92054380679e-07,3.57803202178e-07,-4.37039204826e-07,5.21152651345e-06,0.0
1624275667314802675,height,4,32,width,4,8,imag,2,2,0,0.00311792572029,0.0,0.0175075381994,0.00153861870058,0.00824851263314,0.00428475579247,-0.000233243481489,-0.0110472254455,0.0175075381994,-0.00153861870058,0.0992672517896,0.0,0.0483440496027,0.0199392512441,-0.00676485802978,-0.0618538483977,0.00824851263314,-0.00428475579247,0.0483440496027,-0.0199392512441,0.0277723036706,0.0,-0.015814030543,-0.0289376918226,-0.000233243481489,0.0110472254455,-0.00676485802978,0.0618538483977,-0.015814030543,0.0289376918226,0.0391932763159,0.0
1624275667440264655,height,4,32,width,4,8,imag,2,2,0,0.0048979180865,0.0,0.027364037931,0.00223207077943,0.012863191776,0.00660184118897,-0.000205010277568,-0.0180706940591,0.027364037931,-0.00223207077943,0.154243201017,0.0,0.0747218057513,0.030935138464,-0.00939086824656,-0.100746497512,0.012863191776,-0.00660184118897,0.0747218057513,-0.030935138464,0.0427853167057,0.0,-0.0249192118645,-0.0472408160567,-0.000205010277568,0.0180706940591,-0.00939086824656,0.100746497512,-0.0249192118645,0.0472408160567,0.0667437687516,0.0
1624275667567415876,height,4,32,width,4,8,imag,2,2,0,0.00488953478634,0.0,0.0269925761968,0.00222944351844,0.0126358680427,0.00629273056984,-0.00051949796034,-0.0187537651509,0.0269925761968,-0.00222944351844,0.150312528014,0.0,0.0725027322769,0.0289097093046,-0.011427921243,-0.103193551302,0.0126358680427,-0.00629273056984,0.0725027322769,-0.0289097093046,0.0408424772322,0.0,-0.0254933014512,-0.0478483475745,-0.00051949796034,0.0187537651509,-0.011427921243,0.103193551302,-0.0254933014512,0.0478483475745,0.0720441937447,0.0
1624275667717309300,height,4,32,width,4,8,imag,2,2,0,0.00478304596618,0.0,0.0260012689978,0.00190671428572,0.0119590284303,0.00583956297487,-0.00110375299118,-0.0190635360777,0.0260012689978,-0.00190671428572,0.14240808785,0.0,0.067208878696,0.0269109364599,-0.0136057175696,-0.103077344596,0.0119590284303,-0.00583956297487,0.067208878696,-0.0269109364599,0.0371236391366,0.0,-0.0260486602783,-0.0463783144951,-0.00110375299118,0.0190635360777,-0.0136057175696,0.103077344596,-0.0260486602783,0.0463783144951,0.0763090699911,0.0
1624275667844512525,height,4,32,width,4,8,imag,2,2,0,0.00474654417485,0.0,0.0255188122392,0.0017760116607,0.0115689691156,0.00552844023332,-0.00167174660601,-0.0194131601602,0.0255188122392,-0.0017760116607,0.138150006533,0.0,0.0641419142485,0.0253319870681,-0.0162591617554,-0.103635936975,0.0115689691156,-0.00552844023332,0.0641419142485,-0.0253319870681,0.0347188562155,0.0,-0.0267036724836,-0.0454266108572,-0.00167174660601,0.0194131601602,-0.0162591617554,0.103635936975,-0.0267036724836,0.0454266108572,0.0800563544035,0.0
1624275667970898771,height,4,32,width,4,8,imag,2,2,0,0.00481923483312,0.0,0.0258606225252,0.00175754772499,0.011580911465,0.00568953994662,-0.00229599000886,-0.0194008480757,0.0258606225252,-0.00175754772499,0.139698013663,0.0,0.0640942007303,0.026247356087,-0.0194019842893,-0.103160247207,0.011580911465,-0.00568953994662,0.0640942007303,-0.026247356087,0.034628007561,0.0,-0.028441010043,-0.043965741992,-0.00229599000886,0.0194008480757,-0.0194019842893,0.103160247207,-0.028441010043,0.043965741992,0.0792685449123,0.0
1624275668089511981,height,4,32,width,4,8,imag,2,2,0,0.00497744884342,0.0,0.0267795920372,0.00192403653637,0.0119916256517,0.00608133338392,-0.00251414766535,-0.0192582719028,0.0267795920372,-0.00192403653637,0.145129308105,0.0,0.0667370632291,0.0280197784305,-0.0209747217596,-0.102535933256,0.0119916256517,-0.00608133338392,0.0667370632291,-0.0280197784305,0.0364018268883,0.0,-0.0296095106751,-0.0433762781322,-0.00251414766535,0.0192582719028,-0.0209747217596,0.102535933256,-0.0296095106751,0.0433762781322,0.075836405158,0.0
1624275668208771478,height,4,32,width,4,8,imag,2,2,0,0.00511844921857,0.0,0.0276589300483,0.0018715437036,0.0123240780085,0.00638548098505,-0.00254599074833,-0.0195497553796,0.0276589300483,-0.0018715437036,0.150436371565,0.0,0.0688063278794,0.0299393888563,-0.020908003673,-0.104611217976,0.0123240780085,-0.00638548098505,0.0688063278794,-0.0299393888563,0.0377214811742,0.0,-0.0305420886725,-0.0439467020333,-0.00254599074833,0.0195497553796,-0.020908003673,0.104611217976,-0.0305420886725,0.0439467020333,0.0759876221418,0.0
