%time,field.data
1625136754413559668,341.0
1625136754539894054,342.0
1625136754667331668,341.0
1625136754795372921,343.0
1625136754925200484,342.0
1625136755051839938,340.0
1625136755191845684,342.0
1625136755307852516,339.0
1625136755436446704,342.0
1625136755564068159,343.0
1625136755693727941,342.0
1625136755821041816,343.0
1625136755949264394,351.0
1625136756076948795,350.0
1625136756205716928,349.0
1625136756332269801,349.0
1625136756460418124,348.0
1625136756589244492,347.0
1625136756717382906,345.0
1625136756844771465,345.0
1625136756972670624,344.0
1625136757101282357,343.0
1625136757229207973,346.0
1625136757355862725,343.0
1625136757484010944,342.0
1625136757613019708,342.0
1625136757740187506,343.0
1625136757868414171,342.0
1625136757996058585,340.0
1625136758124398808,340.0
1625136758252289298,342.0
1625136758380476805,341.0
1625136758508457498,340.0
1625136758635661938,342.0
1625136758763826242,342.0
1625136758891235065,342.0
1625136759019831717,344.0
1625136759147890241,341.0
1625136759275802828,342.0
1625136759414649713,342.0
1625136759540639976,342.0
1625136759668059759,342.0
1625136759794235928,341.0
1625136759917218031,344.0
1625136760043911379,342.0
1625136760172654692,342.0
1625136760298912625,341.0
1625136760426681789,341.0
1625136760554467439,335.0
1625136760682820570,335.0
1625136760810427254,335.0
1625136760938980281,335.0
1625136761066991913,335.0
1625136761194890899,335.0
1625136761323483627,335.0
1625136761453734275,335.0
1625136761589127825,335.0
1625136761707277119,335.0
1625136761836236472,343.0
1625136761964096107,342.0
1625136762091738453,342.0
1625136762219790645,340.0
1625136762347706905,340.0
1625136762475820001,342.0
1625136762605532816,342.0
1625136762730310827,342.0
1625136762859384978,342.0
1625136762988937106,342.0
1625136763116912362,342.0
1625136763245587679,343.0
1625136763373155420,342.0
1625136763501369163,340.0
1625136763628464036,343.0
1625136763766774847,341.0
1625136763881976091,342.0
1625136764010661574,341.0
1625136764138582090,342.0
1625136764269632634,341.0
1625136764397213535,342.0
1625136764524235026,341.0
1625136764652858967,342.0
1625136764781064738,343.0
1625136764910436402,1.0
1625136765038400776,5.0
1625136765167431488,6.0
1625136765293276063,4.0
1625136765421232892,2.0
1625136765548980210,1.0
1625136765677577776,0.0
1625136765805170317,348.0
1625136765933169494,359.0
1625136766060910873,2.0
1625136766189677281,343.0
1625136766317871849,343.0
1625136766445499279,342.0
1625136766573230644,342.0
1625136766701592420,343.0
1625136766829928567,342.0
1625136766957444967,345.0
1625136767085132041,343.0
1625136767213700505,341.0
1625136767341884803,340.0
1625136767469571922,341.0
1625136767597140293,341.0
1625136767725348569,343.0
1625136767853658222,340.0
1625136767981117046,342.0
1625136768109537766,342.0
1625136768237605705,342.0
1625136768365638248,341.0
1625136768493743140,345.0
1625136768621908459,342.0
1625136768749324040,342.0
1625136768877640450,342.0
1625136769006093948,342.0
1625136769147788828,343.0
1625136769275745695,343.0
1625136769404378412,348.0
1625136769532031253,348.0
1625136769659056110,349.0
1625136769787188873,350.0
1625136769915345043,352.0
1625136770029138873,353.0
1625136770157521746,354.0
1625136770284936951,355.0
1625136770414055965,356.0
1625136770542150226,355.0
1625136770669547544,355.0
1625136770797223473,339.0
1625136770925858926,342.0
1625136771053523032,343.0
1625136771181630237,344.0
1625136771309516978,342.0
1625136771437199664,343.0
1625136771565976665,342.0
1625136771693324475,341.0
1625136771821093722,342.0
1625136771949950665,342.0
1625136772077870232,341.0
1625136772205648276,341.0
1625136772333794083,341.0
1625136772461810599,340.0
1625136772589026541,343.0
1625136772716811520,342.0
1625136772845020884,342.0
1625136772972716765,342.0
1625136773101554814,342.0
1625136773241050062,341.0
1625136773369045121,341.0
1625136773494179977,343.0
1625136773614144240,342.0
1625136773740279041,343.0
1625136773869395328,354.0
1625136773997064997,354.0
1625136774124836268,354.0
1625136774252756428,354.0
1625136774380558606,354.0
1625136774533140866,354.0
1625136774656360332,354.0
1625136774774737327,354.0
1625136774892844154,354.0
1625136775021001184,355.0
1625136775149253858,344.0
1625136775276369415,343.0
1625136775404532093,341.0
1625136775532848233,341.0
1625136775661076391,341.0
1625136775797418947,342.0
1625136775916450192,341.0
1625136776057298106,344.0
1625136776181740258,342.0
1625136776302625566,343.0
1625136776430020688,341.0
1625136776557058028,341.0
1625136776684894180,342.0
1625136776813165530,342.0
1625136776942541860,343.0
1625136777069867072,341.0
1625136777197910523,343.0
1625136777325508356,342.0
1625136777453968042,339.0
1625136777593810482,342.0
1625136777709233553,341.0
1625136777838113227,342.0
1625136777966603193,342.0
1625136778093875700,343.0
1625136778222108243,342.0
1625136778349857623,354.0
1625136778478487340,354.0
1625136778605680721,354.0
1625136778733891799,354.0
1625136778862053721,354.0
1625136778990193169,354.0
1625136779117856496,354.0
1625136779245759003,354.0
1625136779374079614,354.0
1625136779502488748,354.0
1625136779628805602,355.0
1625136779756747519,342.0
1625136779884970443,342.0
1625136780012363292,344.0
1625136780140817725,342.0
1625136780268474752,342.0
1625136780398736676,343.0
1625136780535476372,341.0
1625136780653647650,342.0
1625136780781210992,341.0
1625136780909444179,342.0
1625136781037306175,341.0
1625136781165472898,341.0
1625136781293022991,341.0
1625136781421197808,341.0
1625136781550513471,342.0
1625136781678254387,343.0
1625136781805884725,341.0
1625136781933998805,343.0
1625136782062018180,343.0
1625136782189743140,341.0
1625136782318269749,342.0
1625136782445810320,341.0
1625136782574073515,340.0
1625136782701495167,355.0
1625136782830342977,354.0
