%time,field.data
1625137471654361682,344.0
1625137471780470803,345.0
1625137471891247979,346.0
1625137472018725686,344.0
1625137472147069561,345.0
1625137472274988053,345.0
1625137472403999809,345.0
1625137472532083689,345.0
1625137472658293985,346.0
1625137472787235295,345.0
1625137472916350400,344.0
1625137473044412722,22.0
1625137473172590802,22.0
1625137473300829763,22.0
1625137473428494200,22.0
1625137473556363044,22.0
1625137473683792680,22.0
1625137473812207182,22.0
1625137473939874186,22.0
1625137474067993134,22.0
1625137474195582131,22.0
1625137474323960358,22.0
1625137474451932248,346.0
1625137474578737849,345.0
1625137474707878529,343.0
1625137474836067395,344.0
1625137474963451372,343.0
1625137475091404965,344.0
1625137475219428249,345.0
1625137475347084847,344.0
1625137475475486059,346.0
1625137475603074127,344.0
1625137475730567011,345.0
1625137475859238378,345.0
1625137475987239793,345.0
1625137476115323159,347.0
1625137476243121742,346.0
1625137476372033278,344.0
1625137476500508915,346.0
1625137476626877970,345.0
1625137476755235712,346.0
1625137476882944121,345.0
1625137477011186762,343.0
1625137477138933574,346.0
1625137477266645120,343.0
1625137477395854943,343.0
1625137477524893335,24.0
1625137477652967080,22.0
1625137477780917469,22.0
1625137477912697211,22.0
1625137478036022958,23.0
1625137478164069125,23.0
1625137478292321727,23.0
1625137478418873149,23.0
1625137478546713362,22.0
1625137478674218101,22.0
1625137478803253613,22.0
1625137478930649586,346.0
1625137479060006293,345.0
1625137479188144143,349.0
1625137479316155389,345.0
1625137479443730868,344.0
1625137479571704699,345.0
1625137479721775544,344.0
1625137479827116544,348.0
1625137479955257812,345.0
1625137480085086566,346.0
1625137480211695188,346.0
1625137480339937629,346.0
1625137480467559493,345.0
1625137480595581287,346.0
1625137480725056865,347.0
1625137480852641926,347.0
1625137480980623693,344.0
1625137481108137513,345.0
1625137481235174938,346.0
1625137481364907683,344.0
1625137481492309423,345.0
1625137481620333673,346.0
1625137481748361777,344.0
1625137481877157748,343.0
1625137482004023005,23.0
1625137482131187617,22.0
1625137482260687677,22.0
1625137482406522522,22.0
1625137482511614424,22.0
1625137482640242436,22.0
1625137482771067346,22.0
1625137482898650085,21.0
1625137483026668388,21.0
1625137483156344930,21.0
1625137483285184016,21.0
1625137483411868911,345.0
1625137483538818459,344.0
1625137483668071231,344.0
1625137483796248438,341.0
1625137483923855495,344.0
1625137484052149052,343.0
1625137484180546255,344.0
1625137484307953961,346.0
1625137484435878795,344.0
1625137484562295206,345.0
1625137484688096761,346.0
1625137484816697606,344.0
1625137484944193177,346.0
1625137485073278331,345.0
1625137485201471078,344.0
1625137485330108566,344.0
1625137485457473725,346.0
1625137485584546797,344.0
1625137485727105097,345.0
1625137485843906646,345.0
1625137485972508929,344.0
1625137486100422396,346.0
1625137486228135666,343.0
1625137486355829718,346.0
1625137486484771296,22.0
1625137486611583251,23.0
1625137486739756792,23.0
1625137486867869171,23.0
1625137487013412501,23.0
1625137487125186484,23.0
1625137487251497533,23.0
1625137487379760446,23.0
1625137487508196093,23.0
1625137487635658612,23.0
1625137487765074548,23.0
1625137487893375195,345.0
1625137488020381682,345.0
1625137488148987824,344.0
1625137488275771239,344.0
1625137488418592123,345.0
1625137488543854127,344.0
1625137488659383270,344.0
1625137488787975823,346.0
1625137488916163546,346.0
1625137489060214524,345.0
