%time,field.data
1625138738143788814,354.0
1625138738271428956,5.0
1625138738399183735,350.0
1625138738527233751,353.0
1625138738655276976,356.0
1625138738783166515,352.0
1625138738911208606,358.0
1625138739039810003,345.0
1625138739167440423,345.0
1625138739295830709,344.0
1625138739424069995,345.0
1625138739551262127,345.0
1625138739679483625,346.0
1625138739807746452,346.0
1625138739935645870,346.0
1625138740064108400,346.0
1625138740191629603,346.0
1625138740320271369,346.0
1625138740445627124,351.0
1625138740573525115,358.0
1625138740701855081,351.0
1625138740831478005,0.0
1625138740959985706,356.0
1625138741088004457,350.0
1625138741215632214,353.0
1625138741344165734,349.0
1625138741471190340,355.0
1625138741600356337,354.0
1625138741728121441,357.0
1625138741856435805,349.0
1625138741983595772,351.0
1625138742112062411,355.0
1625138742240148950,359.0
1625138742368336447,0.0
1625138742495371685,357.0
1625138742638937414,356.0
1625138742762572803,3.0
1625138742877310272,357.0
1625138743007440190,2.0
1625138743134907514,353.0
1625138743262677741,353.0
1625138743391815075,356.0
1625138743520150844,346.0
1625138743648178280,346.0
1625138743777699724,346.0
1625138743905372949,346.0
1625138744032772924,346.0
1625138744161448462,346.0
1625138744288324663,346.0
1625138744416152943,346.0
1625138744544325022,346.0
1625138744672124876,346.0
1625138744801669713,358.0
1625138744927703931,357.0
1625138745055673286,354.0
1625138745183635595,350.0
1625138745312511867,350.0
1625138745441512035,359.0
1625138745569110195,358.0
1625138745697331649,354.0
1625138745840260001,356.0
1625138745951818121,353.0
1625138746080064134,356.0
1625138746208082981,352.0
1625138746335952844,351.0
1625138746463432374,357.0
1625138746592107647,356.0
1625138746720505301,354.0
1625138746847784418,351.0
1625138746976509467,357.0
1625138747105815596,348.0
1625138747232179120,359.0
1625138747360444025,354.0
1625138747487992972,357.0
1625138747615956892,358.0
1625138747744413598,351.0
1625138747871774738,356.0
1625138748000065521,347.0
1625138748127820032,347.0
1625138748257180544,346.0
1625138748384735132,346.0
1625138748512951143,346.0
1625138748641381348,346.0
1625138748768905266,347.0
1625138748896557641,347.0
1625138749024783828,346.0
1625138749152093500,346.0
1625138749280235504,346.0
1625138749426182678,6.0
