%time,field.data
1625138501462208059,345.0
1625138501586990812,344.0
1625138501715761834,347.0
1625138501840325257,343.0
1625138501968585095,345.0
1625138502097272698,346.0
1625138502224465938,348.0
1625138502353189648,352.0
1625138502482662577,346.0
1625138502605694958,351.0
1625138502737470978,347.0
1625138502864832296,346.0
1625138502992748412,346.0
1625138503120336881,346.0
1625138503249895671,346.0
1625138503376815725,346.0
1625138503504767521,346.0
1625138503632865733,346.0
1625138503761336170,346.0
1625138503888746248,346.0
1625138504016858499,346.0
1625138504144782238,351.0
1625138504272515276,348.0
1625138504400160265,349.0
1625138504547938188,350.0
1625138504671870733,348.0
1625138504786988679,350.0
1625138504925231460,346.0
1625138505040794521,349.0
1625138505168324560,342.0
1625138505296272025,350.0
1625138505424233974,350.0
1625138505552754702,349.0
1625138505680796370,350.0
1625138505808255297,345.0
1625138505937177976,347.0
1625138506064989794,345.0
1625138506196111390,348.0
1625138506341602656,347.0
1625138506468541588,349.0
1625138506590936443,347.0
1625138506703959091,347.0
1625138506832482254,343.0
1625138506960625493,345.0
1625138507088090696,348.0
1625138507216611586,347.0
1625138507346200304,345.0
1625138507472480840,345.0
1625138507602140018,345.0
1625138507730136415,345.0
1625138507856484135,345.0
1625138507984984668,344.0
1625138508111917267,344.0
1625138508239769654,344.0
1625138508368473199,345.0
1625138508498375449,345.0
1625138508625961719,345.0
1625138508754908534,346.0
1625138508880890140,346.0
1625138509008547529,346.0
1625138509136694205,346.0
1625138509265064974,351.0
1625138509392002377,348.0
1625138509520266591,348.0
1625138509648578378,344.0
1625138509790141256,348.0
1625138509905340813,348.0
1625138510033877714,345.0
1625138510161501716,348.0
1625138510289406383,348.0
1625138510417726707,345.0
1625138510545893757,346.0
1625138510673253181,345.0
1625138510801591192,348.0
1625138510929290822,346.0
1625138511058229339,348.0
1625138511185431980,344.0
1625138511315434135,349.0
1625138511443171588,349.0
1625138511570643531,347.0
1625138511697540765,347.0
1625138511826015874,344.0
1625138511954068039,344.0
1625138512081585652,344.0
1625138512209318808,344.0
1625138512337221697,344.0
1625138512466065073,344.0
1625138512594164723,344.0
1625138512721583717,343.0
1625138512850306678,344.0
1625138512978836966,343.0
1625138513104666992,342.0
1625138513233410943,347.0
1625138513361392942,347.0
1625138513489307008,345.0
1625138513616870167,347.0
1625138513746174256,350.0
1625138513873020447,345.0
1625138514001764376,346.0
1625138514128969162,345.0
1625138514257410276,345.0
1625138514386053375,344.0
1625138514514003167,344.0
1625138514641869150,347.0
1625138514777295743,347.0
1625138514908279621,344.0
1625138515025023459,343.0
1625138515152654137,346.0
1625138515281159688,342.0
1625138515409429718,348.0
1625138515537089051,346.0
1625138515665402377,347.0
1625138515793000521,349.0
1625138515921489469,348.0
1625138516050563265,347.0
1625138516176855083,345.0
1625138516304999580,345.0
1625138516433728939,347.0
1625138516561045184,347.0
1625138516689099628,347.0
1625138516816953494,347.0
1625138516960644326,347.0
1625138517073467878,346.0
1625138517200986444,346.0
1625138517329042439,346.0
1625138517456823225,346.0
1625138517586367131,346.0
1625138517712601550,347.0
1625138517841267953,348.0
1625138517969310417,345.0
1625138518098681543,342.0
1625138518226366942,347.0
1625138518353738733,349.0
1625138518481008876,345.0
1625138518608789270,345.0
1625138518736990948,345.0
1625138518864956656,346.0
1625138518994361441,348.0
1625138519117819095,343.0
1625138519268314405,343.0
1625138519374232093,346.0
1625138519502420171,347.0
1625138519630382109,346.0
1625138519759869251,348.0
1625138519888130065,346.0
1625138520024949308,344.0
1625138520145438752,346.0
1625138520273707858,346.0
1625138520401173323,347.0
1625138520528929146,343.0
1625138520658577934,346.0
1625138520786484023,346.0
1625138520913941088,346.0
1625138521041615765,346.0
1625138521169945771,346.0
1625138521316786173,346.0
1625138521436549897,346.0
1625138521553277311,346.0
1625138521682336907,346.0
1625138521809815341,346.0
1625138521938538005,345.0
1625138522066126924,347.0
1625138522212994385,347.0
1625138522339611155,346.0
1625138522465906159,344.0
1625138522577634416,345.0
1625138522705560730,345.0
1625138522834018235,349.0
1625138522962333756,346.0
1625138523090081058,346.0
1625138523218201604,345.0
1625138523342928113,347.0
1625138523471069121,346.0
1625138523613722265,344.0
1625138523730504815,348.0
1625138523857812726,347.0
1625138523990054019,348.0
1625138524136921784,343.0
1625138524240601555,347.0
1625138524370206659,347.0
1625138524498537300,347.0
1625138524625339591,344.0
1625138524754374554,347.0
1625138524881919194,346.0
1625138525010060144,346.0
1625138525136706870,347.0
1625138525266028558,345.0
1625138525395850139,345.0
1625138525536754659,346.0
1625138525647568116,346.0
1625138525777513092,346.0
1625138525904305328,346.0
1625138526034378310,346.0
1625138526174475679,346.0
1625138526289949466,346.0
1625138526417878730,346.0
1625138526546305339,346.0
1625138526673826071,346.0
1625138526825803320,343.0
1625138526947677320,347.0
1625138527057239270,347.0
1625138527185896271,344.0
1625138527330275954,345.0
1625138527441350098,346.0
1625138527586180273,347.0
1625138527697837939,344.0
1625138527825934421,347.0
1625138527973105603,344.0
1625138528083782972,348.0
1625138528211554377,346.0
1625138528339460857,348.0
1625138528467610658,345.0
1625138528596220670,348.0
1625138528723352125,344.0
1625138528852251922,349.0
1625138528978513770,347.0
1625138529107285011,346.0
1625138529234296614,346.0
1625138529362775138,343.0
1625138529490719640,344.0
1625138529618864953,348.0
1625138529745626965,345.0
1625138529874361698,345.0
1625138530002284564,345.0
1625138530138790123,345.0
1625138530259615552,345.0
1625138530407214836,345.0
1625138530529648041,345.0
1625138530639560796,345.0
1625138530766958282,345.0
1625138530896723116,345.0
1625138531026852823,345.0
1625138531150865155,348.0
1625138531282249343,346.0
1625138531406810965,347.0
1625138531537688178,349.0
1625138531680445198,344.0
1625138531794555278,347.0
1625138531922104621,348.0
1625138532050427663,346.0
1625138532200690307,346.0
1625138532327324069,347.0
1625138532455283812,350.0
1625138532580959816,347.0
1625138532689853475,348.0
1625138532819832644,346.0
1625138532947482063,346.0
1625138533074802833,346.0
1625138533202682311,350.0
1625138533331190595,347.0
1625138533458541987,345.0
1625138533586694853,348.0
1625138533716281556,346.0
1625138533843802394,349.0
1625138533971191763,346.0
1625138534098545035,347.0
1625138534226238897,346.0
1625138534354639275,346.0
1625138534485102122,346.0
1625138534609459495,346.0
1625138534738000964,346.0
1625138534867118205,346.0
1625138534991189572,346.0
1625138535118482083,346.0
1625138535246789429,346.0
1625138535375218483,346.0
1625138535510182029,347.0
1625138535634777321,344.0
1625138535763468324,348.0
1625138535891957356,348.0
1625138536018962246,346.0
1625138536146414434,345.0
1625138536275230052,343.0
1625138536402914915,346.0
1625138536530383395,345.0
1625138536675044542,345.0
1625138536787066932,346.0
1625138536914954769,346.0
1625138537043848326,346.0
1625138537171791955,347.0
1625138537299605877,347.0
1625138537426911652,350.0
1625138537556132582,346.0
1625138537683532917,348.0
1625138537811471894,347.0
1625138537939003099,345.0
1625138538066971325,347.0
1625138538195033442,347.0
1625138538324281414,350.0
1625138538451221863,347.0
1625138538579599660,346.0
1625138538707935029,346.0
1625138538836690309,346.0
1625138538963216752,346.0
1625138539092647757,346.0
1625138539219316578,345.0
1625138539348619331,345.0
1625138539475242264,345.0
1625138539602795203,344.0
1625138539746457309,344.0
1625138539858841605,344.0
1625138539986215409,346.0
1625138540113729814,353.0
1625138540241840970,346.0
1625138540369712521,347.0
1625138540501026957,350.0
1625138540625900171,346.0
1625138540753481913,348.0
1625138540881956741,348.0
1625138541009816602,349.0
1625138541137984836,349.0
1625138541266099167,344.0
1625138541394382456,348.0
1625138541521643191,348.0
1625138541650373529,345.0
1625138541779194399,347.0
1625138541906742428,346.0
1625138542032007006,347.0
1625138542159845741,350.0
1625138542291754635,343.0
1625138542419880625,345.0
1625138542547475642,341.0
1625138542676507334,347.0
1625138542804854714,345.0
1625138542933176025,348.0
1625138543059871301,348.0
1625138543187770581,348.0
1625138543333477650,347.0
1625138543459289716,347.0
1625138543570171250,347.0
1625138543699110353,347.0
1625138543826951041,347.0
1625138543970295062,346.0
1625138544083373045,346.0
1625138544210617384,346.0
1625138544338973956,346.0
1625138544467208508,349.0
1625138544595720553,346.0
1625138544722994005,345.0
1625138544851610761,343.0
1625138544980103798,346.0
1625138545108821280,344.0
1625138545237012270,344.0
1625138545363599532,346.0
1625138545492975852,349.0
1625138545625553606,346.0
1625138545743680115,347.0
1625138545871726564,345.0
1625138545999871396,348.0
1625138546127809319,348.0
1625138546256047372,344.0
1625138546384343384,350.0
1625138546515602274,348.0
1625138546643509563,348.0
1625138546771113966,343.0
1625138546899782074,347.0
1625138547027954163,346.0
1625138547155187902,345.0
1625138547283503432,346.0
1625138547411711425,349.0
1625138547539662657,346.0
1625138547667489086,346.0
1625138547795102018,346.0
1625138547923026449,346.0
1625138548051537825,346.0
1625138548180950060,346.0
1625138548307601897,346.0
1625138548435977172,346.0
1625138548564259742,346.0
1625138548691383086,346.0
1625138548819501535,346.0
1625138548947054617,345.0
1625138549077315558,351.0
1625138549201593314,351.0
