%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15
1622550434061307356,height,4,16,width,4,4,0,2.63798547451e-08,2.44737776711e-08,9.27409438134e-09,6.54911858078e-08,2.44737776711e-08,5.0671351346e-06,-1.38125585636e-07,1.03039063504e-07,9.27409438134e-09,-1.38125585636e-07,3.39679627359e-06,1.87582293165e-06,6.54911858078e-08,1.03039063504e-07,1.87582293165e-06,8.78928403836e-06
1622550434318535414,height,4,16,width,4,4,0,2.61377035571e-08,2.59603147867e-08,1.11555973348e-08,6.13260198179e-08,2.59603147867e-08,5.07536651639e-06,-1.57944697321e-07,1.416428006e-07,1.11555973348e-08,-1.57944697321e-07,3.38842119163e-06,1.87603745871e-06,6.13260198179e-08,1.416428006e-07,1.87603745871e-06,8.72952750797e-06
1622550434572422580,height,4,16,width,4,4,0,2.63475783413e-08,2.12731272597e-08,1.10020357269e-08,6.61466614815e-08,2.12731272597e-08,5.04135277879e-06,-1.28521520537e-07,1.29328057596e-07,1.10020357269e-08,-1.28521520537e-07,3.38706786351e-06,1.85531791885e-06,6.61466614815e-08,1.29328057596e-07,1.85531791885e-06,8.9047016445e-06
1622550434828799014,height,4,16,width,4,4,0,2.61984940408e-08,2.26280327809e-08,9.74821201538e-09,6.1026746323e-08,2.26280327809e-08,5.02664261148e-06,-1.966611336e-07,1.05082690993e-07,9.74821201538e-09,-1.966611336e-07,3.40496399076e-06,1.87574573829e-06,6.1026746323e-08,1.05082690993e-07,1.87574573829e-06,8.86250109033e-06
1622550435085910079,height,4,16,width,4,4,0,2.61044981187e-08,1.98270768692e-08,1.26263799416e-08,6.76866847016e-08,1.98270768692e-08,5.0756575547e-06,-1.51100564949e-07,8.48053005598e-08,1.26263799416e-08,-1.51100564949e-07,3.37307028531e-06,1.8804391857e-06,6.76866847016e-08,8.48053005598e-08,1.8804391857e-06,8.91805848369e-06
1622550435334751482,height,4,16,width,4,4,0,0.00253707659431,0.033646389842,0.000749087601434,-0.000939093704801,0.033646389842,0.463422715664,0.014193338342,-0.0484712012112,0.000749087601434,0.014193338342,0.00498112663627,-0.0415798090398,-0.000939093704801,-0.0484712012112,-0.0415798090398,0.362569749355
1622550435594766480,height,4,16,width,4,4,0,0.00254661985673,0.0337898917496,0.000870882591698,-0.00120444153436,0.0337898917496,0.46622467041,0.01604934223,-0.0560328401625,0.000870882591698,0.01604934223,0.0046958536841,-0.0406798496842,-0.00120444153436,-0.0560328401625,-0.0406798496842,0.373328864574
1622550435849955543,height,4,16,width,4,4,0,0.00253122136928,0.0337185300887,0.00121659378055,-0.000542381079867,0.0337185300887,0.466970771551,0.0196171794087,-0.0451817028224,0.00121659378055,0.0196171794087,0.00349240959622,-0.0342277027667,-0.000542381079867,-0.0451817028224,-0.0342277027667,0.408586680889
1622550436163895384,height,4,16,width,4,4,0,0.00254474207759,0.0340686999261,0.00265281624161,0.00137828604784,0.0340686999261,0.473549038172,0.0369764566422,-0.0116232959554,0.00265281624161,0.0369764566422,0.00336825544946,-0.0142248393968,0.00137828604784,-0.0116232959554,-0.0142248393968,0.447144210339
1622550436436477828,height,4,16,width,4,4,0,0.00254741916433,0.0342094637454,0.00441278656945,0.00306314858608,0.0342094637454,0.477144092321,0.0605379380286,0.0127926012501,0.00441278656945,0.0605379380286,0.00797265861183,-0.00402140151709,0.00306314858608,0.0127926012501,-0.00402140151709,0.457589656115
