%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15
1622551063480690803,height,4,16,width,4,4,0,2.62667843032e-08,1.99117415889e-08,1.02896944298e-08,6.94931898693e-08,1.99117415889e-08,5.06375999976e-06,-2.01091324925e-07,6.82426701815e-08,1.02896944298e-08,-2.01091324925e-07,3.45564740201e-06,1.91521962734e-06,6.94931898693e-08,6.82426701815e-08,1.91521962734e-06,9.0997409643e-06
1622551063805601356,height,4,16,width,4,4,0,2.61811710089e-08,1.83153865407e-08,1.15012195323e-08,7.29344975525e-08,1.83153865407e-08,5.07466302224e-06,-1.22331044849e-07,1.62312815633e-07,1.15012195323e-08,-1.22331044849e-07,3.46695924236e-06,1.91320077647e-06,7.29344975525e-08,1.62312815633e-07,1.91320077647e-06,9.08866695681e-06
1622551064240852658,height,4,16,width,4,4,0,2.60720387502e-08,1.82091213219e-08,1.20839018791e-08,6.59304788542e-08,1.82091213219e-08,5.03051478518e-06,-1.44876679542e-07,1.01844243261e-07,1.20839018791e-08,-1.44876679542e-07,3.50291611539e-06,1.94245649254e-06,6.59304788542e-08,1.01844243261e-07,1.94245649254e-06,9.19430476642e-06
1622551064617968814,height,4,16,width,4,4,0,2.61128842993e-08,2.01685743662e-08,1.25606787194e-08,7.10763714551e-08,2.01685743662e-08,5.0452135838e-06,-1.34481126679e-07,9.27581425003e-08,1.25606787194e-08,-1.34481126679e-07,3.47782565768e-06,1.94443168766e-06,7.10763714551e-08,9.27581425003e-08,1.94443168766e-06,9.11812821869e-06
1622551064941363856,height,4,16,width,4,4,0,2.65153001777e-08,2.28540084635e-08,1.23045058587e-08,7.4799324068e-08,2.28540084635e-08,5.0115081649e-06,-1.36107402682e-07,1.53871312136e-07,1.23045058587e-08,-1.36107402682e-07,3.47903483089e-06,1.94751419258e-06,7.4799324068e-08,1.53871312136e-07,1.94751419258e-06,9.01048861124e-06
1622551065389322401,height,4,16,width,4,4,0,2.61332484541e-08,2.55885215239e-08,1.40446978492e-08,7.41484953437e-08,2.55885215239e-08,5.03046248923e-06,-9.304951476e-08,2.00218792656e-07,1.40446978492e-08,-9.304951476e-08,3.46721617461e-06,1.98808379537e-06,7.41484953437e-08,2.00218792656e-07,1.98808379537e-06,9.16240151128e-06
1622551065775193613,height,4,16,width,4,4,0,2.62156731878e-08,1.97751344189e-08,9.33799437774e-09,6.98270028465e-08,1.97751344189e-08,5.0297044254e-06,-1.03797411555e-07,1.88284531077e-07,9.33799437774e-09,-1.03797411555e-07,3.47682112078e-06,1.97325721274e-06,6.98270028465e-08,1.88284531077e-07,1.97325721274e-06,9.28908139031e-06
1622551066150062767,height,4,16,width,4,4,0,2.60195935908e-08,2.17744169362e-08,1.09628022216e-08,7.08343037559e-08,2.17744169362e-08,5.01915974382e-06,-1.91831674101e-07,1.62579894436e-07,1.09628022216e-08,-1.91831674101e-07,3.48019830199e-06,1.98783891392e-06,7.08343037559e-08,1.62579894436e-07,1.98783891392e-06,9.2046257123e-06
1622551066530438737,height,4,16,width,4,4,0,2.59798689228e-08,1.98317042788e-08,1.62231419409e-08,6.70094735256e-08,1.98317042788e-08,5.02836928717e-06,-1.49205561684e-07,1.01168666333e-07,1.62231419409e-08,-1.49205561684e-07,3.47048012372e-06,1.93345863408e-06,6.70094735256e-08,1.01168666333e-07,1.93345863408e-06,9.10209928406e-06
1622551066909770429,height,4,16,width,4,4,0,0.00249720714055,0.0284345764667,-0.0144388973713,-0.0338460057974,0.0284345764667,0.472878336906,-0.0187423471361,-0.334449201822,-0.0144388973713,-0.0187423471361,0.248039245605,0.256336271763,-0.0338460057974,-0.334449201822,0.256336271763,0.4881554842
