%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15
1622549884303667048,height,4,16,width,4,4,0,2.58401779973e-08,1.61068225424e-08,2.2319206483e-09,5.53995533892e-08,1.61068225424e-08,5.08959510626e-06,-1.55137826141e-07,1.19383557262e-07,2.2319206483e-09,-1.55137826141e-07,3.30461625708e-06,1.65487790582e-06,5.53995533892e-08,1.19383557262e-07,1.65487790582e-06,8.15503517515e-06
1622549884557162913,height,4,16,width,4,4,0,2.61141011038e-08,2.06720915941e-08,4.17769507877e-09,5.01583095058e-08,2.06720915941e-08,5.03580531586e-06,-1.48933111177e-07,1.09087871181e-07,4.17769507877e-09,-1.48933111177e-07,3.27803195432e-06,1.62580715823e-06,5.01583095058e-08,1.09087871181e-07,1.62580715823e-06,8.07435571915e-06
1622549884815740376,height,4,16,width,4,4,0,2.59447165973e-08,1.80019785745e-08,5.64232571776e-09,4.81232689253e-08,1.80019785745e-08,5.00407259096e-06,-1.45462379919e-07,9.86888011312e-08,5.64232571776e-09,-1.45462379919e-07,3.27991278937e-06,1.56148678343e-06,4.81232689253e-08,9.86888011312e-08,1.56148678343e-06,8.01104306447e-06
1622549885070253814,height,4,16,width,4,4,0,2.58362931049e-08,1.74246785889e-08,5.14118747574e-09,5.18219174239e-08,1.74246785889e-08,5.05371235704e-06,-1.32415081566e-07,4.36223359657e-08,5.14118747574e-09,-1.32415081566e-07,3.31040860146e-06,1.63113747931e-06,5.18219174239e-08,4.36223359657e-08,1.63113747931e-06,8.00774705567e-06
1622549885325915107,height,4,16,width,4,4,0,0.00137333048042,0.0149897960946,-0.0062016597949,-0.018101926893,0.0149897960946,0.241320133209,-0.0419685505331,-0.156587928534,-0.0062016597949,-0.0419685505331,0.0371032357216,0.0966207683086,-0.018101926893,-0.156587928534,0.0966207683086,0.265648216009
1622549885581262362,height,4,16,width,4,4,0,0.00241143698804,0.0271271523088,-0.0112823760137,-0.0315326862037,0.0271271523088,0.442829251289,-0.0743795931339,-0.274171173573,-0.0112823760137,-0.0743795931339,0.0741339847445,0.181052595377,-0.0315326862037,-0.274171173573,0.181052595377,0.470340073109
1622549885836499421,height,4,16,width,4,4,0,0.00245245313272,0.0279071219265,-0.0122557813302,-0.032502360642,0.0279071219265,0.460287421942,-0.079648911953,-0.297539144754,-0.0122557813302,-0.079648911953,0.0878688395023,0.195684596896,-0.032502360642,-0.297539144754,0.195684596896,0.478860318661
1622549886093165012,height,4,16,width,4,4,0,0.00244811270386,0.0275967381895,-0.012079725042,-0.0326227732003,0.0275967381895,0.459274053574,-0.0782962664962,-0.297927290201,-0.012079725042,-0.0782962664962,0.0835458859801,0.190787866712,-0.0326227732003,-0.297927290201,0.190787866712,0.478364408016
1622549886349250468,height,4,16,width,4,4,0,0.0024587593507,0.0278428457677,-0.0124085173011,-0.0327295027673,0.0278428457677,0.463093608618,-0.0785443931818,-0.301340758801,-0.0124085173011,-0.0785443931818,0.0901335924864,0.196939885616,-0.0327295027673,-0.301340758801,0.196939885616,0.47932228446
1622549886604992444,height,4,16,width,4,4,0,0.000422448647441,0.00463720876724,-0.0021492135711,-0.00565106468275,0.00463720876724,0.0792024284601,-0.0133558446541,-0.0496705062687,-0.0021492135711,-0.0133558446541,0.0148567240685,0.0336052440107,-0.00565106468275,-0.0496705062687,0.0336052440107,0.082700714469
1622549886860742828,height,4,16,width,4,4,0,2.59433790006e-08,2.20161577857e-08,4.3327936794e-09,5.09611304267e-08,2.20161577857e-08,4.99999987369e-06,-1.30794788333e-07,9.5305686898e-08,4.3327936794e-09,-1.30794788333e-07,3.28802275362e-06,1.61479704275e-06,5.09611304267e-08,9.5305686898e-08,1.61479704275e-06,8.15863859316e-06
1622549887115287443,height,4,16,width,4,4,0,2.61883119634e-08,1.92877109839e-08,4.70863659174e-09,5.35529061096e-08,1.92877109839e-08,4.98780400449e-06,-1.2333445909e-07,1.02847003802e-07,4.70863659174e-09,-1.2333445909e-07,3.23579070027e-06,1.57105944254e-06,5.35529061096e-08,1.02847003802e-07,1.57105944254e-06,8.07928518043e-06
1622549887371405976,height,4,16,width,4,4,0,2.59561012683e-08,1.90793372212e-08,4.16316803253e-09,5.17236529163e-08,1.90793372212e-08,5.0954317885e-06,-1.88319788208e-07,7.87517677736e-08,4.16316803253e-09,-1.88319788208e-07,3.31766523232e-06,1.58807154094e-06,5.17236529163e-08,7.87517677736e-08,1.58807154094e-06,8.02309841674e-06
1622549887628389052,height,4,16,width,4,4,0,2.6016756749e-08,1.82020993833e-08,4.55410598121e-09,5.25729397793e-08,1.82020993833e-08,5.10963491251e-06,-1.78608289048e-07,1.02962488313e-07,4.55410598121e-09,-1.78608289048e-07,3.29990734826e-06,1.60821389272e-06,5.25729397793e-08,1.02962488313e-07,1.60821389272e-06,8.07851938589e-06
1622549887885906433,height,4,16,width,4,4,0,2.6277277243e-08,2.11387245486e-08,2.82182588407e-09,4.94011658247e-08,2.11387245486e-08,5.07294816998e-06,-1.75200952413e-07,9.80465628686e-08,2.82182588407e-09,-1.75200952413e-07,3.29891418005e-06,1.55553652803e-06,4.94011658247e-08,9.80465628686e-08,1.55553652803e-06,7.95010237198e-06
1622549888145269700,height,4,16,width,4,4,0,2.58490828742e-08,1.78341625912e-08,5.00400210157e-09,4.92240062044e-08,1.78341625912e-08,5.02599277752e-06,-1.35138591872e-07,1.32693713795e-07,5.00400210157e-09,-1.35138591872e-07,3.26189456246e-06,1.52957488808e-06,4.92240062044e-08,1.32693713795e-07,1.52957488808e-06,7.93421259004e-06
