%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15
1622549750844782494,height,4,16,width,4,4,0,2.6134522102e-08,1.63414668464e-08,6.07554717647e-09,5.52265788656e-08,1.63414668464e-08,5.0046241995e-06,-1.35335355367e-07,8.0609510178e-08,6.07554717647e-09,-1.35335355367e-07,3.26340750689e-06,1.55889051712e-06,5.52265788656e-08,8.0609510178e-08,1.55889051712e-06,8.07085507404e-06
1622549751099882907,height,4,16,width,4,4,0,2.60747334835e-08,1.85124697794e-08,3.93001942101e-09,4.97946928135e-08,1.85124697794e-08,5.08382618136e-06,-8.22028383141e-08,9.10444128976e-08,3.93001942101e-09,-8.22028383141e-08,3.32097965838e-06,1.59073954364e-06,4.97946928135e-08,9.10444128976e-08,1.59073954364e-06,8.12186317489e-06
1622549751372113181,height,4,16,width,4,4,0,2.62985935251e-08,1.52899772843e-08,1.34190270007e-09,4.86380429265e-08,1.52899772843e-08,5.00893111166e-06,-1.90247760656e-07,8.60177777895e-08,1.34190270007e-09,-1.90247760656e-07,3.31268097398e-06,1.64345487974e-06,4.86380429265e-08,8.60177777895e-08,1.64345487974e-06,8.1983871496e-06
1622549751630045203,height,4,16,width,4,4,0,0.000617037061602,0.00592435523868,-0.00315976794809,-0.00778630934656,0.00592435523868,0.0882931649685,-0.017369331792,-0.0500906817615,-0.00315976794809,-0.017369331792,0.0218262076378,0.0506102964282,-0.00778630934656,-0.0500906817615,0.0506102964282,0.119405426085
1622549751889453567,height,4,16,width,4,4,0,0.0023922463879,0.0248815491796,-0.0134338596836,-0.0300467628986,0.0248815491796,0.405744403601,-0.0786261484027,-0.203485950828,-0.0134338596836,-0.0786261484027,0.102497018874,0.217581450939,-0.0300467628986,-0.203485950828,0.217581450939,0.469032436609
1622549752087822914,height,4,16,width,4,4,0,0.0024730830919,0.0289284847677,-0.0153810484335,-0.0315043628216,0.0289284847677,0.472214698792,-0.0968592688441,-0.268383204937,-0.0153810484335,-0.0968592688441,0.150898978114,0.263047546148,-0.0315043628216,-0.268383204937,0.263047546148,0.489225894213
1622549752332455843,height,4,16,width,4,4,0,0.00249614496715,0.028964843601,-0.0153953759,-0.0317759476602,0.028964843601,0.476034790277,-0.0903139412403,-0.266533017159,-0.0153953759,-0.0903139412403,0.154454112053,0.265610694885,-0.0317759476602,-0.266533017159,0.265610694885,0.49236112833
1622549752598985252,height,4,16,width,4,4,0,0.00245839240961,0.0280225984752,-0.0144445393234,-0.0310781244189,0.0280225984752,0.459183841944,-0.0954542979598,-0.248165756464,-0.0144445393234,-0.0954542979598,0.12193389982,0.23939974606,-0.0310781244189,-0.248165756464,0.23939974606,0.486162781715
1622549752853081966,height,4,16,width,4,4,0,0.00113161862828,0.0110728982836,-0.00437009567395,-0.0137906968594,0.0110728982836,0.142189875245,-0.0349555276334,-0.0929863750935,-0.00437009567395,-0.0349555276334,0.0189860444516,0.0642809271812,-0.0137906968594,-0.0929863750935,0.0642809271812,0.227764770389
1622549753110727986,height,4,16,width,4,4,0,2.60257078111e-08,1.6242038825e-08,6.50293863202e-09,5.29963877227e-08,1.6242038825e-08,5.09989604325e-06,-1.57318737593e-07,8.80505552914e-08,6.50293863202e-09,-1.57318737593e-07,3.2435743833e-06,1.59392027399e-06,5.29963877227e-08,8.80505552914e-08,1.59392027399e-06,8.14286613604e-06
