%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15
1622550699689811405,height,4,16,width,4,4,0,2.62566093312e-08,2.51243719163e-08,7.88110821048e-09,6.30873060459e-08,2.51243719163e-08,5.09530536874e-06,-1.65680006603e-07,7.96600616582e-08,7.88110821048e-09,-1.65680006603e-07,3.49742322214e-06,1.88316130334e-06,6.30873060459e-08,7.96600616582e-08,1.88316130334e-06,8.58780367707e-06
1622550700067186344,height,4,16,width,4,4,0,2.6637517081e-08,2.59127865831e-08,7.00610414128e-09,6.42471889023e-08,2.59127865831e-08,5.08706671098e-06,-1.37072248663e-07,4.22500718855e-08,7.00610414128e-09,-1.37072248663e-07,3.46480715052e-06,1.88350827557e-06,6.42471889023e-08,4.22500718855e-08,1.88350827557e-06,8.63164495968e-06
1622550700446336015,height,4,16,width,4,4,0,2.63317563309e-08,2.12684767575e-08,7.44302663946e-09,5.78293111175e-08,2.12684767575e-08,5.01568683831e-06,-1.22455062979e-07,1.00203919828e-07,7.44302663946e-09,-1.22455062979e-07,3.43715350937e-06,1.83690383437e-06,5.78293111175e-08,1.00203919828e-07,1.83690383437e-06,8.58561361383e-06
1622550700838989523,height,4,16,width,4,4,0,0.00228657969274,0.0137040428817,-0.00552695477381,-0.0306669082493,0.0137040428817,0.0837168544531,-0.039725523442,-0.187108173966,-0.00552695477381,-0.039725523442,0.130280733109,0.160105600953,-0.0306669082493,-0.187108173966,0.160105600953,0.478884130716
1622550701218443861,height,4,16,width,4,4,0,0.00238032336347,0.0167787428945,-0.00413908390328,-0.0298669170588,0.0167787428945,0.12012898922,-0.0297630708665,-0.209643945098,-0.00413908390328,-0.0297630708665,0.145403251052,0.168316066265,-0.0298669170588,-0.209643945098,0.168316066265,0.476888388395
1622550701616827245,height,4,16,width,4,4,0,0.00216144509614,0.0131970401853,-0.00183920329437,-0.0268775653094,0.0131970401853,0.0817022323608,-0.00891303829849,-0.160178720951,-0.00183920329437,-0.00891303829849,0.121452212334,0.143503606319,-0.0268775653094,-0.160178720951,0.143503606319,0.45939463377
1622550701995235078,height,4,16,width,4,4,0,0.000704595353454,0.00400254875422,-0.000149179060827,-0.00909825786948,0.00400254875422,0.0230064950883,-0.000982188503258,-0.0513081215322,-0.000149179060827,-0.000982188503258,0.0391008928418,0.043642655015,-0.00909825786948,-0.0513081215322,0.043642655015,0.163322940469
1622550702378301353,height,4,16,width,4,4,0,2.61605848095e-08,2.05428012379e-08,7.71641683883e-09,6.5745190625e-08,2.05428012379e-08,5.06653759658e-06,-1.06645593689e-07,1.22472911812e-07,7.71641683883e-09,-1.06645593689e-07,3.45945090885e-06,1.81441100722e-06,6.5745190625e-08,1.22472911812e-07,1.81441100722e-06,8.57161830936e-06
1622550702757063086,height,4,16,width,4,4,0,2.62412047647e-08,2.0577598292e-08,6.94039048454e-09,6.08293859727e-08,2.0577598292e-08,5.0372050282e-06,-1.46779626675e-07,9.38811552942e-08,6.94039048454e-09,-1.46779626675e-07,3.43102601619e-06,1.86962631687e-06,6.08293859727e-08,9.38811552942e-08,1.86962631687e-06,8.68737424753e-06
1622550703139674229,height,4,16,width,4,4,0,2.6635600392e-08,2.24586642616e-08,8.14170686425e-09,6.12301747083e-08,2.24586642616e-08,5.01556360177e-06,-1.17296856672e-07,6.48230198408e-08,8.14170686425e-09,-1.17296856672e-07,3.44189174939e-06,1.8570518705e-06,6.12301747083e-08,6.48230198408e-08,1.8570518705e-06,8.61411808728e-06
1622550703523120188,height,4,16,width,4,4,0,2.61125148171e-08,2.41633557607e-08,9.06294683745e-09,6.12033801417e-08,2.41633557607e-08,5.09631490786e-06,-1.3373394836e-07,1.13024427151e-07,9.06294683745e-09,-1.3373394836e-07,3.44738191416e-06,1.87182752143e-06,6.12033801417e-08,1.13024427151e-07,1.87182752143e-06,8.64837420522e-06
1622550703896784660,height,4,16,width,4,4,0,2.60788226569e-08,2.20584137622e-08,7.63552510108e-09,5.82184078723e-08,2.20584137622e-08,5.04539048052e-06,-1.8157747661e-07,1.19261386544e-07,7.63552510108e-09,-1.8157747661e-07,3.44855925505e-06,1.85703413536e-06,5.82184078723e-08,1.19261386544e-07,1.85703413536e-06,8.66873961058e-06
1622550704350839305,height,4,16,width,4,4,0,2.6326345548e-08,2.16221263116e-08,9.1519751777e-09,6.13890946966e-08,2.16221263116e-08,5.08370339958e-06,-1.15046368876e-07,9.86396315739e-08,9.1519751777e-09,-1.15046368876e-07,3.40879387295e-06,1.82054009201e-06,6.13890946966e-08,9.86396315739e-08,1.82054009201e-06,8.65212859935e-06
1622550704668501274,height,4,16,width,4,4,0,2.61571617699e-08,2.58304311274e-08,6.02141758677e-09,6.29121714724e-08,2.58304311274e-08,5.08453831571e-06,-1.56284102104e-07,1.75145487447e-07,6.02141758677e-09,-1.56284102104e-07,3.49452375303e-06,1.8965166646e-06,6.29121714724e-08,1.75145487447e-07,1.8965166646e-06,8.61756416271e-06
1622550705053992243,height,4,16,width,4,4,0,2.62276831364e-08,2.46143496696e-08,9.67471525115e-09,6.52313048022e-08,2.46143496696e-08,5.08410676048e-06,-1.57071184503e-07,1.57268104317e-07,9.67471525115e-09,-1.57071184503e-07,3.4409079035e-06,1.89807781226e-06,6.52313048022e-08,1.57268104317e-07,1.89807781226e-06,8.75722435012e-06
1622550705483967352,height,4,16,width,4,4,0,0.000183000985999,0.000402864970965,0.000467134057544,-0.00265100994147,0.000402864970965,0.000906766566914,0.000971041736193,-0.00587913347408,0.000467134057544,0.000971041736193,0.00713179400191,0.00591917894781,-0.00265100994147,-0.00587913347408,0.00591917894781,0.0660278275609
1622550705754215128,height,4,16,width,4,4,0,0.000284980895231,-0.000188116362551,0.00270310882479,-0.00197602668777,-0.000188116362551,0.000970023684204,-0.00439079292119,-0.00760253984481,0.00270310882479,-0.00439079292119,0.0362984538078,0.0171273108572,-0.00197602668777,-0.00760253984481,0.0171273108572,0.145108416677
1622550706139584996,height,4,16,width,4,4,0,6.10121205682e-05,-0.00025544888922,0.00135595852043,-0.000536620151252,-0.00025544888922,0.00794123113155,-0.0160504579544,-0.0230067204684,0.00135595852043,-0.0160504579544,0.0469925887883,0.0251540578902,-0.000536620151252,-0.0230067204684,0.0251540578902,0.112966313958
1622550706408108579,height,4,16,width,4,4,0,0.000229524433962,-0.000582641572692,0.00197939574718,0.000139885261888,-0.000582641572692,0.00714468862861,-0.00912262033671,0.0183369014412,0.00197939574718,-0.00912262033671,0.0204566717148,-0.012496445328,0.000139885261888,0.0183369014412,-0.012496445328,0.0652276277542
1622550706853598214,height,4,16,width,4,4,0,2.59389842938e-08,2.78495946304e-08,5.60274848738e-09,6.26428615647e-08,2.78495946304e-08,5.08934454047e-06,-1.05362815361e-07,1.63992282864e-07,5.60274848738e-09,-1.05362815361e-07,3.45554713022e-06,1.91761091628e-06,6.26428615647e-08,1.63992282864e-07,1.91761091628e-06,8.78548689798e-06
1622550707237453568,height,4,16,width,4,4,0,2.63184603e-08,2.57365169176e-08,7.36010763447e-09,6.6194637327e-08,2.57365169176e-08,5.07127469973e-06,-9.95852929009e-08,1.49533320837e-07,7.36010763447e-09,-9.95852929009e-08,3.47235595655e-06,1.9265633e-06,6.6194637327e-08,1.49533320837e-07,1.9265633e-06,8.81535015651e-06
1622550707611471653,height,4,16,width,4,4,0,2.63803112688e-08,2.69963624788e-08,5.43267208997e-09,6.49316334034e-08,2.69963624788e-08,5.02610555486e-06,-1.27550052298e-07,1.41193922332e-07,5.43267208997e-09,-1.27550052298e-07,3.46610590896e-06,1.93087726075e-06,6.49316334034e-08,1.41193922332e-07,1.93087726075e-06,8.88085378392e-06
1622550707989074308,height,4,16,width,4,4,0,2.59961794313e-08,2.60943018304e-08,5.20609955146e-09,6.25418579148e-08,2.60943018304e-08,5.14243947691e-06,-1.43804868458e-07,1.26751871221e-07,5.20609955146e-09,-1.43804868458e-07,3.45269040736e-06,1.93992673303e-06,6.25418579148e-08,1.26751871221e-07,1.93992673303e-06,8.83317170519e-06
