%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15
1622550097423702265,height,4,16,width,4,4,0,2.59249439694e-08,1.67080838054e-08,4.0049048522e-09,4.95004215395e-08,1.67080838054e-08,5.01671456732e-06,-1.35635900733e-07,1.00441567952e-07,4.0049048522e-09,-1.35635900733e-07,3.27443854076e-06,1.58541013207e-06,4.95004215395e-08,1.00441567952e-07,1.58541013207e-06,7.89406385593e-06
1622550097678379691,height,4,16,width,4,4,0,2.61997605833e-08,2.10003126e-08,1.91712845599e-09,5.30285149125e-08,2.10003126e-08,5.03951514474e-06,-1.53856220209e-07,7.87657015167e-08,1.91712845599e-09,-1.53856220209e-07,3.20180629387e-06,1.5187201825e-06,5.30285149125e-08,7.87657015167e-08,1.5187201825e-06,7.95651521912e-06
1622550097937767753,height,4,16,width,4,4,0,2.60601442648e-08,1.91773708025e-08,5.36083666347e-09,5.0451884448e-08,1.91773708025e-08,4.99881525684e-06,-1.1054075344e-07,1.4579624974e-07,5.36083666347e-09,-1.1054075344e-07,3.25468431583e-06,1.52420648192e-06,5.0451884448e-08,1.4579624974e-07,1.52420648192e-06,7.93978506408e-06
1622550098192371518,height,4,16,width,4,4,0,0.00251836865209,0.029484456405,-0.0108719579875,-0.0341034755111,0.029484456405,0.491315156221,-0.00384313217364,-0.346718639135,-0.0108719579875,-0.00384313217364,0.157657474279,0.194743648171,-0.0341034755111,-0.346718639135,0.194743648171,0.495137453079
1622550098450549591,height,4,16,width,4,4,0,0.00251088198274,0.0295682344586,-0.012986198999,-0.0344308800995,0.0295682344586,0.489864677191,-0.0344192013144,-0.370360434055,-0.012986198999,-0.0344192013144,0.173577010632,0.21040764451,-0.0344308800995,-0.370360434055,0.21040764451,0.494456857443
1622550098705391392,height,4,16,width,4,4,0,0.00249647372402,0.0297493264079,-0.0130098778754,-0.0344569608569,0.0297493264079,0.484838843346,-0.062346726656,-0.393880218267,-0.0130098778754,-0.062346726656,0.138851061463,0.193593040109,-0.0344569608569,-0.393880218267,0.193593040109,0.490554898977
1622550098959772642,height,4,16,width,4,4,0,0.00252661015838,0.0296739321202,-0.0140104508027,-0.0348355136812,0.0296739321202,0.491154938936,-0.0501302629709,-0.392583817244,-0.0140104508027,-0.0501302629709,0.175291642547,0.20878238976,-0.0348355136812,-0.392583817244,0.20878238976,0.495722234249
1622550099216011237,height,4,16,width,4,4,0,0.0024967645295,0.029188932851,-0.0144852623343,-0.0345045737922,0.029188932851,0.485811799765,-0.0495182797313,-0.388894110918,-0.0144852623343,-0.0495182797313,0.189608901739,0.213967472315,-0.0345045737922,-0.388894110918,0.213967472315,0.49126932025
1622550099474152308,height,4,16,width,4,4,0,2.62220254399e-08,1.66346953989e-08,2.80478662518e-09,4.77832635681e-08,1.66346953989e-08,5.05829711983e-06,-1.0450654031e-07,9.52346113081e-08,2.80478662518e-09,-1.0450654031e-07,3.24574034494e-06,1.51277652094e-06,4.77832635681e-08,9.52346113081e-08,1.51277652094e-06,7.91057846072e-06
1622550099726695786,height,4,16,width,4,4,0,2.62383714755e-08,1.80996160282e-08,4.89950524596e-09,4.9709207417e-08,1.80996160282e-08,5.01921840623e-06,-1.14957359187e-07,7.23714492779e-08,4.89950524596e-09,-1.14957359187e-07,3.22692221744e-06,1.53774556111e-06,4.9709207417e-08,7.23714492779e-08,1.53774556111e-06,7.87715634942e-06
1622550099987562784,height,4,16,width,4,4,0,2.59437999972e-08,1.90101179243e-08,3.75021302901e-09,5.06219137719e-08,1.90101179243e-08,5.01905469719e-06,-8.91549944981e-08,8.72433645327e-08,3.75021302901e-09,-8.91549944981e-08,3.29567978952e-06,1.57359772857e-06,5.06219137719e-08,8.72433645327e-08,1.57359772857e-06,7.91691218183e-06
1622550100242562268,height,4,16,width,4,4,0,2.60038923727e-08,2.01520453658e-08,6.90152113236e-09,5.15762188513e-08,2.01520453658e-08,5.02222110299e-06,-9.04970178794e-08,7.63223013678e-08,6.90152113236e-09,-9.04970178794e-08,3.2411239772e-06,1.58708576237e-06,5.15762188513e-08,7.63223013678e-08,1.58708576237e-06,7.83947598393e-06
1622550100500252038,height,4,16,width,4,4,0,2.58987906676e-08,1.71247069858e-08,7.29356486318e-09,5.07299198205e-08,1.71247069858e-08,5.07456525156e-06,-1.19039583524e-07,7.79421966968e-08,7.29356486318e-09,-1.19039583524e-07,3.21253605762e-06,1.61882189786e-06,5.07299198205e-08,7.79421966968e-08,1.61882189786e-06,7.93214167061e-06
1622550100749634046,height,4,16,width,4,4,0,2.56748844407e-08,1.89263218431e-08,2.93598478862e-09,5.34554587261e-08,1.89263218431e-08,5.05487560076e-06,-1.26686543922e-07,1.008586068e-07,2.93598478862e-09,-1.26686543922e-07,3.27931070387e-06,1.56659416461e-06,5.34554587261e-08,1.008586068e-07,1.56659416461e-06,7.9150622696e-06
