%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.dim1.label,field.layout.dim1.size,field.layout.dim1.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15
1622550806428623938,height,4,16,width,4,4,0,2.61691415204e-08,2.09847001997e-08,8.97957797008e-09,6.86579681997e-08,2.09847001997e-08,5.07451841258e-06,-1.73597712205e-07,1.16952023177e-07,8.97957797008e-09,-1.73597712205e-07,3.40633573614e-06,1.88164221981e-06,6.86579681997e-08,1.16952023177e-07,1.88164221981e-06,9.10534981813e-06
1622550806811622252,height,4,16,width,4,4,0,0.00257910159416,0.0322759449482,-0.00639174180105,-0.0258771646768,0.0322759449482,0.498333901167,0.0571281686425,-0.189779132605,-0.00639174180105,0.0571281686425,0.261932879686,0.30826112628,-0.0258771646768,-0.189779132605,0.30826112628,0.507384002209
1622550807214810172,height,4,16,width,4,4,0,0.00257912068628,0.032028529793,-0.00654211780056,-0.0254312250763,0.032028529793,0.496970534325,0.0600653141737,-0.174792572856,-0.00654211780056,0.0600653141737,0.261742413044,0.312290906906,-0.0254312250763,-0.174792572856,0.312290906906,0.506736278534
1622550807574494756,height,4,16,width,4,4,0,0.00256435479969,0.0320706702769,-0.00650273868814,-0.0255029108375,0.0320706702769,0.494113266468,0.0538374744356,-0.185425952077,-0.00650273868814,0.0538374744356,0.260276973248,0.308741033077,-0.0255029108375,-0.185425952077,0.308741033077,0.503561556339
1622550807963621005,height,4,16,width,4,4,0,0.00111090752762,0.0139259258285,-0.0027975961566,-0.010997094214,0.0139259258285,0.215924993157,0.0246378965676,-0.0782967507839,-0.0027975961566,0.0246378965676,0.113051176071,0.134627252817,-0.010997094214,-0.0782967507839,0.134627252817,0.219225019217
1622550808342833713,height,4,16,width,4,4,0,2.6254298291e-08,2.16805879916e-08,9.67073976454e-09,6.53874394629e-08,2.16805879916e-08,5.03722867506e-06,-1.49661389059e-07,9.83568639867e-08,9.67073976454e-09,-1.49661389059e-07,3.40683368449e-06,1.89784611848e-06,6.53874394629e-08,9.83568639867e-08,1.89784611848e-06,9.00383929547e-06
1622550808739123353,height,4,16,width,4,4,0,2.58692214317e-08,2.25937792919e-08,7.45113570844e-09,6.47923599217e-08,2.25937792919e-08,5.09232222612e-06,-1.77044640282e-07,8.71139391734e-08,7.45113570844e-09,-1.77044640282e-07,3.40496058016e-06,1.90683601886e-06,6.47923599217e-08,8.71139391734e-08,1.90683601886e-06,9.02001374925e-06
1622550809114644991,height,4,16,width,4,4,0,2.61205492791e-08,2.34365113982e-08,1.04324264782e-08,6.65784867238e-08,2.34365113982e-08,5.07024469698e-06,-1.5413722565e-07,1.02028259619e-07,1.04324264782e-08,-1.5413722565e-07,3.45735634255e-06,1.99139321921e-06,6.65784867238e-08,1.02028259619e-07,1.99139321921e-06,9.13462372409e-06
1622550809501869470,height,4,16,width,4,4,0,2.5989960406e-08,2.19412825686e-08,1.13430917992e-08,6.58203305193e-08,2.19412825686e-08,5.0372232181e-06,-1.76792752882e-07,1.15569157799e-07,1.13430917992e-08,-1.76792752882e-07,3.37421124641e-06,1.91226808965e-06,6.58203305193e-08,1.15569157799e-07,1.91226808965e-06,9.06116383703e-06
1622550809885313718,height,4,16,width,4,4,0,2.62456349986e-08,2.07859880419e-08,1.28423565116e-08,7.27514049004e-08,2.07859880419e-08,5.04242689203e-06,-1.5186422786e-07,6.99998992104e-08,1.28423565116e-08,-1.5186422786e-07,3.45343255503e-06,1.93855771613e-06,7.27514049004e-08,6.99998992104e-08,1.93855771613e-06,9.12981340662e-06
1622550810270884388,height,4,16,width,4,4,0,2.60011354669e-08,2.04618935129e-08,1.20423573335e-08,6.44391278115e-08,2.04618935129e-08,5.06244487042e-06,-1.1489804308e-07,1.19496149864e-07,1.20423573335e-08,-1.1489804308e-07,3.45446164829e-06,1.98795260076e-06,6.44391278115e-08,1.19496149864e-07,1.98795260076e-06,9.08013589651e-06
1622550810652477015,height,4,16,width,4,4,0,2.58843542156e-08,2.36706139134e-08,6.53492548963e-09,6.33017407381e-08,2.36706139134e-08,5.0309481594e-06,-1.30359666173e-07,9.96857210112e-08,6.53492548963e-09,-1.30359666173e-07,3.41568807016e-06,1.92127595255e-06,6.33017407381e-08,9.96857210112e-08,1.92127595255e-06,9.19760714169e-06
1622550811038530078,height,4,16,width,4,4,0,2.63324171357e-08,1.72622289796e-08,1.13203046936e-08,6.74155415936e-08,1.72622289796e-08,4.98732060805e-06,-1.74053724322e-07,8.75810783896e-08,1.13203046936e-08,-1.74053724322e-07,3.42859038938e-06,1.96734640667e-06,6.74155415936e-08,8.75810783896e-08,1.96734640667e-06,9.21126775211e-06
1622550811428187243,height,4,16,width,4,4,0,0.0025822694879,0.0324324592948,-0.00710428133607,-0.0244172513485,0.0324324592948,0.49934142828,0.0440005846322,-0.168592259288,-0.00710428133607,0.0440005846322,0.263944685459,0.324086815119,-0.0244172513485,-0.168592259288,0.324086815119,0.507183492184
1622550811803673078,height,4,16,width,4,4,0,0.00258377729915,0.0323910750449,-0.00695871841162,-0.0241120345891,0.0323910750449,0.500236988068,0.0482046864927,-0.160727381706,-0.00695871841162,0.0482046864927,0.264422595501,0.325566202402,-0.0241120345891,-0.160727381706,0.325566202402,0.507967829704
1622550812190296486,height,4,16,width,4,4,0,0.00256452267058,0.0321646109223,-0.00694727292284,-0.0239136256278,0.0321646109223,0.496769219637,0.0480790697038,-0.158102408051,-0.00694727292284,0.0480790697038,0.262776762247,0.32390743494,-0.0239136256278,-0.158102408051,0.32390743494,0.504652261734
1622550812581036609,height,4,16,width,4,4,0,2.65527990706e-08,2.70582578565e-08,1.10638023187e-08,7.22323250102e-08,2.70582578565e-08,5.09598521603e-06,-1.74607833969e-07,7.64963772326e-08,1.10638023187e-08,-1.74607833969e-07,3.39508801517e-06,1.91782123693e-06,7.22323250102e-08,7.64963772326e-08,1.91782123693e-06,8.99724000192e-06
1622550812953455709,height,4,16,width,4,4,0,2.62176662602e-08,2.28570566918e-08,7.0849601741e-09,6.47718607638e-08,2.28570566918e-08,5.05633988723e-06,-1.91744319977e-07,1.07233127267e-07,7.0849601741e-09,-1.91744319977e-07,3.44416889675e-06,1.9375750071e-06,6.47718607638e-08,1.07233127267e-07,1.9375750071e-06,8.99342649063e-06
1622550813340666541,height,4,16,width,4,4,0,2.62935380135e-08,1.76741199454e-08,7.17029680075e-09,6.17269080294e-08,1.76741199454e-08,5.04818490299e-06,-1.48056841454e-07,1.11774973277e-07,7.17029680075e-09,-1.48056841454e-07,3.39421035278e-06,1.94347921934e-06,6.17269080294e-08,1.11774973277e-07,1.94347921934e-06,9.04223816178e-06
1622550813722373541,height,4,16,width,4,4,0,2.61776698096e-08,2.46645086577e-08,7.06836766895e-09,6.67516673047e-08,2.46645086577e-08,4.9828495321e-06,-1.43567376654e-07,1.93876118715e-07,7.06836766895e-09,-1.43567376654e-07,3.44394766216e-06,2.00948056772e-06,6.67516673047e-08,1.93876118715e-07,2.00948056772e-06,9.30997521209e-06
1622550814112348857,height,4,16,width,4,4,0,2.57838337347e-08,2.27462688684e-08,9.06281627522e-09,6.58667005382e-08,2.27462688684e-08,5.04190393258e-06,-1.55699623861e-07,9.7434451618e-08,9.06281627522e-09,-1.55699623861e-07,3.41496934197e-06,1.90678917988e-06,6.58667005382e-08,9.7434451618e-08,1.90678917988e-06,9.18125715543e-06
1622550814499479134,height,4,16,width,4,4,0,2.63202117878e-08,2.10909316678e-08,9.54118561936e-09,6.39343298303e-08,2.10909316678e-08,5.07542654304e-06,-2.17382947199e-07,2.67736144366e-08,9.54118561936e-09,-2.17382947199e-07,3.45240982824e-06,1.9964254534e-06,6.39343298303e-08,2.67736144366e-08,1.9964254534e-06,9.26531993173e-06
1622550814881298026,height,4,16,width,4,4,0,2.62553960795e-08,2.19975593296e-08,6.42112230054e-09,6.38171258061e-08,2.19975593296e-08,5.07971071784e-06,-1.7066206226e-07,1.50373111296e-07,6.42112230054e-09,-1.7066206226e-07,3.42506768902e-06,1.96164432964e-06,6.38171258061e-08,1.50373111296e-07,1.96164432964e-06,9.16904537007e-06
1622550815266069133,height,4,16,width,4,4,0,2.6105604789e-08,2.25428511413e-08,9.57188373008e-09,6.54925571553e-08,2.25428511413e-08,5.0822227422e-06,-1.74150230237e-07,9.54072660875e-08,9.57188373008e-09,-1.74150230237e-07,3.43748411069e-06,1.98763518711e-06,6.54925571553e-08,9.54072660875e-08,1.98763518711e-06,9.09372465685e-06
1622550815644882120,height,4,16,width,4,4,0,0.00155135826208,0.0190759003162,-0.00392436236143,-0.014305351302,0.0190759003162,0.299252301455,0.0410186499357,-0.0819150954485,-0.00392436236143,0.0410186499357,0.157762557268,0.194381207228,-0.014305351302,-0.0819150954485,0.194381207228,0.304992794991
1622550816039497909,height,4,16,width,4,4,0,0.00257652718574,0.0318074114621,-0.00732052046806,-0.0241935551167,0.0318074114621,0.49691337347,0.0539568439126,-0.147302597761,-0.00732052046806,0.0539568439126,0.262794286013,0.325595796108,-0.0241935551167,-0.147302597761,0.325595796108,0.506070792675
1622550816423408681,height,4,16,width,4,4,0,0.00256467168219,0.0315339751542,-0.00743450317532,-0.0235479101539,0.0315339751542,0.49590086937,0.055975034833,-0.132038637996,-0.00743450317532,0.055975034833,0.26245290041,0.328679203987,-0.0235479101539,-0.132038637996,0.328679203987,0.504395246506
1622550816807065547,height,4,16,width,4,4,0,0.00257768458687,0.0317201130092,-0.00749788805842,-0.0248599331826,0.0317201130092,0.49771848321,0.0548542551696,-0.154803454876,-0.00749788805842,0.0548542551696,0.263938724995,0.32392218709,-0.0248599331826,-0.154803454876,0.32392218709,0.507246315479
1622550817194231547,height,4,16,width,4,4,0,2.64935131611e-08,2.48396077041e-08,9.86963488714e-09,6.48488551747e-08,2.48396077041e-08,5.07676986672e-06,-1.58765899982e-07,1.506506635e-07,9.86963488714e-09,-1.58765899982e-07,3.43677652381e-06,1.92830270862e-06,6.48488551747e-08,1.506506635e-07,1.92830270862e-06,8.94894219527e-06
1622550817580302276,height,4,16,width,4,4,0,2.63033861359e-08,2.30874199758e-08,5.74432856837e-09,6.66392452331e-08,2.30874199758e-08,5.08214861838e-06,-1.77926523293e-07,1.15985230309e-07,5.74432856837e-09,-1.77926523293e-07,3.44672275787e-06,1.9279548269e-06,6.66392452331e-08,1.15985230309e-07,1.9279548269e-06,8.91474428499e-06
1622550817957723827,height,4,16,width,4,4,0,2.62090811276e-08,2.24615526179e-08,1.26408270518e-08,6.77089815326e-08,2.24615526179e-08,4.99364568896e-06,-1.50957575329e-07,9.36016775199e-08,1.26408270518e-08,-1.50957575329e-07,3.41228110301e-06,1.9061619696e-06,6.77089815326e-08,9.36016775199e-08,1.9061619696e-06,8.92946900422e-06
1622550818332841697,height,4,16,width,4,4,0,2.59500136934e-08,1.98519050087e-08,9.55759560384e-09,6.89353854e-08,1.98519050087e-08,5.05443631482e-06,-1.68595036598e-07,1.19693382317e-07,9.55759560384e-09,-1.68595036598e-07,3.40001997756e-06,1.98907900995e-06,6.89353854e-08,1.19693382317e-07,1.98907900995e-06,9.06516561372e-06
1622550818723546735,height,4,16,width,4,4,0,2.63387303079e-08,2.2235456143e-08,1.17059970606e-08,6.74935876077e-08,2.2235456143e-08,5.06964306624e-06,-1.35605901619e-07,8.44329974825e-08,1.17059970606e-08,-1.35605901619e-07,3.40169344781e-06,1.90830246538e-06,6.74935876077e-08,8.44329974825e-08,1.90830246538e-06,9.01584189705e-06
1622550819105856283,height,4,16,width,4,4,0,2.58782577589e-08,2.46976146201e-08,1.05139559281e-08,6.61114114564e-08,2.46976146201e-08,5.07013737661e-06,-1.34480785619e-07,7.51613740135e-08,1.05139559281e-08,-1.34480785619e-07,3.41083159583e-06,1.88454612271e-06,6.61114114564e-08,7.51613740135e-08,1.88454612271e-06,8.93155083759e-06
1622550819496995699,height,4,16,width,4,4,0,2.62110582128e-08,1.78586905264e-08,1.07656186188e-08,6.65476846962e-08,1.78586905264e-08,5.05937714479e-06,-1.66346538322e-07,1.43733601021e-07,1.07656186188e-08,-1.66346538322e-07,3.42261569131e-06,1.89070010492e-06,6.65476846962e-08,1.43733601021e-07,1.89070010492e-06,8.94251115824e-06
1622550819881779701,height,4,16,width,4,4,0,2.61316461803e-08,2.21554827817e-08,8.69852723184e-09,6.40771560256e-08,2.21554827817e-08,5.10120753461e-06,-1.68684096025e-07,1.25611805402e-07,8.69852723184e-09,-1.68684096025e-07,3.3757064557e-06,1.88939077361e-06,6.40771560256e-08,1.25611805402e-07,1.88939077361e-06,9.06755667529e-06
1622550820265608365,height,4,16,width,4,4,0,0.0025765306782,0.0319855436683,-0.006913412828,-0.0248764939606,0.0319855436683,0.496564716101,0.0551900230348,-0.164896413684,-0.006913412828,0.0551900230348,0.262258410454,0.31884893775,-0.0248764939606,-0.164896413684,0.31884893775,0.506952643394
1622550820661480914,height,4,16,width,4,4,0,0.00256024976261,0.0315931625664,-0.00701982574537,-0.0247680768371,0.0315931625664,0.492903143167,0.056933991611,-0.158913239837,-0.00701982574537,0.056933991611,0.260600924492,0.317534804344,-0.0247680768371,-0.158913239837,0.317534804344,0.503646969795
1622550821032465031,height,4,16,width,4,4,0,0.00258182478137,0.0319149158895,-0.00730991410092,-0.0254269242287,0.0319149158895,0.496167689562,0.051780089736,-0.171090185642,-0.00730991410092,0.051780089736,0.262824743986,0.318729072809,-0.0254269242287,-0.171090185642,0.318729072809,0.507513701916
1622550821406671633,height,4,16,width,4,4,0,0.00115506327711,0.0143079683185,-0.00347616989166,-0.0115958498791,0.0143079683185,0.221782788634,0.01962531358,-0.0809108242393,-0.00347616989166,0.01962531358,0.117384724319,0.142446443439,-0.0115958498791,-0.0809108242393,0.142446443439,0.227027133107
1622550821799351563,height,4,16,width,4,4,0,2.61580890282e-08,2.08170494176e-08,7.78062769768e-09,6.97456030707e-08,2.08170494176e-08,5.02078319187e-06,-1.52644432205e-07,1.20609840337e-07,7.78062769768e-09,-1.52644432205e-07,3.44610589309e-06,1.95400252778e-06,6.97456030707e-08,1.20609840337e-07,1.95400252778e-06,9.06558943825e-06
1622550822206780391,height,4,16,width,4,4,0,2.63076547213e-08,2.16246167639e-08,1.05581614562e-08,6.76596911831e-08,2.16246167639e-08,5.0426042435e-06,-1.61151135103e-07,9.73754339384e-08,1.05581614562e-08,-1.61151135103e-07,3.42300040757e-06,1.91504864233e-06,6.76596911831e-08,9.73754339384e-08,1.91504864233e-06,8.90870160219e-06
1622550822585402585,height,4,16,width,4,4,0,2.63344954732e-08,2.02293612972e-08,1.22032117744e-08,6.77450486819e-08,2.02293612972e-08,5.0312833082e-06,-1.51934457904e-07,1.19958400546e-07,1.22032117744e-08,-1.51934457904e-07,3.41481859323e-06,1.95398706637e-06,6.77450486819e-08,1.19958400546e-07,1.95398706637e-06,9.11922052182e-06
1622550822964524842,height,4,16,width,4,4,0,2.63572363934e-08,2.55911771774e-08,1.40357423462e-08,7.24626829651e-08,2.55911771774e-08,5.08655966769e-06,-1.52928961938e-07,1.54953866627e-07,1.40357423462e-08,-1.52928961938e-07,3.45941202795e-06,2.01438137992e-06,7.24626829651e-08,1.54953866627e-07,2.01438137992e-06,9.21971968637e-06
1622550823336046426,height,4,16,width,4,4,0,2.61444892402e-08,2.17208704356e-08,1.48961811774e-08,6.95344084534e-08,2.17208704356e-08,5.08382800035e-06,-1.25536658402e-07,1.74078863324e-07,1.48961811774e-08,-1.25536658402e-07,3.41394456882e-06,1.89322895494e-06,6.95344084534e-08,1.74078863324e-07,1.89322895494e-06,9.05007073015e-06
1622550823708135879,height,4,16,width,4,4,0,2.64112962611e-08,2.55667647053e-08,1.14318137179e-08,6.45148645617e-08,2.55667647053e-08,5.10111021867e-06,-1.55197227514e-07,1.2498911417e-07,1.14318137179e-08,-1.55197227514e-07,3.4808044802e-06,1.97102713173e-06,6.45148645617e-08,1.2498911417e-07,1.97102713173e-06,9.17221314012e-06
1622550824103853657,height,4,16,width,4,4,0,2.6038545542e-08,1.70117342435e-08,1.42924942992e-08,7.02238196482e-08,1.70117342435e-08,4.99595716974e-06,-1.78998206479e-07,1.05798321215e-07,1.42924942992e-08,-1.78998206479e-07,3.41857708008e-06,1.93991604647e-06,7.02238196482e-08,1.05798321215e-07,1.93991604647e-06,9.0299781732e-06
1622550824483940100,height,4,16,width,4,4,0,2.60469104063e-08,2.20598401768e-08,9.21034892798e-09,6.79549145843e-08,2.20598401768e-08,5.09158780915e-06,-2.0408432988e-07,7.05804765744e-08,9.21034892798e-09,-2.0408432988e-07,3.49927267962e-06,2.03901140594e-06,6.79549145843e-08,7.05804765744e-08,2.03901140594e-06,9.15016971703e-06
1622550824868053850,height,4,16,width,4,4,0,0.00257988739759,0.0322835072875,-0.00503220362589,-0.0247639361769,0.0322835072875,0.495147019625,0.0725164711475,-0.173998966813,-0.00503220362589,0.0725164711475,0.259830832481,0.304222017527,-0.0247639361769,-0.173998966813,0.304222017527,0.505394101143
1622550825250816035,height,4,16,width,4,4,0,0.00255420827307,0.0321528799832,-0.00493763526902,-0.0243935082108,0.0321528799832,0.493170142174,0.0707830935717,-0.172402307391,-0.00493763526902,0.0707830935717,0.25737631321,0.302711904049,-0.0243935082108,-0.172402307391,0.302711904049,0.502228796482
1622550825643485547,height,4,16,width,4,4,0,0.00255709374323,0.0322854779661,-0.00514120515436,-0.024238107726,0.0322854779661,0.4940315485,0.0651971027255,-0.173684731126,-0.00514120515436,0.0651971027255,0.25745600462,0.304870218039,-0.024238107726,-0.173684731126,0.304870218039,0.5011023283
